relation_id,chunk_id,qa_id,candidate_relation_type,validated_relation_type,keep,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,evidence,confidence,reason,provider,model,edge_id,original_relation_id,graph_relation_type,edge_direction
rel_seed_3f4982f6189908c2,chunk_00129,ahd5k_02023,TREATED_BY,TREATED_BY,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_6daeffa55a15,نيوروتين,Treatment,دواء نيوروتين,0.900,Neurontin (gabapentin) is a validated treatment for peripheral nerve inflammation/pain.,groq,qwen/qwen3-32b,rel_seed_3f4982f6189908c2,rel_seed_3f4982f6189908c2,TREATED_BY,direct
rel_seed_3f4982f6189908c2,chunk_00129,ahd5k_02023,TREATED_BY,TREATED_BY,true,ent_treatment_6daeffa55a15,نيوروتين,Treatment,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,دواء نيوروتين,0.900,Neurontin (gabapentin) is a validated treatment for peripheral nerve inflammation/pain.,groq,qwen/qwen3-32b,rel_seed_3f4982f6189908c2__inverse,rel_seed_3f4982f6189908c2,TREATS,inverse
rel_seed_10419bfc02a8d50a,chunk_00129,ahd5k_02023,TREATED_BY,TREATED_BY,true,ent_diseasecondition_28f5fc799e65,فرط الحساسية,DiseaseCondition,ent_treatment_9b5bfe80cea0,دواء تلفاست أ سيرين,Treatment,تناول دواء تلفاست أ سيرين,0.950,Telfast (cetirizine) is a standard antihistamine treatment for allergic reactions.,groq,qwen/qwen3-32b,rel_seed_10419bfc02a8d50a,rel_seed_10419bfc02a8d50a,TREATED_BY,direct
rel_seed_10419bfc02a8d50a,chunk_00129,ahd5k_02023,TREATED_BY,TREATED_BY,true,ent_treatment_9b5bfe80cea0,دواء تلفاست أ سيرين,Treatment,ent_diseasecondition_28f5fc799e65,فرط الحساسية,DiseaseCondition,تناول دواء تلفاست أ سيرين,0.950,Telfast (cetirizine) is a standard antihistamine treatment for allergic reactions.,groq,qwen/qwen3-32b,rel_seed_10419bfc02a8d50a__inverse,rel_seed_10419bfc02a8d50a,TREATS,inverse
rel_seed_e970be45ddb963ae,chunk_00130,ahd5k_00114,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_test_c4cfd2d6468c,اشعة,Test,اجراء صورة اشعة عادية للحوض,0.850,X-ray directly used to diagnose inflammation,groq,qwen/qwen3-32b,rel_seed_e970be45ddb963ae,rel_seed_e970be45ddb963ae,DIAGNOSED_BY,direct
rel_seed_e970be45ddb963ae,chunk_00130,ahd5k_00114,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_c4cfd2d6468c,اشعة,Test,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,اجراء صورة اشعة عادية للحوض,0.850,X-ray directly used to diagnose inflammation,groq,qwen/qwen3-32b,rel_seed_e970be45ddb963ae__inverse,rel_seed_e970be45ddb963ae,DIAGNOSES,inverse
rel_seed_3c3cf7e19ecf075e,chunk_00130,ahd5k_03565,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_ddc87069534f,نقص الحليب,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,اجراء تحليل بالدم,0.850,Blood test directly used to diagnose prolactin deficiency,groq,qwen/qwen3-32b,rel_seed_3c3cf7e19ecf075e,rel_seed_3c3cf7e19ecf075e,DIAGNOSED_BY,direct
rel_seed_3c3cf7e19ecf075e,chunk_00130,ahd5k_03565,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_dd68aa784555,تحاليل مخبرية,Test,ent_diseasecondition_ddc87069534f,نقص الحليب,DiseaseCondition,اجراء تحليل بالدم,0.850,Blood test directly used to diagnose prolactin deficiency,groq,qwen/qwen3-32b,rel_seed_3c3cf7e19ecf075e__inverse,rel_seed_3c3cf7e19ecf075e,DIAGNOSES,inverse
rel_seed_f7f26f23fb811356,chunk_00131,ahd5k_00780,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_00247d3d5c80,الصداع التوتري,DiseaseCondition,ent_symptom_b754f1a1e5a8,صداع,Symptom,الصداع التوتري قد يظهر كصداع يختلف حدته,0.900,العلاقة مدعومة مباشرة من النص الذي يربط بين الحالة المرضية والأعراض,groq,qwen/qwen3-32b,rel_seed_f7f26f23fb811356,rel_seed_f7f26f23fb811356,HAS_SYMPTOM,direct
rel_seed_f7f26f23fb811356,chunk_00131,ahd5k_00780,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_b754f1a1e5a8,صداع,Symptom,ent_diseasecondition_00247d3d5c80,الصداع التوتري,DiseaseCondition,الصداع التوتري قد يظهر كصداع يختلف حدته,0.900,العلاقة مدعومة مباشرة من النص الذي يربط بين الحالة المرضية والأعراض,groq,qwen/qwen3-32b,rel_seed_f7f26f23fb811356__inverse,rel_seed_f7f26f23fb811356,SYMPTOM_OF,inverse
rel_seed_4c33ff1b89cf3eef,chunk_00131,ahd5k_01058,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_symptom_b754f1a1e5a8,صداع,Symptom,ent_test_e668861db259,الصور الشعاعية,Test,الصور الشعاعية قد تُطلب لفحص الصداع,0.850,العلاقة مدعومة مباشرة من النص الذي يربط بين الأعراض والفحص,groq,qwen/qwen3-32b,rel_seed_4c33ff1b89cf3eef,rel_seed_4c33ff1b89cf3eef,INVESTIGATED_BY,direct
rel_seed_4c33ff1b89cf3eef,chunk_00131,ahd5k_01058,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_test_e668861db259,الصور الشعاعية,Test,ent_symptom_b754f1a1e5a8,صداع,Symptom,الصور الشعاعية قد تُطلب لفحص الصداع,0.850,العلاقة مدعومة مباشرة من النص الذي يربط بين الأعراض والفحص,groq,qwen/qwen3-32b,rel_seed_4c33ff1b89cf3eef__inverse,rel_seed_4c33ff1b89cf3eef,INVESTIGATES,inverse
rel_seed_41120cbf8a65837a,chunk_00133,ahd5k_04468,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_5490429a16c5,انزلاق غضروفي عنقي,DiseaseCondition,ent_test_c4cfd2d6468c,أشعة,Test,ينصح لك بصورة اشعة للعنق، هذه العلامات تشير إلى انزلاق غضروفي عنقي,0.850,الأشعة موصى بها كوسيلة تشخيصية مباشرة للتحقق من انزلاق غضروفي عنقي بناءً على العلامات المذكورة,groq,qwen/qwen3-32b,rel_seed_41120cbf8a65837a,rel_seed_41120cbf8a65837a,DIAGNOSED_BY,direct
rel_seed_41120cbf8a65837a,chunk_00133,ahd5k_04468,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_c4cfd2d6468c,أشعة,Test,ent_diseasecondition_5490429a16c5,انزلاق غضروفي عنقي,DiseaseCondition,ينصح لك بصورة اشعة للعنق، هذه العلامات تشير إلى انزلاق غضروفي عنقي,0.850,الأشعة موصى بها كوسيلة تشخيصية مباشرة للتحقق من انزلاق غضروفي عنقي بناءً على العلامات المذكورة,groq,qwen/qwen3-32b,rel_seed_41120cbf8a65837a__inverse,rel_seed_41120cbf8a65837a,DIAGNOSES,inverse
rel_seed_5a0d75a00c8d590a,chunk_00138,ahd5k_00774,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_fe424a778440,حصاصة,Symptom,"التهاب الجلد الانين التهاب, حصاصة الجلد الانين",0.850,Direct co-occurrence with explicit symptom-disease linkage in QA,groq,qwen/qwen3-32b,rel_seed_5a0d75a00c8d590a,rel_seed_5a0d75a00c8d590a,HAS_SYMPTOM,direct
rel_seed_5a0d75a00c8d590a,chunk_00138,ahd5k_00774,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_fe424a778440,حصاصة,Symptom,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,"التهاب الجلد الانين التهاب, حصاصة الجلد الانين",0.850,Direct co-occurrence with explicit symptom-disease linkage in QA,groq,qwen/qwen3-32b,rel_seed_5a0d75a00c8d590a__inverse,rel_seed_5a0d75a00c8d590a,SYMPTOM_OF,inverse
rel_seed_90ca3d52f97081b4,chunk_00138,ahd5k_00774,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_9731436c9bf9,الانين,Symptom,الانين الجلد,0.850,Symptom explicitly mentioned in disease context,groq,qwen/qwen3-32b,rel_seed_90ca3d52f97081b4,rel_seed_90ca3d52f97081b4,HAS_SYMPTOM,direct
rel_seed_90ca3d52f97081b4,chunk_00138,ahd5k_00774,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_9731436c9bf9,الانين,Symptom,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,الانين الجلد,0.850,Symptom explicitly mentioned in disease context,groq,qwen/qwen3-32b,rel_seed_90ca3d52f97081b4__inverse,rel_seed_90ca3d52f97081b4,SYMPTOM_OF,inverse
rel_seed_b56f6f5369b043a2,chunk_00140,ahd5k_03423,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_symptom_759403abc54c,الإغماء,Symptom,الإغماء,0.950,Direct symptom mentioned in QA evidence,groq,qwen/qwen3-32b,rel_seed_b56f6f5369b043a2,rel_seed_b56f6f5369b043a2,HAS_SYMPTOM,direct
rel_seed_b56f6f5369b043a2,chunk_00140,ahd5k_03423,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_759403abc54c,الإغماء,Symptom,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,الإغماء,0.950,Direct symptom mentioned in QA evidence,groq,qwen/qwen3-32b,rel_seed_b56f6f5369b043a2__inverse,rel_seed_b56f6f5369b043a2,SYMPTOM_OF,inverse
rel_seed_b2361f2f508625ea,chunk_00142,ahd5k_00486,TREATED_BY,TREATED_BY,true,ent_symptom_db012388d676,الكتف,Symptom,ent_treatment_c93941cf1d98,البروفين,Treatment,تناول بعض الأدوية المسكنة للألم اللاستيروئيدية، مثل البروفين,0.900,Direct evidence links ibuprofen as a recommended treatment for shoulder pain.,groq,qwen/qwen3-32b,rel_seed_b2361f2f508625ea,rel_seed_b2361f2f508625ea,TREATED_BY,direct
rel_seed_b2361f2f508625ea,chunk_00142,ahd5k_00486,TREATED_BY,TREATED_BY,true,ent_treatment_c93941cf1d98,البروفين,Treatment,ent_symptom_db012388d676,الكتف,Symptom,تناول بعض الأدوية المسكنة للألم اللاستيروئيدية، مثل البروفين,0.900,Direct evidence links ibuprofen as a recommended treatment for shoulder pain.,groq,qwen/qwen3-32b,rel_seed_b2361f2f508625ea__inverse,rel_seed_b2361f2f508625ea,TREATS,inverse
rel_seed_66716fffec09cddd,chunk_00144,ahd5k_03579,TREATED_BY,TREATED_BY,true,ent_diseasecondition_35eb2b8f8638,اضطراب نفسي,DiseaseCondition,ent_treatment_b5d6db6d8c42,العقاقير المضادة للذهان,Treatment,العقاقير المضادة للذهان,0.900,Direct treatment relation supported by explicit mention of antipsychotics for psychiatric disorder,groq,qwen/qwen3-32b,rel_seed_66716fffec09cddd,rel_seed_66716fffec09cddd,TREATED_BY,direct
rel_seed_66716fffec09cddd,chunk_00144,ahd5k_03579,TREATED_BY,TREATED_BY,true,ent_treatment_b5d6db6d8c42,العقاقير المضادة للذهان,Treatment,ent_diseasecondition_35eb2b8f8638,اضطراب نفسي,DiseaseCondition,العقاقير المضادة للذهان,0.900,Direct treatment relation supported by explicit mention of antipsychotics for psychiatric disorder,groq,qwen/qwen3-32b,rel_seed_66716fffec09cddd__inverse,rel_seed_66716fffec09cddd,TREATS,inverse
rel_seed_95ca14afd985a02b,chunk_00148,ahd5k_02182,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_33ebca04d291,الحودة الصكري,DiseaseCondition,ent_symptom_fdb2085491d0,الحال بالمرديدين,Symptom,الحودة الصكري اليثثار الحودة الحال بالمرديدين,0.850,Direct evidence of symptom 'الحال بالمرديدين' in disease context,groq,qwen/qwen3-32b,rel_seed_95ca14afd985a02b,rel_seed_95ca14afd985a02b,HAS_SYMPTOM,direct
rel_seed_95ca14afd985a02b,chunk_00148,ahd5k_02182,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_fdb2085491d0,الحال بالمرديدين,Symptom,ent_diseasecondition_33ebca04d291,الحودة الصكري,DiseaseCondition,الحودة الصكري اليثثار الحودة الحال بالمرديدين,0.850,Direct evidence of symptom 'الحال بالمرديدين' in disease context,groq,qwen/qwen3-32b,rel_seed_95ca14afd985a02b__inverse,rel_seed_95ca14afd985a02b,SYMPTOM_OF,inverse
rel_seed_46f744cdb1a317fb,chunk_00148,ahd5k_02182,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_41f520aa86a9,الحودة الحال,DiseaseCondition,ent_symptom_57992c2ef292,الحال,Symptom,الحودة الحال بالمرديدين,0.850,Symptom 'الحال' explicitly embedded in disease name,groq,qwen/qwen3-32b,rel_seed_46f744cdb1a317fb,rel_seed_46f744cdb1a317fb,HAS_SYMPTOM,direct
rel_seed_46f744cdb1a317fb,chunk_00148,ahd5k_02182,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_57992c2ef292,الحال,Symptom,ent_diseasecondition_41f520aa86a9,الحودة الحال,DiseaseCondition,الحودة الحال بالمرديدين,0.850,Symptom 'الحال' explicitly embedded in disease name,groq,qwen/qwen3-32b,rel_seed_46f744cdb1a317fb__inverse,rel_seed_46f744cdb1a317fb,SYMPTOM_OF,inverse
rel_seed_161778bf857be8e4,chunk_00148,ahd5k_02182,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_41f520aa86a9,الحودة الحال,DiseaseCondition,ent_symptom_fdb2085491d0,الحال بالمرديدين,Symptom,الحودة الحال بالمرديدين,0.850,Symptom 'الحال بالمرديدين' explicitly embedded in disease name,groq,qwen/qwen3-32b,rel_seed_161778bf857be8e4,rel_seed_161778bf857be8e4,HAS_SYMPTOM,direct
rel_seed_161778bf857be8e4,chunk_00148,ahd5k_02182,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_fdb2085491d0,الحال بالمرديدين,Symptom,ent_diseasecondition_41f520aa86a9,الحودة الحال,DiseaseCondition,الحودة الحال بالمرديدين,0.850,Symptom 'الحال بالمرديدين' explicitly embedded in disease name,groq,qwen/qwen3-32b,rel_seed_161778bf857be8e4__inverse,rel_seed_161778bf857be8e4,SYMPTOM_OF,inverse
rel_seed_348d40d86d919ea1,chunk_00148,ahd5k_02249,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_33ebca04d291,الحودة الصكري,DiseaseCondition,ent_symptom_fdb2085491d0,الحال بالمرديدين,Symptom,الحودة الصكري اليثثار الحودة الحال بالمرديدين,0.850,Direct evidence of symptom 'الحال بالمرديدين' in disease context,groq,qwen/qwen3-32b,rel_seed_348d40d86d919ea1,rel_seed_348d40d86d919ea1,HAS_SYMPTOM,direct
rel_seed_348d40d86d919ea1,chunk_00148,ahd5k_02249,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_fdb2085491d0,الحال بالمرديدين,Symptom,ent_diseasecondition_33ebca04d291,الحودة الصكري,DiseaseCondition,الحودة الصكري اليثثار الحودة الحال بالمرديدين,0.850,Direct evidence of symptom 'الحال بالمرديدين' in disease context,groq,qwen/qwen3-32b,rel_seed_348d40d86d919ea1__inverse,rel_seed_348d40d86d919ea1,SYMPTOM_OF,inverse
rel_seed_c1773e54a6029783,chunk_00148,ahd5k_02249,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_41f520aa86a9,الحودة الحال,DiseaseCondition,ent_symptom_57992c2ef292,الحال,Symptom,الحودة الحال بالمرديدين,0.850,Symptom 'الحال' explicitly embedded in disease name,groq,qwen/qwen3-32b,rel_seed_c1773e54a6029783,rel_seed_c1773e54a6029783,HAS_SYMPTOM,direct
rel_seed_c1773e54a6029783,chunk_00148,ahd5k_02249,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_57992c2ef292,الحال,Symptom,ent_diseasecondition_41f520aa86a9,الحودة الحال,DiseaseCondition,الحودة الحال بالمرديدين,0.850,Symptom 'الحال' explicitly embedded in disease name,groq,qwen/qwen3-32b,rel_seed_c1773e54a6029783__inverse,rel_seed_c1773e54a6029783,SYMPTOM_OF,inverse
rel_seed_52fa86290e3429b0,chunk_00148,ahd5k_02249,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_41f520aa86a9,الحودة الحال,DiseaseCondition,ent_symptom_fdb2085491d0,الحال بالمرديدين,Symptom,الحودة الحال بالمرديدين,0.850,Symptom 'الحال بالمرديدين' explicitly embedded in disease name,groq,qwen/qwen3-32b,rel_seed_52fa86290e3429b0,rel_seed_52fa86290e3429b0,HAS_SYMPTOM,direct
rel_seed_52fa86290e3429b0,chunk_00148,ahd5k_02249,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_fdb2085491d0,الحال بالمرديدين,Symptom,ent_diseasecondition_41f520aa86a9,الحودة الحال,DiseaseCondition,الحودة الحال بالمرديدين,0.850,Symptom 'الحال بالمرديدين' explicitly embedded in disease name,groq,qwen/qwen3-32b,rel_seed_52fa86290e3429b0__inverse,rel_seed_52fa86290e3429b0,SYMPTOM_OF,inverse
rel_seed_d77bdc67649d436d,chunk_00151,ahd5k_02903,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_symptom_7a79bce3a153,قيء,Symptom,قيء,0.850,Direct symptom-disease relationship supported by explicit mention of vomiting as a manifestation of pregnancy,groq,qwen/qwen3-32b,rel_seed_d77bdc67649d436d,rel_seed_d77bdc67649d436d,HAS_SYMPTOM,direct
rel_seed_d77bdc67649d436d,chunk_00151,ahd5k_02903,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_7a79bce3a153,قيء,Symptom,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,قيء,0.850,Direct symptom-disease relationship supported by explicit mention of vomiting as a manifestation of pregnancy,groq,qwen/qwen3-32b,rel_seed_d77bdc67649d436d__inverse,rel_seed_d77bdc67649d436d,SYMPTOM_OF,inverse
rel_seed_801064540c3ba1c6,chunk_00158,ahd5k_02203,TREATED_BY,TREATED_BY,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_4e4b38e6ff32,كاربيمازول,Treatment,كاربيمازول 5mg لتهابات الغدة الدرقية,0.850,Direct treatment of thyroiditis with antithyroid medication,groq,qwen/qwen3-32b,rel_seed_801064540c3ba1c6,rel_seed_801064540c3ba1c6,TREATED_BY,direct
rel_seed_801064540c3ba1c6,chunk_00158,ahd5k_02203,TREATED_BY,TREATED_BY,true,ent_treatment_4e4b38e6ff32,كاربيمازول,Treatment,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,كاربيمازول 5mg لتهابات الغدة الدرقية,0.850,Direct treatment of thyroiditis with antithyroid medication,groq,qwen/qwen3-32b,rel_seed_801064540c3ba1c6__inverse,rel_seed_801064540c3ba1c6,TREATS,inverse
rel_seed_05bc738bb2725c91,chunk_00160,ahd5k_04611,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_21962ce71aec,نقص هرمونات,DiseaseCondition,ent_symptom_9510bd8242ac,انقطاع الطمث,Symptom,اعاني من مشكلة انقطاع الطمث...قال ان عندي مشكلة نقص هرمونات,0.900,Direct causal link stated in patient's QA,groq,qwen/qwen3-32b,rel_seed_05bc738bb2725c91,rel_seed_05bc738bb2725c91,HAS_SYMPTOM,direct
rel_seed_05bc738bb2725c91,chunk_00160,ahd5k_04611,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_9510bd8242ac,انقطاع الطمث,Symptom,ent_diseasecondition_21962ce71aec,نقص هرمونات,DiseaseCondition,اعاني من مشكلة انقطاع الطمث...قال ان عندي مشكلة نقص هرمونات,0.900,Direct causal link stated in patient's QA,groq,qwen/qwen3-32b,rel_seed_05bc738bb2725c91__inverse,rel_seed_05bc738bb2725c91,SYMPTOM_OF,inverse
rel_seed_4f5d9b743f9efed8,chunk_00160,ahd5k_04611,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_symptom_9510bd8242ac,انقطاع الطمث,Symptom,ent_test_c4ec2e232baf,الفحوصات المخبرية,Test,الفحوصات المخبرية...جزء من التقيم,0.880,Direct investigation relationship stated in QA,groq,qwen/qwen3-32b,rel_seed_4f5d9b743f9efed8,rel_seed_4f5d9b743f9efed8,INVESTIGATED_BY,direct
rel_seed_4f5d9b743f9efed8,chunk_00160,ahd5k_04611,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_test_c4ec2e232baf,الفحوصات المخبرية,Test,ent_symptom_9510bd8242ac,انقطاع الطمث,Symptom,الفحوصات المخبرية...جزء من التقيم,0.880,Direct investigation relationship stated in QA,groq,qwen/qwen3-32b,rel_seed_4f5d9b743f9efed8__inverse,rel_seed_4f5d9b743f9efed8,INVESTIGATES,inverse
rel_seed_d54a8b0f1f19f3c5,chunk_00162,ahd5k_02200,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_532f5db9617f,نشاط الغدة الدرقية,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,يتم تشخيص نشاط الغدة الدرقية عبر تحاليل مخبرية لهرمونات T3 وT4,0.920,التحليل المخبري لهرمونات الغدة الدرقية (T3 وT4) هو الطريقة المعيارية لتشخيص نشاط الغدة الدرقية,groq,qwen/qwen3-32b,rel_seed_d54a8b0f1f19f3c5,rel_seed_d54a8b0f1f19f3c5,DIAGNOSED_BY,direct
rel_seed_d54a8b0f1f19f3c5,chunk_00162,ahd5k_02200,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_dd68aa784555,تحاليل مخبرية,Test,ent_diseasecondition_532f5db9617f,نشاط الغدة الدرقية,DiseaseCondition,يتم تشخيص نشاط الغدة الدرقية عبر تحاليل مخبرية لهرمونات T3 وT4,0.920,التحليل المخبري لهرمونات الغدة الدرقية (T3 وT4) هو الطريقة المعيارية لتشخيص نشاط الغدة الدرقية,groq,qwen/qwen3-32b,rel_seed_d54a8b0f1f19f3c5__inverse,rel_seed_d54a8b0f1f19f3c5,DIAGNOSES,inverse
rel_seed_ab97cca01e3b333d,chunk_00162,ahd5k_02200,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_09dfb160ec9a,مرض جريفز,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,يتم تشخيص مرض جريفز عبر تحاليل مخبرية لهرمونات الغدة الدرقية,0.900,التحاليل المخبرية لهرمونات الغدة الدرقية تُستخدم لتشخيص مرض جريفز كسبب للنشاط الدرقي,groq,qwen/qwen3-32b,rel_seed_ab97cca01e3b333d,rel_seed_ab97cca01e3b333d,DIAGNOSED_BY,direct
rel_seed_ab97cca01e3b333d,chunk_00162,ahd5k_02200,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_dd68aa784555,تحاليل مخبرية,Test,ent_diseasecondition_09dfb160ec9a,مرض جريفز,DiseaseCondition,يتم تشخيص مرض جريفز عبر تحاليل مخبرية لهرمونات الغدة الدرقية,0.900,التحاليل المخبرية لهرمونات الغدة الدرقية تُستخدم لتشخيص مرض جريفز كسبب للنشاط الدرقي,groq,qwen/qwen3-32b,rel_seed_ab97cca01e3b333d__inverse,rel_seed_ab97cca01e3b333d,DIAGNOSES,inverse
rel_seed_161b6613a37c5ba2,chunk_00163,ahd5k_02702,TREATED_BY,TREATED_BY,true,ent_diseasecondition_5fea51591b68,نقص بحجم الثدي,DiseaseCondition,ent_treatment_57825f7a3418,مراجعة اخصائية النسائية,Treatment,مراجعة اخصائية النسائية,0.850,Direct treatment recommendation for the condition,groq,qwen/qwen3-32b,rel_seed_161b6613a37c5ba2,rel_seed_161b6613a37c5ba2,TREATED_BY,direct
rel_seed_161b6613a37c5ba2,chunk_00163,ahd5k_02702,TREATED_BY,TREATED_BY,true,ent_treatment_57825f7a3418,مراجعة اخصائية النسائية,Treatment,ent_diseasecondition_5fea51591b68,نقص بحجم الثدي,DiseaseCondition,مراجعة اخصائية النسائية,0.850,Direct treatment recommendation for the condition,groq,qwen/qwen3-32b,rel_seed_161b6613a37c5ba2__inverse,rel_seed_161b6613a37c5ba2,TREATS,inverse
rel_seed_50edf19b207eb0e8,chunk_00163,ahd5k_02702,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_5fea51591b68,نقص بحجم الثدي,DiseaseCondition,ent_test_ce6fcb80c1fe,فحص سريري,Test,فحص سريري,0.850,Clinical exam directly linked to diagnosis,groq,qwen/qwen3-32b,rel_seed_50edf19b207eb0e8,rel_seed_50edf19b207eb0e8,DIAGNOSED_BY,direct
rel_seed_50edf19b207eb0e8,chunk_00163,ahd5k_02702,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_ce6fcb80c1fe,فحص سريري,Test,ent_diseasecondition_5fea51591b68,نقص بحجم الثدي,DiseaseCondition,فحص سريري,0.850,Clinical exam directly linked to diagnosis,groq,qwen/qwen3-32b,rel_seed_50edf19b207eb0e8__inverse,rel_seed_50edf19b207eb0e8,DIAGNOSES,inverse
rel_seed_5398af5e1a992c3d,chunk_00169,ahd5k_00035,TREATED_BY,TREATED_BY,true,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,ent_treatment_3fd682796ae8,التروكسين,Treatment,اخذ التروكسين,0.850,Direct evidence of treatment for thyroid disease,groq,qwen/qwen3-32b,rel_seed_5398af5e1a992c3d,rel_seed_5398af5e1a992c3d,TREATED_BY,direct
rel_seed_5398af5e1a992c3d,chunk_00169,ahd5k_00035,TREATED_BY,TREATED_BY,true,ent_treatment_3fd682796ae8,التروكسين,Treatment,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,اخذ التروكسين,0.850,Direct evidence of treatment for thyroid disease,groq,qwen/qwen3-32b,rel_seed_5398af5e1a992c3d__inverse,rel_seed_5398af5e1a992c3d,TREATS,inverse
rel_seed_14a6be8faeb8ff92,chunk_00169,ahd5k_00035,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,ent_test_234f794d532f,الهرمون,Test,مستوى الهرمون في الدم,0.850,Hormone level test directly linked to thyroid disease diagnosis,groq,qwen/qwen3-32b,rel_seed_14a6be8faeb8ff92,rel_seed_14a6be8faeb8ff92,DIAGNOSED_BY,direct
rel_seed_14a6be8faeb8ff92,chunk_00169,ahd5k_00035,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_234f794d532f,الهرمون,Test,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,مستوى الهرمون في الدم,0.850,Hormone level test directly linked to thyroid disease diagnosis,groq,qwen/qwen3-32b,rel_seed_14a6be8faeb8ff92__inverse,rel_seed_14a6be8faeb8ff92,DIAGNOSES,inverse
rel_seed_6a50f9f3d2ac0a1e,chunk_00171,ahd5k_03831,TREATED_BY,TREATED_BY,true,ent_diseasecondition_e70dbd4b1bf0,Hashimot,DiseaseCondition,ent_treatment_21722b3a3cbc,Tiroxine,Treatment,أَنِّي أعاني من هاشيموتو في بعض الأحيان في رمضان أخذ الدواء قبل السحور ولا اكل شي بعده وأصوم طوال النهار,0.850,"The QA explicitly states the patient takes Tiroxine for Hashimoto's, directly supporting the treatment relation.",groq,qwen/qwen3-32b,rel_seed_6a50f9f3d2ac0a1e,rel_seed_6a50f9f3d2ac0a1e,TREATED_BY,direct
