relation_id,chunk_id,qa_id,candidate_relation_type,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,source_evidence,target_evidence,candidate_method,needs_llm_validation
rel_seed_99970c48243f3d05,chunk_00030,ahd5k_00348,HAS_SYMPTOM,ent_diseasecondition_7f3c581aaa3e,ارتكاريا,DiseaseCondition,ent_symptom_018ebc11f6df,حمى,Symptom,ترتفع درجة حرارة الجسم عندما ترتبط البيروجينات بمنطقة تحت المهاد، أهمها إنترلوكين 1 (IL-1),ترتفع درجة حرارة الجسم عندما ترتبط البيروجينات بمنطقة تحت المهاد، أهمها إنترلوكين 1 (IL-1),entity_type_cooccurrence_same_qa,true
rel_seed_5cf2bad5750a18bc,chunk_00033,ahd5k_00261,TREATED_BY,ent_diseasecondition_c7baf8534e07,دوالي الخصية,DiseaseCondition,ent_treatment_f4382c9333bb,العلاج بالجراحة,Treatment,دوالي الخصية,العلاج بالجراحة,entity_type_cooccurrence_same_qa,true
rel_seed_11782988ba506d07,chunk_00033,ahd5k_01221,TREATED_BY,ent_diseasecondition_bd502372680c,شلل العصب السابع,DiseaseCondition,ent_treatment_93132ac17089,مضادات الالتهاب,Treatment,شلل العصب السابع,مضادات الالتهاب,entity_type_cooccurrence_same_qa,true
rel_seed_1cacccb2dca30ba0,chunk_00033,ahd5k_01221,TREATED_BY,ent_diseasecondition_bd502372680c,شلل العصب السابع,DiseaseCondition,ent_treatment_afbe4f3ae93f,العلاج الطبيعي,Treatment,شلل العصب السابع,العلاج الطبيعي,entity_type_cooccurrence_same_qa,true
rel_seed_15dc9c6cd2bdc920,chunk_00033,ahd5k_01221,TREATED_BY,ent_diseasecondition_bd502372680c,شلل العصب السابع,DiseaseCondition,ent_treatment_e7f992c031a2,العلاج بالإبر الصينية,Treatment,شلل العصب السابع,العلاج بالإبر الصينية,entity_type_cooccurrence_same_qa,true
rel_seed_4eab4bbd962f3990,chunk_00033,ahd5k_01221,TREATED_BY,ent_diseasecondition_bd502372680c,شلل العصب السابع,DiseaseCondition,ent_treatment_65d67800955e,مضادات الفيروسات,Treatment,شلل العصب السابع,مضادات الفيروسات,entity_type_cooccurrence_same_qa,true
rel_seed_e83e19ef634bddb1,chunk_00033,ahd5k_01221,TREATED_BY,ent_diseasecondition_bd502372680c,شلل العصب السابع,DiseaseCondition,ent_treatment_acb8b834aff2,الكورتيزونات,Treatment,شلل العصب السابع,الكورتيزونات,entity_type_cooccurrence_same_qa,true
rel_seed_6b740473e7d3ba61,chunk_00037,ahd5k_01578,DIAGNOSED_BY,ent_diseasecondition_46faf93722a3,الفركتوز,DiseaseCondition,ent_test_d990d9189fc6,الجلوكوز,Test,الفركتوز هو نوع اخر من السكر يكون مكونا لجدار الخلايا,الجلوكوز هو نوع من انواع السكر يدخل في تركيب الكثير من البروتينات والدهون في الخلايا,entity_type_cooccurrence_same_qa,true
rel_seed_2c69236375e074cd,chunk_00037,ahd5k_01578,HAS_SYMPTOM,ent_diseasecondition_46faf93722a3,الفركتوز,DiseaseCondition,ent_symptom_5a4646c01c0e,اختلال وظائف الكبد,Symptom,الفركتوز هو نوع اخر من السكر يكون مكونا لجدار الخلايا,التهاب في العين وفقدان حاسة الشم واختلال وظائف الكبد والكلى,entity_type_cooccurrence_same_qa,true
rel_seed_5e2b96904451541d,chunk_00037,ahd5k_01578,DIAGNOSED_BY,ent_diseasecondition_8e104f8ce212,الجالكتوز,DiseaseCondition,ent_test_d990d9189fc6,الجلوكوز,Test,الجلاكتوز هو نوع من انواع السكر يدخل في تركيب الكثير من البروتينات والدهون في الخلايا,الجلوكوز هو نوع من انواع السكر يدخل في تركيب الكثير من البروتينات والدهون في الخلايا,entity_type_cooccurrence_same_qa,true
rel_seed_2f33a66d89df0203,chunk_00037,ahd5k_01578,HAS_SYMPTOM,ent_diseasecondition_8e104f8ce212,الجالكتوز,DiseaseCondition,ent_symptom_5a4646c01c0e,اختلال وظائف الكبد,Symptom,الجلاكتوز هو نوع من انواع السكر يدخل في تركيب الكثير من البروتينات والدهون في الخلايا,التهاب في العين وفقدان حاسة الشم واختلال وظائف الكبد والكلى,entity_type_cooccurrence_same_qa,true
rel_seed_94fa5e8afcbcb71b,chunk_00037,ahd5k_01578,DIAGNOSED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_test_d990d9189fc6,الجلوكوز,Test,التهاب في العين وفقدان حاسة الشم واختلال وظائف الكبد والكلى,الجلوكوز هو نوع من انواع السكر يدخل في تركيب الكثير من البروتينات والدهون في الخلايا,entity_type_cooccurrence_same_qa,true
rel_seed_5833cc6e20017e7f,chunk_00037,ahd5k_01578,HAS_SYMPTOM,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_5a4646c01c0e,اختلال وظائف الكبد,Symptom,التهاب في العين وفقدان حاسة الشم واختلال وظائف الكبد والكلى,التهاب في العين وفقدان حاسة الشم واختلال وظائف الكبد والكلى,entity_type_cooccurrence_same_qa,true
rel_seed_191b3e74e31f446e,chunk_00037,ahd5k_01578,INVESTIGATED_BY,ent_symptom_5a4646c01c0e,اختلال وظائف الكبد,Symptom,ent_test_d990d9189fc6,الجلوكوز,Test,التهاب في العين وفقدان حاسة الشم واختلال وظائف الكبد والكلى,الجلوكوز هو نوع من انواع السكر يدخل في تركيب الكثير من البروتينات والدهون في الخلايا,entity_type_cooccurrence_same_qa,true
rel_seed_00ef9afb72a2a73b,chunk_00038,ahd5k_03468,TREATED_BY,ent_diseasecondition_28abf8165f28,بيلة الميوغلوبين,DiseaseCondition,ent_treatment_b7e7fb09dd09,السوائل,Treatment,مرض بيلة الميوغلوبين ارجو ايفادي به,العلاج الاهم هو السوائل للمحافظة على الكلى,entity_type_cooccurrence_same_qa,true
rel_seed_318b06af55ba9ebd,chunk_00039,ahd5k_04866,TREATED_BY,ent_diseasecondition_6fc3f18427fb,الصدمة الكهربائية,DiseaseCondition,ent_treatment_328642ab84d2,النواقل,Treatment,الصدمه الكهرباييه وتتجلي بالضرر الذى يصيب انسجة الجسم نتيجة تأثير التيار او القوس الكهربائى,توضع النواقل فى داره قصر للحصول علي نفس النتيجه,entity_type_cooccurrence_same_qa,true
rel_seed_b763892b3f09b904,chunk_00039,ahd5k_04866,TREATED_BY,ent_diseasecondition_6fc3f18427fb,الصدمة الكهربائية,DiseaseCondition,ent_treatment_3c3b0b18ce4a,الادوات,Treatment,الصدمه الكهرباييه وتتجلي بالضرر الذى يصيب انسجة الجسم نتيجة تأثير التيار او القوس الكهربائى,يستعمل الادوات التي لها مقابض عازلة,entity_type_cooccurrence_same_qa,true
rel_seed_8cd1644af5899ba5,chunk_00039,ahd5k_04866,TREATED_BY,ent_diseasecondition_6fc3f18427fb,الصدمة الكهربائية,DiseaseCondition,ent_treatment_450cbdcb87da,الطبيب,Treatment,الصدمه الكهرباييه وتتجلي بالضرر الذى يصيب انسجة الجسم نتيجة تأثير التيار او القوس الكهربائى,يستدعي الطبيب او المسعف للتعامل مع المصاب,entity_type_cooccurrence_same_qa,true
rel_seed_1e2fe5f366a733e5,chunk_00039,ahd5k_04866,TREATED_BY,ent_diseasecondition_5dcc30c3edc8,الحروق,DiseaseCondition,ent_treatment_328642ab84d2,النواقل,Treatment,الحروق الكهربائية وهى اكثر انواع الصدمات الكهربائية انتشارا,توضع النواقل فى داره قصر للحصول علي نفس النتيجه,entity_type_cooccurrence_same_qa,true
rel_seed_2dfb1858f28f418c,chunk_00039,ahd5k_04866,TREATED_BY,ent_diseasecondition_5dcc30c3edc8,الحروق,DiseaseCondition,ent_treatment_3c3b0b18ce4a,الادوات,Treatment,الحروق الكهربائية وهى اكثر انواع الصدمات الكهربائية انتشارا,يستعمل الادوات التي لها مقابض عازلة,entity_type_cooccurrence_same_qa,true
rel_seed_1f346172d7d9ebdc,chunk_00039,ahd5k_04866,TREATED_BY,ent_diseasecondition_5dcc30c3edc8,الحروق,DiseaseCondition,ent_treatment_450cbdcb87da,الطبيب,Treatment,الحروق الكهربائية وهى اكثر انواع الصدمات الكهربائية انتشارا,يستدعي الطبيب او المسعف للتعامل مع المصاب,entity_type_cooccurrence_same_qa,true
rel_seed_a903560d15c0ecca,chunk_00039,ahd5k_04866,TREATED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_328642ab84d2,النواقل,Treatment,احتراق الجلد من قبل ذرات المعدن المنصهر والمتطاير عند القوس الكهربائى,توضع النواقل فى داره قصر للحصول علي نفس النتيجه,entity_type_cooccurrence_same_qa,true
rel_seed_26aeca3643f7949e,chunk_00039,ahd5k_04866,TREATED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_3c3b0b18ce4a,الادوات,Treatment,احتراق الجلد من قبل ذرات المعدن المنصهر والمتطاير عند القوس الكهربائى,يستعمل الادوات التي لها مقابض عازلة,entity_type_cooccurrence_same_qa,true
rel_seed_6059b0acf71ceb85,chunk_00039,ahd5k_04866,TREATED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_450cbdcb87da,الطبيب,Treatment,احتراق الجلد من قبل ذرات المعدن المنصهر والمتطاير عند القوس الكهربائى,يستدعي الطبيب او المسعف للتعامل مع المصاب,entity_type_cooccurrence_same_qa,true
rel_seed_408258bcd45b9b06,chunk_00040,ahd5k_00679,DIAGNOSED_BY,ent_diseasecondition_884ee2807f70,بروثرومبين,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,بروثرومبين في الدم,تحليل مخبري,entity_type_cooccurrence_same_qa,true
rel_seed_7c832a083dba32c1,chunk_00040,ahd5k_00679,HAS_SYMPTOM,ent_diseasecondition_884ee2807f70,بروثرومبين,DiseaseCondition,ent_symptom_018ebc11f6df,حمى,Symptom,بروثرومبين في الدم,بمعلوية زمن البروثرومبين كيف يمكن حساب تركيز البروثرومبين؟,entity_type_cooccurrence_same_qa,true
rel_seed_18b4305344979e91,chunk_00040,ahd5k_00679,INVESTIGATED_BY,ent_symptom_018ebc11f6df,حمى,Symptom,ent_test_dd68aa784555,تحاليل مخبرية,Test,بمعلوية زمن البروثرومبين كيف يمكن حساب تركيز البروثرومبين؟,تحليل مخبري,entity_type_cooccurrence_same_qa,true
rel_seed_e2d311d7850421fd,chunk_00041,ahd5k_01930,DIAGNOSED_BY,ent_diseasecondition_0c001085703e,الورم النقوي المتعدد,DiseaseCondition,ent_test_645255369776,تحليل,Test,ورم نقوي متعدد multiple myeloma,تحليل لبروتينات الدم,entity_type_cooccurrence_same_qa,true
rel_seed_61030b64578a2e2e,chunk_00041,ahd5k_01930,DIAGNOSED_BY,ent_diseasecondition_4b1ef800ffb3,متلازمة فالدنستروم,DiseaseCondition,ent_test_645255369776,تحليل,Test,متلازمة فالدنستروم,تحليل لبروتينات الدم,entity_type_cooccurrence_same_qa,true
rel_seed_be5e04583ae66be9,chunk_00043,ahd5k_00643,TREATED_BY,ent_diseasecondition_2cbe61e08310,سمنة الأرداف,DiseaseCondition,ent_treatment_77e8744fec6a,فجل أبيض,Treatment,سمنة الأرداف والسيقان من المشاكل الرئيسية التي تؤرق النساء الشرقيات.,تناول الفجل الأبيض الذي أثبتت الدراسات أنه يذيب الدهون عامة وفي منطقة الأرداف والفخذين,entity_type_cooccurrence_same_qa,true
rel_seed_fdc04da208b6d7fe,chunk_00044,ahd5k_03238,DIAGNOSED_BY,ent_diseasecondition_7f2969b272b5,تشوهات خلقية,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,تشوهات كثيرة على مستوى الرأس والشفة,عملت الزوجة فحوصات وتحاليل لدى طبيب مختص,entity_type_cooccurrence_same_qa,true
rel_seed_c86793a5228526f8,chunk_00045,ahd5k_04509,TREATED_BY,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_treatment_9faa6531b364,الكحول,Treatment,الحمل,الكحول,entity_type_cooccurrence_same_qa,true
rel_seed_d2953e614ab9ca9f,chunk_00045,ahd5k_04509,TREATED_BY,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_treatment_d30b06ad4ba6,مضادات الصرع,Treatment,الحمل,مضادات الصرع,entity_type_cooccurrence_same_qa,true
rel_seed_23ecb53ef56622e0,chunk_00045,ahd5k_04509,TREATED_BY,ent_diseasecondition_7f2969b272b5,تشوهات خلقية,DiseaseCondition,ent_treatment_9faa6531b364,الكحول,Treatment,تشوهات خلقية,الكحول,entity_type_cooccurrence_same_qa,true
rel_seed_49bf5cf8cf8c95bb,chunk_00045,ahd5k_04509,TREATED_BY,ent_diseasecondition_7f2969b272b5,تشوهات خلقية,DiseaseCondition,ent_treatment_d30b06ad4ba6,مضادات الصرع,Treatment,تشوهات خلقية,مضادات الصرع,entity_type_cooccurrence_same_qa,true
rel_seed_7de18c9b149431b5,chunk_00046,ahd5k_00647,HAS_SYMPTOM,ent_diseasecondition_4453ab65a84b,تضخم,DiseaseCondition,ent_symptom_8d2e4253732b,تضخم في الارداف,Symptom,تضخم في الارداف,تضخم في الارداف,entity_type_cooccurrence_same_qa,true
rel_seed_0e883bb557d01578,chunk_00050,ahd5k_00597,TREATED_BY,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_treatment_d5946e76d323,اللقاح,Treatment,السلام عليكم ورحمة الله وبركاته اريد ان اسأل بخصوص الزواج من رجل حامل لفايروس الكبد من النوع بي وانا فتاه سليمه هل هناك ضرر من ذلك هل الجرعات الثلاثه كافيه,بوجود اللقاح تستطيعين الإطمئنان لن ينتقل اذا اتبعنا التعليمات الصحيحة سيتحجم الفيروس بالعلاج ويفقد نشاطه تابعي مع استشاري كبد,entity_type_cooccurrence_same_qa,true
rel_seed_f6b6f326f236d3d1,chunk_00050,ahd5k_00597,TREATED_BY,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_treatment_06f93bf4dc11,الجرعات الثلاثه,Treatment,السلام عليكم ورحمة الله وبركاته اريد ان اسأل بخصوص الزواج من رجل حامل لفايروس الكبد من النوع بي وانا فتاه سليمه هل هناك ضرر من ذلك هل الجرعات الثلاثه كافيه,السلام عليكم ورحمة الله وبركاته اريد ان اسأل بخصوص الزواج من رجل حامل لفايروس الكبد من النوع بي وانا فتاه سليمه هل هناك ضرر من ذلك هل الجرعات الثلاثه كافيه,entity_type_cooccurrence_same_qa,true
