query_id,query,subgraph_rank,rerank_score,max_hybrid_score,mean_top_hybrid_score,evidence_count,unique_qa_count,direct_edge_count,semantic_support,evidence_relevance,relation_weight,primary_intent_match,source_entity_id,source_name,source_type,graph_relation_type,target_entity_id,target_name,target_type,best_seed_entity_name,best_seed_source,rank_reason
trial_query_110,عمري 18 سنة وأنا أعاني من صغر الثدي هل يوجد أي حل لتكبيره دون جراحة?,6,0.316388,0.374564,0.374564,1,1,0,0.13387,0.333333,-0.2,False,ent_treatment_b7e7fb09dd09,السوائل,Treatment,TREATS,ent_diseasecondition_28abf8165f28,بيلة الميوغلوبين,DiseaseCondition,السوائل,semantic_qa_evidence,evidence overlaps query terms
trial_query_110,عمري 18 سنة وأنا أعاني من صغر الثدي هل يوجد أي حل لتكبيره دون جراحة?,7,0.31586,0.37374,0.37374,1,1,0,0.127,0.333333,-0.2,False,ent_treatment_57825f7a3418,مراجعة اخصائية النسائية,Treatment,TREATS,ent_diseasecondition_5fea51591b68,نقص بحجم الثدي,DiseaseCondition,مراجعة اخصائية النسائية,semantic_qa_evidence,evidence overlaps query terms
trial_query_110,عمري 18 سنة وأنا أعاني من صغر الثدي هل يوجد أي حل لتكبيره دون جراحة?,8,0.31586,0.37374,0.37374,1,1,0,0.127,0.333333,-0.2,False,ent_test_ce6fcb80c1fe,فحص سريري,Test,DIAGNOSES,ent_diseasecondition_5fea51591b68,نقص بحجم الثدي,DiseaseCondition,فحص سريري,semantic_qa_evidence,evidence overlaps query terms
trial_query_111,عمري ٢٥سنة واعاني من نشاط زائد في الغده الدرقية وقمت بأخذ جرعه من اليود النووي المشع وعندي طفل عمره سنه فما المده الزمنيه المحدده اللتي سأتمكن بعدها,1,0.772588,0.742883,0.742883,1,1,1,0.265095,0.142857,1.0,True,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,TREATED_BY,ent_treatment_3fd682796ae8,التروكسين,Treatment,مرض الغدة الدرقية,semantic_candidate,matches primary intent; has original/direct edge support
trial_query_111,عمري ٢٥سنة واعاني من نشاط زائد في الغده الدرقية وقمت بأخذ جرعه من اليود النووي المشع وعندي طفل عمره سنه فما المده الزمنيه المحدده اللتي سأتمكن بعدها,2,0.671628,0.678883,0.678883,1,1,0,0.265095,0.142857,1.0,True,ent_treatment_3fd682796ae8,التروكسين,Treatment,TREATS,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,التروكسين,semantic_qa_evidence,matches primary intent
trial_query_111,عمري ٢٥سنة واعاني من نشاط زائد في الغده الدرقية وقمت بأخذ جرعه من اليود النووي المشع وعندي طفل عمره سنه فما المده الزمنيه المحدده اللتي سأتمكن بعدها,3,0.415583,0.439527,0.439527,1,1,1,0.173205,0.285714,-0.2,False,ent_diseasecondition_532f5db9617f,نشاط الغدة الدرقية,DiseaseCondition,DIAGNOSED_BY,ent_test_dd68aa784555,تحاليل مخبرية,Test,نشاط الغدة الدرقية,semantic_qa_evidence,has original/direct edge support; evidence overlaps query terms
trial_query_111,عمري ٢٥سنة واعاني من نشاط زائد في الغده الدرقية وقمت بأخذ جرعه من اليود النووي المشع وعندي طفل عمره سنه فما المده الزمنيه المحدده اللتي سأتمكن بعدها,4,0.411359,0.432927,0.432927,1,1,1,0.173205,0.285714,-0.2,False,ent_diseasecondition_09dfb160ec9a,مرض جريفز,DiseaseCondition,DIAGNOSED_BY,ent_test_dd68aa784555,تحاليل مخبرية,Test,مرض جريفز,semantic_qa_evidence,has original/direct edge support; evidence overlaps query terms
trial_query_111,عمري ٢٥سنة واعاني من نشاط زائد في الغده الدرقية وقمت بأخذ جرعه من اليود النووي المشع وعندي طفل عمره سنه فما المده الزمنيه المحدده اللتي سأتمكن بعدها,5,0.410588,0.442883,0.442883,1,1,1,0.265095,0.142857,-0.2,False,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,DIAGNOSED_BY,ent_test_234f794d532f,الهرمون,Test,مرض الغدة الدرقية,semantic_candidate,has original/direct edge support
trial_query_111,عمري ٢٥سنة واعاني من نشاط زائد في الغده الدرقية وقمت بأخذ جرعه من اليود النووي المشع وعندي طفل عمره سنه فما المده الزمنيه المحدده اللتي سأتمكن بعدها,6,0.329983,0.399527,0.399527,1,1,0,0.173205,0.285714,-0.2,False,ent_test_dd68aa784555,تحاليل مخبرية,Test,DIAGNOSES,ent_diseasecondition_532f5db9617f,نشاط الغدة الدرقية,DiseaseCondition,تحاليل مخبرية,semantic_qa_evidence,evidence overlaps query terms
trial_query_111,عمري ٢٥سنة واعاني من نشاط زائد في الغده الدرقية وقمت بأخذ جرعه من اليود النووي المشع وعندي طفل عمره سنه فما المده الزمنيه المحدده اللتي سأتمكن بعدها,7,0.325759,0.392927,0.392927,1,1,0,0.173205,0.285714,-0.2,False,ent_test_dd68aa784555,تحاليل مخبرية,Test,DIAGNOSES,ent_diseasecondition_09dfb160ec9a,مرض جريفز,DiseaseCondition,تحاليل مخبرية,semantic_qa_evidence,evidence overlaps query terms
trial_query_111,عمري ٢٥سنة واعاني من نشاط زائد في الغده الدرقية وقمت بأخذ جرعه من اليود النووي المشع وعندي طفل عمره سنه فما المده الزمنيه المحدده اللتي سأتمكن بعدها,8,0.309628,0.378883,0.378883,1,1,0,0.265095,0.142857,-0.2,False,ent_test_234f794d532f,الهرمون,Test,DIAGNOSES,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,الهرمون,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_112,يشعر والدي بألم في منطقة الصدر علما ان والدي مصاب بجلطة قلبية ودماغية اليوم قد تناول بيزا وكانت دسمة،،،،،هل هذا الم قلب ام الام معدة,1,0.766384,0.735336,0.735336,1,1,1,0.415938,0.115385,1.0,True,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,HAS_SYMPTOM,ent_symptom_249d07021a1b,الام,Symptom,ضرس العقل,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_112,يشعر والدي بألم في منطقة الصدر علما ان والدي مصاب بجلطة قلبية ودماغية اليوم قد تناول بيزا وكانت دسمة،،،،،هل هذا الم قلب ام الام معدة,2,0.765264,0.827336,0.827336,1,1,0,0.415938,0.115385,1.0,True,ent_symptom_249d07021a1b,الام,Symptom,SYMPTOM_OF,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,الام,detected_exact,matches primary intent
trial_query_112,يشعر والدي بألم في منطقة الصدر علما ان والدي مصاب بجلطة قلبية ودماغية اليوم قد تناول بيزا وكانت دسمة،،،،،هل هذا الم قلب ام الام معدة,3,0.756879,0.71147,0.71147,1,1,1,0.159364,0.230769,1.0,True,ent_diseasecondition_f3982f19c624,ارتياف دعب \u0627لديم,DiseaseCondition,HAS_SYMPTOM,ent_symptom_ad0da68fc73f,الالم,Symptom,ارتياف دعب \u0627لديم,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_112,يشعر والدي بألم في منطقة الصدر علما ان والدي مصاب بجلطة قلبية ودماغية اليوم قد تناول بيزا وكانت دسمة،،،،،هل هذا الم قلب ام الام معدة,4,0.7523,0.716334,0.716334,1,1,1,0.276825,0.076923,1.0,True,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,HAS_SYMPTOM,ent_symptom_b754f1a1e5a8,صداع,Symptom,ضرس العقل,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_112,يشعر والدي بألم في منطقة الصدر علما ان والدي مصاب بجلطة قلبية ودماغية اليوم قد تناول بيزا وكانت دسمة،،،،،هل هذا الم قلب ام الام معدة,5,0.671279,0.67147,0.67147,1,1,0,0.159364,0.230769,1.0,True,ent_symptom_ad0da68fc73f,الالم,Symptom,SYMPTOM_OF,ent_diseasecondition_f3982f19c624,ارتياف دعب \u0627لديم,DiseaseCondition,الالم,semantic_qa_evidence,matches primary intent
trial_query_112,يشعر والدي بألم في منطقة الصدر علما ان والدي مصاب بجلطة قلبية ودماغية اليوم قد تناول بيزا وكانت دسمة،،،،،هل هذا الم قلب ام الام معدة,6,0.6667,0.676334,0.676334,1,1,0,0.276825,0.076923,1.0,True,ent_symptom_b754f1a1e5a8,صداع,Symptom,SYMPTOM_OF,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,صداع,semantic_qa_evidence,matches primary intent
trial_query_112,يشعر والدي بألم في منطقة الصدر علما ان والدي مصاب بجلطة قلبية ودماغية اليوم قد تناول بيزا وكانت دسمة،،،،،هل هذا الم قلب ام الام معدة,7,0.488864,0.567336,0.567336,1,1,1,0.415938,0.115385,-0.2,False,ent_symptom_249d07021a1b,الام,Symptom,TREATED_BY,ent_treatment_1623092039ad,المراجعة الطبية,Treatment,الام,detected_exact,has original/direct edge support
trial_query_112,يشعر والدي بألم في منطقة الصدر علما ان والدي مصاب بجلطة قلبية ودماغية اليوم قد تناول بيزا وكانت دسمة،،،،،هل هذا الم قلب ام الام معدة,8,0.3903,0.416334,0.416334,1,1,1,0.276825,0.076923,-0.2,False,ent_symptom_b754f1a1e5a8,صداع,Symptom,TREATED_BY,ent_treatment_1623092039ad,المراجعة الطبية,Treatment,صداع,semantic_qa_evidence,has original/direct edge support
trial_query_113,هل يوجد تأثير على الجنين في حالة تعاطي أقراص ميزوتاك في بداية الحمل بغرض الإجهاض وأنا الآن اقتنعت باكمال الحمل ولكن قلق من تأثر الجنين بالمادة الفعالة لهذا الدواء؟,1,0.791231,0.768706,0.768706,1,1,1,0.274124,0.185185,1.0,True,supp_ent_drug_primolut,بريمولوت ن,Drug,REQUIRES_MEDICAL_SUPERVISION_FOR,supp_ent_state_pregnancy,إيقاف الدواء ومراجعة الطبيب أثناء الحمل,Condition,بريمولوت ن,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_113,هل يوجد تأثير على الجنين في حالة تعاطي أقراص ميزوتاك في بداية الحمل بغرض الإجهاض وأنا الآن اقتنعت باكمال الحمل ولكن قلق من تأثر الجنين بالمادة الفعالة لهذا الدواء؟,2,0.55377,0.622442,0.622442,1,1,1,0.323777,0.148148,0.4,False,supp_ent_fetal_bones,عظام الجنين,BodyPart,DEVELOPS_DURING,supp_ent_pregnancy_second_month,نهاية الأسبوع السادس تقريبا,TimePeriod,عظام الجنين,semantic_qa_evidence,has original/direct edge support
trial_query_113,هل يوجد تأثير على الجنين في حالة تعاطي أقراص ميزوتاك في بداية الحمل بغرض الإجهاض وأنا الآن اقتنعت باكمال الحمل ولكن قلق من تأثر الجنين بالمادة الفعالة لهذا الدواء؟,3,0.544646,0.696149,0.696149,1,1,0,0.381798,0.222222,0.4,False,ent_treatment_1479a48d3d42,الدواء,Treatment,TREATS,ent_diseasecondition_86e897b1e25a,الملوية البوابية,DiseaseCondition,الدواء,detected_exact,kept as lower-priority supporting graph edge
trial_query_113,هل يوجد تأثير على الجنين في حالة تعاطي أقراص ميزوتاك في بداية الحمل بغرض الإجهاض وأنا الآن اقتنعت باكمال الحمل ولكن قلق من تأثر الجنين بالمادة الفعالة لهذا الدواء؟,4,0.527948,0.584988,0.584988,1,1,1,0.277677,0.111111,0.4,False,ent_diseasecondition_f3a36190d8c6,فايروس الكبد,DiseaseCondition,TREATED_BY,ent_treatment_d5946e76d323,اللقاح,Treatment,فايروس الكبد,semantic_qa_evidence,has original/direct edge support
trial_query_113,هل يوجد تأثير على الجنين في حالة تعاطي أقراص ميزوتاك في بداية الحمل بغرض الإجهاض وأنا الآن اقتنعت باكمال الحمل ولكن قلق من تأثر الجنين بالمادة الفعالة لهذا الدواء؟,5,0.522589,0.620365,0.620365,1,1,1,0.859986,0.111111,-0.2,False,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,HAS_SYMPTOM,ent_symptom_7a79bce3a153,قيء,Symptom,الحمل,detected_exact,has original/direct edge support; strong semantic support
trial_query_113,هل يوجد تأثير على الجنين في حالة تعاطي أقراص ميزوتاك في بداية الحمل بغرض الإجهاض وأنا الآن اقتنعت باكمال الحمل ولكن قلق من تأثر الجنين بالمادة الفعالة لهذا الدواء؟,6,0.517388,0.568488,0.568488,1,1,1,0.277677,0.111111,0.4,False,ent_diseasecondition_f3a36190d8c6,فايروس الكبد,DiseaseCondition,TREATED_BY,ent_treatment_06f93bf4dc11,الجرعات الثلاثه,Treatment,فايروس الكبد,semantic_qa_evidence,has original/direct edge support
trial_query_113,هل يوجد تأثير على الجنين في حالة تعاطي أقراص ميزوتاك في بداية الحمل بغرض الإجهاض وأنا الآن اقتنعت باكمال الحمل ولكن قلق من تأثر الجنين بالمادة الفعالة لهذا الدواء؟,7,0.516041,0.615921,0.615921,1,1,1,0.859986,0.037037,-0.2,False,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,HAS_SYMPTOM,ent_symptom_c42bbeabdb83,الزراق,Symptom,الحمل,detected_exact,has original/direct edge support; strong semantic support
trial_query_113,هل يوجد تأثير على الجنين في حالة تعاطي أقراص ميزوتاك في بداية الحمل بغرض الإجهاض وأنا الآن اقتنعت باكمال الحمل ولكن قلق من تأثر الجنين بالمادة الفعالة لهذا الدواء؟,8,0.442348,0.544988,0.544988,1,1,0,0.277677,0.111111,0.4,False,ent_treatment_d5946e76d323,اللقاح,Treatment,TREATS,ent_diseasecondition_f3a36190d8c6,فايروس الكبد,DiseaseCondition,اللقاح,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,1,0.747663,0.703937,0.703937,1,1,1,0.140546,0.142857,1.0,True,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,HAS_SYMPTOM,ent_symptom_c81532a33515,الم المعدجة,Symptom,فقر الدم,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,2,0.747663,0.703937,0.703937,1,1,1,0.140546,0.142857,1.0,True,ent_symptom_c81532a33515,الم المعدجة,Symptom,INVESTIGATED_BY,ent_test_2b2550da4a44,فحص الجرثومة الحلزونية,Test,الم المعدجة,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,3,0.300063,0.363937,0.363937,1,1,0,0.140546,0.142857,-0.2,False,ent_symptom_c81532a33515,الم المعدجة,Symptom,SYMPTOM_OF,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,الم المعدجة,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,4,0.300063,0.363937,0.363937,1,1,0,0.140546,0.142857,-0.2,False,ent_test_2b2550da4a44,فحص الجرثومة الحلزونية,Test,INVESTIGATES,ent_symptom_c81532a33515,الم المعدجة,Symptom,فحص الجرثومة الحلزونية,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_115,قمت بعمل اشعة بالصبغة على الاورطى والشرايين الطرفية وجت انتفاخ بالوجه ووجع بالجسم ارجو الافادة,1,0.904228,0.881606,0.881606,1,1,1,0.452548,1.0,1.0,True,ent_symptom_42ad4acdebc5,وجع,Symptom,INVESTIGATED_BY,ent_test_c4cfd2d6468c,اشعة,Test,وجع,detected_alias,matches primary intent; has original/direct edge support; evidence overlaps query terms
trial_query_115,قمت بعمل اشعة بالصبغة على الاورطى والشرايين الطرفية وجت انتفاخ بالوجه ووجع بالجسم ارجو الافادة,2,0.898703,0.877856,0.877856,1,1,1,0.452548,0.9375,1.0,True,ent_symptom_fd750eeb2865,انتفاخ,Symptom,INVESTIGATED_BY,ent_test_c4cfd2d6468c,اشعة,Test,انتفاخ,detected_alias,matches primary intent; has original/direct edge support; evidence overlaps query terms
trial_query_115,قمت بعمل اشعة بالصبغة على الاورطى والشرايين الطرفية وجت انتفاخ بالوجه ووجع بالجسم ارجو الافادة,3,0.818628,0.841606,0.841606,1,1,0,0.452548,1.0,1.0,True,ent_test_c4cfd2d6468c,اشعة,Test,INVESTIGATES,ent_symptom_42ad4acdebc5,وجع,Symptom,أشعة,detected_alias,matches primary intent; evidence overlaps query terms
trial_query_115,قمت بعمل اشعة بالصبغة على الاورطى والشرايين الطرفية وجت انتفاخ بالوجه ووجع بالجسم ارجو الافادة,4,0.813103,0.837856,0.837856,1,1,0,0.452548,0.9375,1.0,True,ent_test_c4cfd2d6468c,اشعة,Test,INVESTIGATES,ent_symptom_fd750eeb2865,انتفاخ,Symptom,أشعة,detected_alias,matches primary intent; evidence overlaps query terms
trial_query_115,قمت بعمل اشعة بالصبغة على الاورطى والشرايين الطرفية وجت انتفاخ بالوجه ووجع بالجسم ارجو الافادة,5,0.762268,0.728153,0.728153,1,1,1,0.351274,0.125,1.0,True,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,DIAGNOSED_BY,ent_test_c4cfd2d6468c,اشعة,Test,التهاب,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_115,قمت بعمل اشعة بالصبغة على الاورطى والشرايين الطرفية وجت انتفاخ بالوجه ووجع بالجسم ارجو الافادة,6,0.762268,0.728153,0.728153,1,1,1,0.351274,0.125,1.0,True,ent_diseasecondition_4c4500ee0d57,ارتجاج دماغي,DiseaseCondition,DIAGNOSED_BY,ent_test_c4cfd2d6468c,أشعة,Test,ارتجاج دماغي,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_115,قمت بعمل اشعة بالصبغة على الاورطى والشرايين الطرفية وجت انتفاخ بالوجه ووجع بالجسم ارجو الافادة,7,0.739025,0.780703,0.780703,1,1,0,0.351274,0.1875,1.0,True,ent_test_c4cfd2d6468c,أشعة,Test,DIAGNOSES,ent_diseasecondition_190a32dbb9bd,تسوس الأسنان,DiseaseCondition,أشعة,detected_alias,matches primary intent
trial_query_115,قمت بعمل اشعة بالصبغة على الاورطى والشرايين الطرفية وجت انتفاخ بالوجه ووجع بالجسم ارجو الافادة,8,0.7335,0.776953,0.776953,1,1,0,0.351274,0.125,1.0,True,ent_test_c4cfd2d6468c,اشعة,Test,DIAGNOSES,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,أشعة,detected_alias,matches primary intent
trial_query_116,ماهي أضرارشجرة القات وماهي منافعها إذا لها فوائد وهل صحيح أنها علاج لمرضى السكر,1,0.90531,0.75576,0.754583,3,3,3,0.326183,0.235294,1.0,True,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,HAS_SYMPTOM,ent_symptom_724e59ded899,ضغط الدم,Symptom,مرض السكري,semantic_candidate,matches primary intent; 3 evidence rows; has original/direct edge support; 3 distinct QA sources
trial_query_116,ماهي أضرارشجرة القات وماهي منافعها إذا لها فوائد وهل صحيح أنها علاج لمرضى السكر,2,0.744279,0.69176,0.689995,2,2,0,0.326183,0.235294,1.0,True,ent_symptom_724e59ded899,ضغط الدم,Symptom,SYMPTOM_OF,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ضغط الدم,semantic_qa_evidence,matches primary intent; 2 evidence rows; 2 distinct QA sources
trial_query_116,ماهي أضرارشجرة القات وماهي منافعها إذا لها فوائد وهل صحيح أنها علاج لمرضى السكر,3,0.502444,0.524039,0.524039,1,1,1,0.404733,0.941176,-0.2,False,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,DIAGNOSED_BY,ent_test_dd68aa784555,تحاليل مخبرية,Test,مرض السكري,semantic_candidate,has original/direct edge support; evidence overlaps query terms
trial_query_116,ماهي أضرارشجرة القات وماهي منافعها إذا لها فوائد وهل صحيح أنها علاج لمرضى السكر,4,0.471323,0.480009,0.480009,1,1,1,0.404733,0.882353,-0.2,False,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,DIAGNOSED_BY,ent_test_dd68aa784555,تحاليل مخبرية,Test,التهاب,semantic_qa_evidence,has original/direct edge support; evidence overlaps query terms
trial_query_116,ماهي أضرارشجرة القات وماهي منافعها إذا لها فوائد وهل صحيح أنها علاج لمرضى السكر,5,0.401484,0.460039,0.460039,1,1,0,0.404733,0.941176,-0.2,False,ent_test_dd68aa784555,تحاليل مخبرية,Test,DIAGNOSES,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,تحاليل مخبرية,semantic_qa_evidence,evidence overlaps query terms
trial_query_116,ماهي أضرارشجرة القات وماهي منافعها إذا لها فوائد وهل صحيح أنها علاج لمرضى السكر,6,0.385723,0.440009,0.440009,1,1,0,0.404733,0.882353,-0.2,False,ent_test_dd68aa784555,تحاليل مخبرية,Test,DIAGNOSES,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,تحاليل مخبرية,semantic_qa_evidence,evidence overlaps query terms
trial_query_117,أعاني من حرقان بكامل بجسمي والتهاب المسالك البوليه وارتفاع الكلسترول والدهون الثلاثيه مال الحل جزاكم الله خير وما قد يكون المسبب,1,0.754124,0.715003,0.715003,1,1,1,0.101477,0.130435,1.0,True,ent_diseasecondition_00247d3d5c80,الصداع التوتري,DiseaseCondition,HAS_SYMPTOM,ent_symptom_b754f1a1e5a8,صداع,Symptom,الصداع التوتري,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_117,أعاني من حرقان بكامل بجسمي والتهاب المسالك البوليه وارتفاع الكلسترول والدهون الثلاثيه مال الحل جزاكم الله خير وما قد يكون المسبب,2,0.668524,0.675003,0.675003,1,1,0,0.101477,0.130435,1.0,True,ent_symptom_b754f1a1e5a8,صداع,Symptom,SYMPTOM_OF,ent_diseasecondition_00247d3d5c80,الصداع التوتري,DiseaseCondition,صداع,semantic_qa_evidence,matches primary intent
trial_query_117,أعاني من حرقان بكامل بجسمي والتهاب المسالك البوليه وارتفاع الكلسترول والدهون الثلاثيه مال الحل جزاكم الله خير وما قد يكون المسبب,3,0.391394,0.413863,0.413863,1,1,1,0.091971,0.130435,-0.2,False,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,TREATED_BY,ent_treatment_a0a8ee46502f,العقاقير,Treatment,ارتفاع ضغط الدم,semantic_qa_evidence,has original/direct edge support
trial_query_117,أعاني من حرقان بكامل بجسمي والتهاب المسالك البوليه وارتفاع الكلسترول والدهون الثلاثيه مال الحل جزاكم الله خير وما قد يكون المسبب,4,0.305794,0.373863,0.373863,1,1,0,0.091971,0.130435,-0.2,False,ent_treatment_a0a8ee46502f,العقاقير,Treatment,TREATS,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,العقاقير,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,1,0.777132,0.751952,0.751952,1,1,1,0.415779,0.117647,1.0,True,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,HAS_SYMPTOM,ent_symptom_018ebc11f6df,حمى,Symptom,حمى عضة الجرذ,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,2,0.777132,0.751952,0.751952,1,1,1,0.415779,0.117647,1.0,True,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,HAS_SYMPTOM,ent_symptom_018ebc11f6df,حمى,Symptom,حمى عضة الفأر,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,3,0.777132,0.751952,0.751952,1,1,1,0.415779,0.117647,1.0,True,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,HAS_SYMPTOM,ent_symptom_018ebc11f6df,حمى,Symptom,حمى عضة الجرذون,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,4,0.776012,0.843952,0.843952,1,1,0,0.415779,0.117647,1.0,True,ent_symptom_018ebc11f6df,حمى,Symptom,SYMPTOM_OF,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,حمى,detected_exact,matches primary intent
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,5,0.776012,0.843952,0.843952,1,1,0,0.415779,0.117647,1.0,True,ent_symptom_018ebc11f6df,حمى,Symptom,SYMPTOM_OF,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,حمى,detected_exact,matches primary intent
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,6,0.776012,0.843952,0.843952,1,1,0,0.415779,0.117647,1.0,True,ent_symptom_018ebc11f6df,حمى,Symptom,SYMPTOM_OF,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,حمى,detected_exact,matches primary intent
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,7,0.756957,0.720429,0.720429,1,1,1,0.290581,0.117647,1.0,True,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,HAS_SYMPTOM,ent_symptom_a3c00de774da,ارتجاف,Symptom,حمى عضة الجرذ,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,8,0.756957,0.720429,0.720429,1,1,1,0.290581,0.117647,1.0,True,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,HAS_SYMPTOM,ent_symptom_320d3e905b16,أوجاع العضلات,Symptom,حمى عضة الجرذ,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_119,والدي وقع من الدرج قبل ثلالث ايام نلاحظ هناك زغللة في عينه اليمنى مع حول فيها تم قياسة مستوى السكر اليوم 200 اتمنى افادتي بهذا الامر هل له علاقة بالحلطة...,1,0.902855,0.753627,0.753021,3,3,3,0.32,0.212121,1.0,True,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,HAS_SYMPTOM,ent_symptom_724e59ded899,ضغط الدم,Symptom,مرض السكري,semantic_candidate,matches primary intent; 3 evidence rows; has original/direct edge support; 3 distinct QA sources
trial_query_119,والدي وقع من الدرج قبل ثلالث ايام نلاحظ هناك زغللة في عينه اليمنى مع حول فيها تم قياسة مستوى السكر اليوم 200 اتمنى افادتي بهذا الامر هل له علاقة بالحلطة...,2,0.78813,0.766491,0.766491,1,1,1,0.32,0.151515,1.0,True,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,DIAGNOSED_BY,ent_test_dd68aa784555,تحاليل مخبرية,Test,مرض السكري,semantic_candidate,matches primary intent; has original/direct edge support
trial_query_119,والدي وقع من الدرج قبل ثلالث ايام نلاحظ هناك زغللة في عينه اليمنى مع حول فيها تم قياسة مستوى السكر اليوم 200 اتمنى افادتي بهذا الامر هل له علاقة بالحلطة...,3,0.749896,0.709118,0.709118,1,1,1,0.194541,0.121212,1.0,True,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,DIAGNOSED_BY,ent_test_dd68aa784555,تحاليل مخبرية,Test,التهاب,semantic_qa_evidence,matches primary intent; has original/direct edge support
