query_id,query,hybrid_score,relation_confidence,seed_score,relation_weight,semantic_support,direction_bonus,evidence_relevance,seed_entity_id,seed_entity_name,seed_source,expansion_source,edge_id,original_relation_id,edge_direction,graph_relation_type,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,qa_id,evidence,reason
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,0.566944,0.95,0.45,0.4,0.292987,0.0,0.171429,ent_symptom_759403abc54c,الإغماء,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_b56f6f5369b043a2__inverse,rel_seed_b56f6f5369b043a2,inverse,SYMPTOM_OF,ent_symptom_759403abc54c,الإغماء,Symptom,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ahd5k_03423,الإغماء,Direct symptom mentioned in QA evidence
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,0.558677,0.9,0.82,-0.2,0.53826,0.04,0.171429,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_alias,seed_entity_traversal,rel_seed_20e3faa05b161f86,rel_seed_20e3faa05b161f86,direct,DIAGNOSED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,ahd5k_03068,تحليل الحساسية,Allergy is directly diagnosed by allergy lab tests.
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,0.540463,0.85,0.82,-0.2,0.53826,0.04,0.142857,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_alias,seed_entity_traversal,rel_seed_2a16da29661e0d27,rel_seed_2a16da29661e0d27,direct,DIAGNOSED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_test_433492431144,تحليل الحساسية,Test,ahd5k_01231,اعملي تحليل حساسية المضادات,Test explicitly linked to allergy diagnosis
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,0.538748,0.85,0.82,-0.2,0.53826,0.04,0.114286,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_alias,seed_entity_traversal,rel_seed_7744590f6ff0be93,rel_seed_7744590f6ff0be93,direct,DIAGNOSED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_test_433492431144,تحليل الحساسية,Test,ahd5k_00864,تحليل الحساسية يُستخدم لتشخيص حساسية الصدر,الاختبار الطبي مرتبط مباشرة بتشخيص الحالة المرضية المذكورة
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,0.53532,0.85,0.82,-0.2,0.53826,0.04,0.057143,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_alias,seed_entity_traversal,rel_seed_6687872658c864ac,rel_seed_6687872658c864ac,direct,DIAGNOSED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_test_3f0d2e079b73,RAST Test,Test,ahd5k_01245,معرفة سبب الحساسيه يتم ذلك عن طريق RAST Test,Test explicitly linked to allergy diagnosis
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,0.53532,0.85,0.82,-0.2,0.53826,0.04,0.057143,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_alias,seed_entity_traversal,rel_seed_c4c6c926d85ac5f6,rel_seed_c4c6c926d85ac5f6,direct,DIAGNOSED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,ahd5k_02039,لابد من رؤيتها من قبل طبيب وعمل تحاليل خاصه بالحساسيه,The QA explicitly states that specific allergy tests are required to confirm the diagnosis of the allergy condition.
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,0.516308,0.99,0.697,-0.2,0.212253,0.04,0.114286,supp_ent_measurement_bp,ضغط الدم,family_equivalent,seed_entity_traversal,supp_rel_normal_bp,supp_rel_normal_bp,direct,HAS_NORMAL_RANGE,supp_ent_measurement_bp,ضغط الدم,Measurement,supp_ent_range_bp,140-80 إذا لا توجد أمراض مصاحبة,Range,ahd5k_00085,حسب عوامل الخطورة الأخرى كالسكري والكلى؛ إذا لا توجد أمراض مصاحبة فالقيمة المذكورة 140-80.,dataset-derived supplemental fact from ahd5k_00085
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,0.407008,0.88,0.45,-0.2,0.431259,0.0,0.114286,ent_test_433492431144,تحليل الحساسية,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_e4f1901524d0dd30__inverse,rel_seed_e4f1901524d0dd30,inverse,DIAGNOSES,ent_test_433492431144,تحليل الحساسية,Test,ent_diseasecondition_250910ab0701,حساسية الصدر,DiseaseCondition,ahd5k_04490,تحليل الحساسية explicitly mentioned as diagnostic tool for حساسية الصدر,Test directly linked to condition diagnosis in QA
trial_query_077,كيف اعالج علامات الشيخوخة المبكرة بالوجه؟,0.705785,0.85,0.45,1.0,0.084515,0.04,0.285714,ent_diseasecondition_0058b0001848,تضيق القنوات الموجودة داخل الكبد,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_0056146242b02ab5,rel_seed_0056146242b02ab5,direct,TREATED_BY,ent_diseasecondition_0058b0001848,تضيق القنوات الموجودة داخل الكبد,DiseaseCondition,ent_treatment_07d0f0ae4c18,منظار قنوات مرارية الف سلامة,Treatment,ahd5k_00255,عمل منظار قنوات مرارية الف سلامة,المناظير المرارية (ERCP) تُستخدم عادةً لعلاج تضيق القنوات داخل الكبد عبر تصحيح الانسداد أو توسعتها.
trial_query_077,كيف اعالج علامات الشيخوخة المبكرة بالوجه؟,0.665785,0.85,0.45,1.0,0.084515,0.0,0.285714,ent_treatment_07d0f0ae4c18,منظار قنوات مرارية الف سلامة,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_0056146242b02ab5__inverse,rel_seed_0056146242b02ab5,inverse,TREATS,ent_treatment_07d0f0ae4c18,منظار قنوات مرارية الف سلامة,Treatment,ent_diseasecondition_0058b0001848,تضيق القنوات الموجودة داخل الكبد,DiseaseCondition,ahd5k_00255,عمل منظار قنوات مرارية الف سلامة,المناظير المرارية (ERCP) تُستخدم عادةً لعلاج تضيق القنوات داخل الكبد عبر تصحيح الانسداد أو توسعتها.
trial_query_077,كيف اعالج علامات الشيخوخة المبكرة بالوجه؟,0.394817,0.85,0.45,-0.2,0.06455,0.04,0.142857,ent_diseasecondition_2f75d3dabe0b,حساسية,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_c4c6c926d85ac5f6,rel_seed_c4c6c926d85ac5f6,direct,DIAGNOSED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,ahd5k_02039,لابد من رؤيتها من قبل طبيب وعمل تحاليل خاصه بالحساسيه,The QA explicitly states that specific allergy tests are required to confirm the diagnosis of the allergy condition.
trial_query_077,كيف اعالج علامات الشيخوخة المبكرة بالوجه؟,0.394513,0.85,0.45,-0.2,0.062017,0.04,0.142857,ent_symptom_fd750eeb2865,انتفاخ,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_b0669eae8f21f480,rel_seed_b0669eae8f21f480,direct,INVESTIGATED_BY,ent_symptom_fd750eeb2865,انتفاخ,Symptom,ent_test_c4cfd2d6468c,اشعة,Test,ahd5k_01537,اشعة بالصبغة,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of swelling.
trial_query_077,كيف اعالج علامات الشيخوخة المبكرة بالوجه؟,0.394243,0.85,0.45,-0.2,0.059761,0.04,0.142857,ent_symptom_42ad4acdebc5,وجع,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_11af4134e6087155,rel_seed_11af4134e6087155,direct,INVESTIGATED_BY,ent_symptom_42ad4acdebc5,وجع,Symptom,ent_test_c4cfd2d6468c,اشعة,Test,ahd5k_01537,اشعة بالصبغة,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of body pain.
trial_query_077,كيف اعالج علامات الشيخوخة المبكرة بالوجه؟,0.354817,0.85,0.45,-0.2,0.06455,0.0,0.142857,ent_test_dd68aa784555,تحاليل مخبرية,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_c4c6c926d85ac5f6__inverse,rel_seed_c4c6c926d85ac5f6,inverse,DIAGNOSES,ent_test_dd68aa784555,تحاليل مخبرية,Test,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ahd5k_02039,لابد من رؤيتها من قبل طبيب وعمل تحاليل خاصه بالحساسيه,The QA explicitly states that specific allergy tests are required to confirm the diagnosis of the allergy condition.
trial_query_077,كيف اعالج علامات الشيخوخة المبكرة بالوجه؟,0.354513,0.85,0.45,-0.2,0.062017,0.0,0.142857,ent_test_c4cfd2d6468c,اشعة,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_b0669eae8f21f480__inverse,rel_seed_b0669eae8f21f480,inverse,INVESTIGATES,ent_test_c4cfd2d6468c,اشعة,Test,ent_symptom_fd750eeb2865,انتفاخ,Symptom,ahd5k_01537,اشعة بالصبغة,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of swelling.
trial_query_077,كيف اعالج علامات الشيخوخة المبكرة بالوجه؟,0.354243,0.85,0.45,-0.2,0.059761,0.0,0.142857,ent_test_c4cfd2d6468c,اشعة,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_11af4134e6087155__inverse,rel_seed_11af4134e6087155,inverse,INVESTIGATES,ent_test_c4cfd2d6468c,اشعة,Test,ent_symptom_42ad4acdebc5,وجع,Symptom,ahd5k_01537,اشعة بالصبغة,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of body pain.
trial_query_078,ماالعلاج الاسعافي لأنخفاض السكر مع فقدان الوعي,0.921311,0.85,1.0,1.0,0.523422,0.04,0.8,ent_symptom_1113453f7a36,فقدان الوعي,detected_exact,seed_entity_traversal,rel_seed_db347ae3105b718e,rel_seed_db347ae3105b718e,direct,TREATED_BY,ent_symptom_1113453f7a36,فقدان الوعي,Symptom,ent_treatment_b9702eae5c6a,عسل,Treatment,ahd5k_00992,يجب عليك اعطاء المصاب عسل تحت لسانه,QA explicitly recommends honey as treatment for loss of consciousness in diabetic patient
trial_query_078,ماالعلاج الاسعافي لأنخفاض السكر مع فقدان الوعي,0.778613,0.9,0.55,1.0,0.346779,0.04,0.3,ent_diseasecondition_380db6d92562,مرض السكري,semantic_candidate,seed_entity_traversal,rel_seed_fff580f977f6b0c9,rel_seed_fff580f977f6b0c9,direct,DIAGNOSED_BY,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,ahd5k_01551,تحاليل مخبرية,Lab tests are standard diagnostic tools for diabetes.
trial_query_078,ماالعلاج الاسعافي لأنخفاض السكر مع فقدان الوعي,0.768113,0.85,0.55,1.0,0.346779,0.04,0.4,ent_diseasecondition_380db6d92562,مرض السكري,semantic_candidate,seed_entity_traversal,rel_seed_b3536762c6f85e02,rel_seed_b3536762c6f85e02,direct,HAS_SYMPTOM,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_symptom_724e59ded899,ضغط الدم,Symptom,ahd5k_04912,مع العلم أن المريض يعاني من مرض السكر,Explicit disease-symptom relationship
trial_query_078,ماالعلاج الاسعافي لأنخفاض السكر مع فقدان الوعي,0.762113,0.85,0.55,1.0,0.346779,0.04,0.3,ent_diseasecondition_380db6d92562,مرض السكري,semantic_candidate,seed_entity_traversal,rel_seed_bd9e5c6d36b9dbdb,rel_seed_bd9e5c6d36b9dbdb,direct,HAS_SYMPTOM,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_symptom_724e59ded899,ضغط الدم,Symptom,ahd5k_01294,مرض السكري وضغط الدمز,Direct co-occurrence with explicit disease-symptom relationship
trial_query_078,ماالعلاج الاسعافي لأنخفاض السكر مع فقدان الوعي,0.756113,0.85,0.55,1.0,0.346779,0.04,0.2,ent_diseasecondition_380db6d92562,مرض السكري,semantic_candidate,seed_entity_traversal,rel_seed_1a25f42f93f6f380,rel_seed_1a25f42f93f6f380,direct,HAS_SYMPTOM,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_symptom_724e59ded899,ضغط الدم,Symptom,ahd5k_02607,مرض السكري وضغط الدم,Direct disease-symptom relationship established
trial_query_078,ماالعلاج الاسعافي لأنخفاض السكر مع فقدان الوعي,0.718283,0.85,0.45,1.0,0.231523,0.04,0.2,ent_diseasecondition_16cf4e77b755,التهاب,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_85a95e9683ec40c4,rel_seed_85a95e9683ec40c4,direct,DIAGNOSED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,ahd5k_01551,تحاليل مخبرية,Lab tests are standard diagnostic tools for inflammation.
trial_query_078,ماالعلاج الاسعافي لأنخفاض السكر مع فقدان الوعي,0.449311,0.85,0.45,-0.2,0.523422,0.0,0.8,ent_treatment_b9702eae5c6a,عسل,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_db347ae3105b718e__inverse,rel_seed_db347ae3105b718e,inverse,TREATS,ent_treatment_b9702eae5c6a,عسل,Treatment,ent_symptom_1113453f7a36,فقدان الوعي,Symptom,ahd5k_00992,يجب عليك اعطاء المصاب عسل تحت لسانه,QA explicitly recommends honey as treatment for loss of consciousness in diabetic patient
trial_query_078,ماالعلاج الاسعافي لأنخفاض السكر مع فقدان الوعي,0.414613,0.9,0.45,-0.2,0.346779,0.0,0.3,ent_test_dd68aa784555,تحاليل مخبرية,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_fff580f977f6b0c9__inverse,rel_seed_fff580f977f6b0c9,inverse,DIAGNOSES,ent_test_dd68aa784555,تحاليل مخبرية,Test,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ahd5k_01551,تحاليل مخبرية,Lab tests are standard diagnostic tools for diabetes.
trial_query_078,ماالعلاج الاسعافي لأنخفاض السكر مع فقدان الوعي,0.404113,0.85,0.45,-0.2,0.346779,0.0,0.4,ent_symptom_724e59ded899,ضغط الدم,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_b3536762c6f85e02__inverse,rel_seed_b3536762c6f85e02,inverse,SYMPTOM_OF,ent_symptom_724e59ded899,ضغط الدم,Symptom,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ahd5k_04912,مع العلم أن المريض يعاني من مرض السكر,Explicit disease-symptom relationship
trial_query_078,ماالعلاج الاسعافي لأنخفاض السكر مع فقدان الوعي,0.378283,0.85,0.45,-0.2,0.231523,0.0,0.2,ent_test_dd68aa784555,تحاليل مخبرية,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_85a95e9683ec40c4__inverse,rel_seed_85a95e9683ec40c4,inverse,DIAGNOSES,ent_test_dd68aa784555,تحاليل مخبرية,Test,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ahd5k_01551,تحاليل مخبرية,Lab tests are standard diagnostic tools for inflammation.
