query_id,query,context_rank,context_type,score,evidence_relevance,source_id,relation,evidence,qa_id,question,answer
trial_query_087,أود معرفة ما أسباب تدلي المستقيم؟وطرق العلاج؟,5,graph_relation,0.577381,0.2,rel_seed_5cf2bad5750a18bc,دوالي الخصية TREATED_BY العلاج بالجراحة,العلاج بالجراحة,ahd5k_00261,اشعر بتدلى الخصيتين بشكل غير طبيعى لدرجة انه يؤثر على طول القضيب اثناء الارتخاء ويوجد بكيس الصفن عروق كثيره ولكنها لا تؤلمنى ما سبب هذه الحالة ارجو الاجابة,هي في الغالب دوالي الخصية. فاذهب إلى اختصاصي بالجراحة أو المسالك البولية واستشره. وراجع دوالي الخصية.
trial_query_087,أود معرفة ما أسباب تدلي المستقيم؟وطرق العلاج؟,6,graph_relation,0.537381,0.2,rel_seed_5cf2bad5750a18bc__inverse,العلاج بالجراحة TREATS دوالي الخصية,العلاج بالجراحة,ahd5k_00261,اشعر بتدلى الخصيتين بشكل غير طبيعى لدرجة انه يؤثر على طول القضيب اثناء الارتخاء ويوجد بكيس الصفن عروق كثيره ولكنها لا تؤلمنى ما سبب هذه الحالة ارجو الاجابة,هي في الغالب دوالي الخصية. فاذهب إلى اختصاصي بالجراحة أو المسالك البولية واستشره. وراجع دوالي الخصية.
trial_query_087,أود معرفة ما أسباب تدلي المستقيم؟وطرق العلاج؟,7,graph_relation,0.433889,0.1,rel_seed_e4f1901524d0dd30,حساسية الصدر DIAGNOSED_BY تحليل الحساسية,تحليل الحساسية explicitly mentioned as diagnostic tool for حساسية الصدر,ahd5k_04490,انا عندي قضيبي صغير هل هذه بسبب متعلق بهرمون الذكوره علما انا عمري 17 ويوجد شعر على الارجل والابط ولايوجد على الشارب وبدي اعرف اذا كان السبب متعلق بلهرمون كيفيه...,يجب اجراء الفحص السريري و الفحوصات المخبرية لتحديد السبب ثم العلاج
trial_query_087,أود معرفة ما أسباب تدلي المستقيم؟وطرق العلاج؟,8,graph_relation,0.423887,0.0,rel_seed_582350660fdefde2,التهاب DIAGNOSED_BY تصوير الجهاز البولي,تصوير الجهاز البولي لتحديد سبب التهاب المثانة,ahd5k_00666,انا عندي مشكله عندما انتهي من التبول يخرج في اخر البول دم؟,خروج الدم يعني وجود جرح في المثانة أو الإحليل. ويمكن آن يكون هذا ناتجاً عن وجود جرح ينزل منه الدم، حصوة في المثانة أو الإحليل؟ يمكمنك تصوير الجهاز البولي بصورة ملونر أي في بي لتحديد السبب والمكان، وبعدها يتحدد العلاج؟سلامتك
trial_query_087,أود معرفة ما أسباب تدلي المستقيم؟وطرق العلاج؟,9,graph_relation,0.420587,0.0,rel_seed_f03eb900aed1136f,الدم INVESTIGATED_BY تصوير الجهاز البولي,تصوير الجهاز البولي لتحديد مكان خروج الدم,ahd5k_00666,انا عندي مشكله عندما انتهي من التبول يخرج في اخر البول دم؟,خروج الدم يعني وجود جرح في المثانة أو الإحليل. ويمكن آن يكون هذا ناتجاً عن وجود جرح ينزل منه الدم، حصوة في المثانة أو الإحليل؟ يمكمنك تصوير الجهاز البولي بصورة ملونر أي في بي لتحديد السبب والمكان، وبعدها يتحدد العلاج؟سلامتك
trial_query_087,أود معرفة ما أسباب تدلي المستقيم؟وطرق العلاج؟,10,graph_relation,0.393889,0.1,rel_seed_e4f1901524d0dd30__inverse,تحليل الحساسية DIAGNOSES حساسية الصدر,تحليل الحساسية explicitly mentioned as diagnostic tool for حساسية الصدر,ahd5k_04490,انا عندي قضيبي صغير هل هذه بسبب متعلق بهرمون الذكوره علما انا عمري 17 ويوجد شعر على الارجل والابط ولايوجد على الشارب وبدي اعرف اذا كان السبب متعلق بلهرمون كيفيه...,يجب اجراء الفحص السريري و الفحوصات المخبرية لتحديد السبب ثم العلاج
trial_query_087,أود معرفة ما أسباب تدلي المستقيم؟وطرق العلاج؟,11,graph_relation,0.383887,0.0,rel_seed_582350660fdefde2__inverse,تصوير الجهاز البولي DIAGNOSES التهاب,تصوير الجهاز البولي لتحديد سبب التهاب المثانة,ahd5k_00666,انا عندي مشكله عندما انتهي من التبول يخرج في اخر البول دم؟,خروج الدم يعني وجود جرح في المثانة أو الإحليل. ويمكن آن يكون هذا ناتجاً عن وجود جرح ينزل منه الدم، حصوة في المثانة أو الإحليل؟ يمكمنك تصوير الجهاز البولي بصورة ملونر أي في بي لتحديد السبب والمكان، وبعدها يتحدد العلاج؟سلامتك
trial_query_087,أود معرفة ما أسباب تدلي المستقيم؟وطرق العلاج؟,12,graph_relation,0.380587,0.0,rel_seed_f03eb900aed1136f__inverse,تصوير الجهاز البولي INVESTIGATES الدم,تصوير الجهاز البولي لتحديد مكان خروج الدم,ahd5k_00666,انا عندي مشكله عندما انتهي من التبول يخرج في اخر البول دم؟,خروج الدم يعني وجود جرح في المثانة أو الإحليل. ويمكن آن يكون هذا ناتجاً عن وجود جرح ينزل منه الدم، حصوة في المثانة أو الإحليل؟ يمكمنك تصوير الجهاز البولي بصورة ملونر أي في بي لتحديد السبب والمكان، وبعدها يتحدد العلاج؟سلامتك
trial_query_087,أود معرفة ما أسباب تدلي المستقيم؟وطرق العلاج؟,13,semantic_qa,0.431183,0.7,qa::ahd5k_01181,,"Category: علم التشريح (Anatomy)
Question: أود معرفة ما أسباب تدلي المستقيم؟وطرق العلاج؟
Answer: أسباب تدلي القولون هو ارتخاء في الآنسجة الضامة في الجسم، وربما يساعد كثرة الشد في البطن.
Relation context: ",ahd5k_01181,أود معرفة ما أسباب تدلي المستقيم؟وطرق العلاج؟,أسباب تدلي القولون هو ارتخاء في الآنسجة الضامة في الجسم، وربما يساعد كثرة الشد في البطن.
trial_query_087,أود معرفة ما أسباب تدلي المستقيم؟وطرق العلاج؟,14,semantic_evidence,0.341071,0.1,mention::men_llm_0000978,,"Evidence: العلاج
Entity: العلاج
Surface form: العلاج
Field: answer
Relation context: حساسية الصدر HAS_SYMPTOM سعال. Evidence: حساسية الصدر and سعال co-occur with explicit symptom-pathology link | حساسية الصدر DIAGNOSED_BY تحليل الحساسية. Evidence: تحليل الحساسية explicitly mentioned as diagnostic tool for حساسية الصدر",ahd5k_04490,انا عندي قضيبي صغير هل هذه بسبب متعلق بهرمون الذكوره علما انا عمري 17 ويوجد شعر على الارجل والابط ولايوجد على الشارب وبدي اعرف اذا كان السبب متعلق بلهرمون كيفيه...,يجب اجراء الفحص السريري و الفحوصات المخبرية لتحديد السبب ثم العلاج
trial_query_087,أود معرفة ما أسباب تدلي المستقيم؟وطرق العلاج؟,15,semantic_evidence,0.307728,0.1,mention::men_llm_0000644,,"Evidence: وبعدها يتحدد العلاج
Entity: العلاج
Surface form: العلاج
Field: answer
Relation context: التهاب HAS_SYMPTOM الدم. Evidence: التهاب في المثانة أو الإحليل يسبب خروج الدم | التهاب DIAGNOSED_BY تصوير الجهاز البولي. Evidence: تصوير الجهاز البولي لتحديد سبب التهاب المثانة | الدم INVESTIGATED_BY تصوير الجهاز البولي. Evidence: تصوير الجهاز البولي ",ahd5k_00666,انا عندي مشكله عندما انتهي من التبول يخرج في اخر البول دم؟,خروج الدم يعني وجود جرح في المثانة أو الإحليل. ويمكن آن يكون هذا ناتجاً عن وجود جرح ينزل منه الدم، حصوة في المثانة أو الإحليل؟ يمكمنك تصوير الجهاز البولي بصورة ملونر أي في بي لتحديد السبب والمكان، وبعدها يتحدد العلاج؟سلامتك
trial_query_087,أود معرفة ما أسباب تدلي المستقيم؟وطرق العلاج؟,16,semantic_evidence,0.21645,0.2,mention::men_llm_0000097,,"Evidence: العلاج باستخدام مرهم مايكونازول ، ومضمضة بمطهر حسب ما يصف الطبيب
Entity: مرهم مايكونازول
Surface form: مرهم مايكونازول
Field: answer
Relation context: ",ahd5k_04864,ماهو سبب بياض اللسان اكثر من 7 شهور,البقع البيضاء على اللسان وتشقق اللسان ينتج بسبب نقص فيتامين ب12 واصابته بالفطريات من نوع كانديدا وتوجد في فم الإنسان بصفة عادية غير ممرضة ، ولكنها تتحول إلى ممرضة عند الأشخاص الذين يتناولون المضادات الحيوية من عائلة البنسلين بشكل عشوائي أو الكورتيزونات أو مرضى السكري أو الأنيميا وتكون البقع شبيهة ببقع اللبن الرايب، والعلاج باستخدام مرهم مايكونازول ، ومضمضة بمطهر حسب ما يصف الطبيب ويمكن استخدام انتراكونازول عن طريق الفم بعد استشارة الطبيب، كما يجب زيادة المناعة بالتغذية السليمة والمتوازنة ويجب تجنب اكل الحلويات بدون غسل الفم ويجب تنظيف الفم بالمسواك أو بالفرشاة.
