query_id,candidate_type,candidate_id,candidate_pool,relevance_label,candidate_rank,p_usable,p_direct_given_usable,p_direct,expected_relevance
evalv1_100,evidence,qa::ahdqa_0127172,partial_fts_expansion,0,3,0.1659415,0.15894098,0.0263749,0.19231641
evalv1_100,evidence,qa::ahdqa_0074146,partial_fts_expansion,0,4,0.15056073,0.16620281,0.02502362,0.17558434
evalv1_100,evidence,qa::ahdqa_0146394,partial_fts_expansion,0,5,0.14190768,0.17068604,0.02422166,0.16612934
evalv1_100,evidence,qa::ahdqa_0006488,partial_fts_expansion,0,6,0.13637247,0.17372788,0.0236917,0.16006417
evalv1_100,evidence,qa::ahdqa_0185389,partial_fts_expansion,0,7,0.13253096,0.17592673,0.02331574,0.15584669
evalv1_100,evidence,qa::ahdqa_0370702,partial_fts_expansion,0,8,0.12971031,0.17759019,0.02303528,0.15274559
evalv1_100,evidence,qa::ahdqa_0099198,partial_fts_expansion,0,9,0.12755194,0.1788925,0.02281809,0.15037003
evalv1_100,evidence,qa::ahdqa_0137580,partial_fts_expansion,0,10,0.12584739,0.17993971,0.02264494,0.14849233
evalv1_100,evidence,qa::ahdqa_0503065,partial_fts_expansion,1,11,0.3108319,0.36919069,0.11475624,0.42558815
evalv1_100,evidence,qa::ahdqa_0509728,partial_fts_expansion,0,12,0.30858631,0.37032086,0.11427595,0.42286226
