doc_id,doc_type,source_id,entity_id,qa_id,title,embedding_text
entity::ent_diseasecondition_86e897b1e25a,entity,ent_diseasecondition_86e897b1e25a,ent_diseasecondition_86e897b1e25a,,الملوية البوابية,"Entity: الملوية البوابية
Aliases: الملوية البوابية
Type: DiseaseCondition
Quality: high
Relations: الملوية البوابية TREATED_BY الدواء. Evidence: مضادات حيويه نكسيوم و كلاريثرومايسين واموكسسلين"
entity::ent_diseasecondition_1d360e20e36c,entity,ent_diseasecondition_1d360e20e36c,ent_diseasecondition_1d360e20e36c,,الموت الدماغي,"Entity: الموت الدماغي
Aliases: الموت الدماغي
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_a2bb8f572461,entity,ent_diseasecondition_a2bb8f572461,ent_diseasecondition_a2bb8f572461,,النخاع الشوكي,"Entity: النخاع الشوكي
Aliases: النخاع الشوكي
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_532d066568cb,entity,ent_diseasecondition_532d066568cb,ent_diseasecondition_532d066568cb,,النسيج,"Entity: النسيج
Aliases: النسيج, نسيج
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_77d1494eeb4a,entity,ent_diseasecondition_77d1494eeb4a,ent_diseasecondition_77d1494eeb4a,,النسيج المحيط,"Entity: النسيج المحيط
Aliases: النسيج المحيط
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_1624385f1d65,entity,ent_diseasecondition_1624385f1d65,ent_diseasecondition_1624385f1d65,,النسيج المحيط بالفتحة,"Entity: النسيج المحيط بالفتحة
Aliases: النسيج المحيط بالفتحة
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_bad4a78d1afb,entity,ent_diseasecondition_bad4a78d1afb,ent_diseasecondition_bad4a78d1afb,,النسيج فوق الدعامات,"Entity: النسيج فوق الدعامات
Aliases: النسيج فوق الدعامات
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_d039dca7a8c0,entity,ent_diseasecondition_d039dca7a8c0,ent_diseasecondition_d039dca7a8c0,,النقص الشديد للصفائح,"Entity: النقص الشديد للصفائح
Aliases: النقص الشديد للصفائح
Type: DiseaseCondition
Quality: high
Relations: النقص الشديد للصفائح TREATED_BY الروتيكسيماب. Evidence: الروتيكسيماب يفيده في علاج النقص الشديد للصفائح"
entity::ent_diseasecondition_7a635a09206f,entity,ent_diseasecondition_7a635a09206f,ent_diseasecondition_7a635a09206f,,الورم الدماغي,"Entity: الورم الدماغي
Aliases: الورم الدماغي
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_0c001085703e,entity,ent_diseasecondition_0c001085703e,ent_diseasecondition_0c001085703e,,الورم النقوي المتعدد,"Entity: الورم النقوي المتعدد
Aliases: الورم النقوي المتعدد
Type: DiseaseCondition
Quality: high
Relations: الورم النقوي المتعدد DIAGNOSED_BY تحليل. Evidence: تحليل لبروتينات الدم"
entity::ent_diseasecondition_deb4b94517cc,entity,ent_diseasecondition_deb4b94517cc,ent_diseasecondition_deb4b94517cc,,إمساك,"Entity: إمساك
Aliases: إمساك, امساك شديد
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_58d7d4ebddc3,entity,ent_diseasecondition_58d7d4ebddc3,ent_diseasecondition_58d7d4ebddc3,,انخفاض ضغط الدم,"Entity: انخفاض ضغط الدم
Aliases: انخفاض ضغط الدم
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_8900ade247cb,entity,ent_diseasecondition_8900ade247cb,ent_diseasecondition_8900ade247cb,,انزلاق أنقي,"Entity: انزلاق أنقي
Aliases: انزلاق أنقي
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_5490429a16c5,entity,ent_diseasecondition_5490429a16c5,ent_diseasecondition_5490429a16c5,,انزلاق غضروفي عنقي,"Entity: انزلاق غضروفي عنقي
Aliases: انزلاق غضروفي عنقي
Type: DiseaseCondition
Quality: high
Relations: انزلاق غضروفي عنقي DIAGNOSED_BY أشعة. Evidence: ينصح لك بصورة اشعة للعنق، هذه العلامات تشير إلى انزلاق غضروفي عنقي"
entity::ent_diseasecondition_94a9a87f1248,entity,ent_diseasecondition_94a9a87f1248,ent_diseasecondition_94a9a87f1248,,انفراص,"Entity: انفراص
Aliases: انفراص, انقراص
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_bcda4485dd1d,entity,ent_diseasecondition_bcda4485dd1d,ent_diseasecondition_bcda4485dd1d,,انقراص,"Entity: انقراص
Aliases: انفراص, انقراص
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_884ee2807f70,entity,ent_diseasecondition_884ee2807f70,ent_diseasecondition_884ee2807f70,,بروثرومبين,"Entity: بروثرومبين
Aliases: بروثرومبين
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_28abf8165f28,entity,ent_diseasecondition_28abf8165f28,ent_diseasecondition_28abf8165f28,,بيلة الميوغلوبين,"Entity: بيلة الميوغلوبين
Aliases: بيلة الميوغلوبين, مرض بيلة الميوغلوبين
Type: DiseaseCondition
Quality: high
Relations: بيلة الميوغلوبين TREATED_BY السوائل. Evidence: العلاج الاهم هو السوائل للمحافظة على الكلى"
entity::ent_diseasecondition_517952691aa3,entity,ent_diseasecondition_517952691aa3,ent_diseasecondition_517952691aa3,,تخم البروستاتا الحميد,"Entity: تخم البروستاتا الحميد
Aliases: تخم البروستاتا الحميد
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_190a32dbb9bd,entity,ent_diseasecondition_190a32dbb9bd,ent_diseasecondition_190a32dbb9bd,,تسوس الأسنان,"Entity: تسوس الأسنان
Aliases: تسوس الأسنان, تسوس الأسنان أو أي خراجات باللثة
Type: DiseaseCondition
Quality: high
Relations: تسوس الأسنان DIAGNOSED_BY أشعة. Evidence: أشعة | تسوس الأسنان TREATED_BY المراجعة الطبيب الأسنان. Evidence: المراجعة الطبيب الأسنان"
entity::ent_diseasecondition_c0d08edb6394,entity,ent_diseasecondition_c0d08edb6394,ent_diseasecondition_c0d08edb6394,,تشمع الكبد,"Entity: تشمع الكبد
Aliases: تشمع, تشمع الكبد
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_35d61a018e10,entity,ent_diseasecondition_35d61a018e10,ent_diseasecondition_35d61a018e10,,تشوه,"Entity: تشوه
Aliases: تشوه, تشوهات
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_b50b108a90f4,entity,ent_diseasecondition_b50b108a90f4,ent_diseasecondition_b50b108a90f4,,تشوهات,"Entity: تشوهات
Aliases: تشوه, تشوهات
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_7f2969b272b5,entity,ent_diseasecondition_7f2969b272b5,ent_diseasecondition_7f2969b272b5,,تشوهات خلقية,"Entity: تشوهات خلقية
Aliases: تشوهات, تشوهات خلقية
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_44e90462f6cf,entity,ent_diseasecondition_44e90462f6cf,ent_diseasecondition_44e90462f6cf,,تصلب الشرايين,"Entity: تصلب الشرايين
Aliases: تصلب الشرايين
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_4453ab65a84b,entity,ent_diseasecondition_4453ab65a84b,ent_diseasecondition_4453ab65a84b,,تضخم,"Entity: تضخم
Aliases: تضخم, تضخم في الارداف
Type: DiseaseCondition
Quality: high
Relations: تضخم HAS_SYMPTOM تضخم في الارداف. Evidence: تضخم في الارداف"
entity::ent_diseasecondition_7ac7135caacd,entity,ent_diseasecondition_7ac7135caacd,ent_diseasecondition_7ac7135caacd,,تضخم الغدد اللمفية,"Entity: تضخم الغدد اللمفية
Aliases: تضخم الغدد اللمفية, تضخم الغدد اللمفية الموضعية
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_2e5268a07754,entity,ent_diseasecondition_2e5268a07754,ent_diseasecondition_2e5268a07754,,تضيق الشرايين,"Entity: تضيق الشرايين
Aliases: تضيق الشرايين, تضيق الشرايين القلبية
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_0058b0001848,entity,ent_diseasecondition_0058b0001848,ent_diseasecondition_0058b0001848,,تضيق القنوات الموجودة داخل الكبد,"Entity: تضيق القنوات الموجودة داخل الكبد
Aliases: تضيق القنوات الموجودة داخل الكبد
Type: DiseaseCondition
Quality: high
Relations: تضيق القنوات الموجودة داخل الكبد TREATED_BY منظار قنوات مرارية الف سلامة. Evidence: عمل منظار قنوات مرارية الف سلامة"
entity::ent_diseasecondition_a69e12c09129,entity,ent_diseasecondition_a69e12c09129,ent_diseasecondition_a69e12c09129,,تكيس المابيض,"Entity: تكيس المابيض
Aliases: بداية تكيس المابيض, تكيس المابيض
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_d56405bafefa,entity,ent_diseasecondition_d56405bafefa,ent_diseasecondition_d56405bafefa,,تكيس المبايض,"Entity: تكيس المبايض
Aliases: تكيس المبايض, تكيس المبيض
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_385230d505f3,entity,ent_diseasecondition_385230d505f3,ent_diseasecondition_385230d505f3,,تهاب,"Entity: تهاب
Aliases: التهاب, تهاب, تهاب الحلق, تهاب القصبات
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_109e661e0028,entity,ent_diseasecondition_109e661e0028,ent_diseasecondition_109e661e0028,,تهاب الغدة الدرقية,"Entity: تهاب الغدة الدرقية
Aliases: تهاب الغدة الدرقية
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_78b578d6c9c9,entity,ent_diseasecondition_78b578d6c9c9,ent_diseasecondition_78b578d6c9c9,,توقف القلب,"Entity: توقف القلب
Aliases: توقف القلب
Type: DiseaseCondition
Quality: high
Relations: توقف القلب TREATED_BY تدليك القلب. Evidence: تدليك القلب | توقف القلب TREATED_BY الصدمة الكهربائية. Evidence: الصدمة الكهربائية"
entity::ent_diseasecondition_3af83594d14c,entity,ent_diseasecondition_3af83594d14c,ent_diseasecondition_3af83594d14c,,تيفود,"Entity: تيفود
Aliases: تيفود
Type: DiseaseCondition
Quality: high
Relations: تيفود TREATED_BY بكتيفلوكس. Evidence: بكتيفلوكس 500 مرتين يوميا لمدة عشر ايام"
entity::ent_diseasecondition_632b4053c8a7,entity,ent_diseasecondition_632b4053c8a7,ent_diseasecondition_632b4053c8a7,,ثلاسيميا,"Entity: ثلاسيميا
Aliases: ثلاسيميا, صفة الثلاسيميا
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_93e6689ea10d,entity,ent_diseasecondition_93e6689ea10d,ent_diseasecondition_93e6689ea10d,,جلطة الاورده العميقه,"Entity: جلطة الاورده العميقه
Aliases: جلطة الاورده العميقه
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_2f75d3dabe0b,entity,ent_diseasecondition_2f75d3dabe0b,ent_diseasecondition_2f75d3dabe0b,,حساسية,"Entity: حساسية
Aliases: ارتكاريا, التهاب, حساسية, حساسية الصدر, حساسية جلديه, حساسية شقية, ربو, نزلة معوية
Type: DiseaseCondition
Quality: high
Relations: حساسية HAS_SYMPTOM سعال. Evidence: هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم | حساسية HAS_SYMPTOM بلغم. Evidence: ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ | حساسية TREATED_BY حليب مكسر بروتين الحليب. Evidence: اعطيها حليب مكسر بروتين الحليب بالكامل او حليب رز | حساسية TREATED_BY نازونكس. Evidence: بدائل يوجد نازونكس وافاميز وتابونكس وفليكسونيز | حساسية TREATED_BY مضاد الهيستامين. Evidence: استخدمي مضاد هيسامين وكورتيزون موضعي | حساسية TREATED_BY كورتيزون. Evidence: استخدمي مضاد هيسامين وكورتيزون موضعي | حساسية DIAGNOSED_BY تحليل الحساسية. Evidence: اعملي تحليل حساسية المضادات | حساسية DIAGNOSED_BY RAST Test. Evidence: معرفة سبب الحساسيه يتم ذلك عن طريق RAST Test"
entity::ent_diseasecondition_22b7b2b1b34f,entity,ent_diseasecondition_22b7b2b1b34f,ent_diseasecondition_22b7b2b1b34f,,حساسية البروتين البقري,"Entity: حساسية البروتين البقري
Aliases: حساسية البروتين البقري
Type: DiseaseCondition
Quality: high
Relations: "
entity::ent_diseasecondition_250910ab0701,entity,ent_diseasecondition_250910ab0701,ent_diseasecondition_250910ab0701,,حساسية الصدر,"Entity: حساسية الصدر
Aliases: حساسية, حساسية الصدر
Type: DiseaseCondition
Quality: high
Relations: حساسية الصدر HAS_SYMPTOM سعال. Evidence: حساسية الصدر and سعال co-occur with explicit symptom-pathology link | حساسية الصدر DIAGNOSED_BY تحليل الحساسية. Evidence: تحليل الحساسية explicitly mentioned as diagnostic tool for حساسية الصدر"
entity::ent_diseasecondition_c089d34028d0,entity,ent_diseasecondition_c089d34028d0,ent_diseasecondition_c089d34028d0,,حمى عضة الجرذ,"Entity: حمى عضة الجرذ
Aliases: حمى عضة الجرذ, حمى عضة الجرذون, حمى عضة الفأر
Type: DiseaseCondition
Quality: high
Relations: حمى عضة الجرذ HAS_SYMPTOM حمى. Evidence: حمى عضة الجرذ ، وحمى عضة الفأر | حمى عضة الجرذ HAS_SYMPTOM ارتجاف. Evidence: ارتجاف | حمى عضة الجرذ HAS_SYMPTOM أوجاع العضلات. Evidence: أوجاع العضلات | حمى عضة الجرذ HAS_SYMPTOM أوجاع المفاصل. Evidence: أوجاع المفاصل | حمى عضة الجرذ TREATED_BY بنسيلين. Evidence: البنسيلين | حمى عضة الجرذ TREATED_BY سيبروفلوكساسين. Evidence: السيبروفلوكساسين | حمى عضة الجرذ TREATED_BY المضادات الحيوية. Evidence: المضادات الحيوية"
entity::ent_diseasecondition_21009b0da809,entity,ent_diseasecondition_21009b0da809,ent_diseasecondition_21009b0da809,,حمى عضة الجرذون,"Entity: حمى عضة الجرذون
Aliases: حمى عضة الجرذ, حمى عضة الجرذون, حمى عضة الفأر
Type: DiseaseCondition
Quality: high
Relations: حمى عضة الجرذون HAS_SYMPTOM حمى. Evidence: حمى عضة الجرذون | حمى عضة الجرذون HAS_SYMPTOM ارتجاف. Evidence: ارتجاف"
