entity_id,canonical_name,canonical_name_norm,entity_type,aliases,mention_count,qa_count,source_chunk_count,average_llm_confidence,source_models,source_origin
ent_treatment_f60ee3a3269a,الجيب اللثوي,الجيب اللثوي,Treatment,"[""الجيب اللثوي""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_edb14dbd221a,الجينسينغ,الجينسينغ,Treatment,"[""الجينسينغ""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_3bca745f3196,الحبوب منع الحمل,الحبوب منع الحمل,Treatment,"[""الحبوب منع الحمل""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_db445915b47d,الحديد,الحديد,Treatment,"[""الحديد"", ""الفيتامين B12"", ""الفيتامين B6"", ""حمض الفوليك""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_9dc197352678,الحقنة,الحقنه,Treatment,"[""الحقنة"", ""حقنة""]",2,2,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_244b888a742c,الحقنه الشرجيه,الحقنه الشرجيه,Treatment,"[""الحقنه الشرجيه""]",1,1,1,0.900,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_7b1221bb41a0,الحليب,الحليب,Treatment,"[""الحليب""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_8088896f8ff5,الخس,الخس,Treatment,"[""الخس""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_2b917ff56ac9,الخضار,الخضار,Treatment,"[""الخضار""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_336d0db8f267,الخضروات,الخضروات,Treatment,"[""الخضروات""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_1479a48d3d42,الدواء,الدواء,Treatment,"[""vitamin b complex"", ""الدواء"", ""دواء"", ""مضمضة الكلورهيكسيدين""]",4,4,3,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_ad7cdfd975f7,الدواد,الدواد,Treatment,"[""الدواد"", ""دواد"", ""دوادستون""]",1,1,1,0.900,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_d017757dbf16,الدوخة,الدوخه,Treatment,"[""الدوخة""]",1,1,1,0.700,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_389c673b9b0c,الديم,الديم,Treatment,"[""الديم""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_cac5e95ddb77,الرضاعة,الرضاعه,Treatment,"[""الرضاعة"", ""رضاعة"", ""رضاعة الطبيعية""]",1,1,1,0.900,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_aa15c31ba83e,الرضاعة الطبيعية,الرضاعه الطبيعيه,Treatment,"[""الرضاعة"", ""الرضاعة الطبيعية""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_0d20da4fd766,الروتيكسيماب,الروتيكسيماب,Treatment,"[""الروتيكسيماب"", ""روتيكزيماب""]",2,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_8f18706cd796,الرياضة,الرياضه,Treatment,"[""الرياضة""]",2,2,2,0.850,"[""llama-3.1-8b-instant"", ""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_639e625fe991,الزنجبيل,الزنجبيل,Treatment,"[""الزنجبيل""]",3,3,3,0.850,"[""llama-3.1-8b-instant"", ""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_9a34f0ba812d,السبع زيوت,السبع زيوت,Treatment,"[""السبع زيوت""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_b7e7fb09dd09,السوائل,السوايل,Treatment,"[""السوائل"", ""سوائل""]",2,2,2,0.900,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_7df0ceb5a906,السوائل والأملاح,السوايل والاملاح,Treatment,"[""السوائل والأملاح""]",1,1,1,0.900,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_477b80e9a19a,السيبروكسين,السيبروكسين,Treatment,"[""السيبروكسين""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_dcbc13cd571f,الشمس,الشمس,Treatment,"[""الشمس""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_06010a2495f7,الشمع,الشمع,Treatment,"[""الشمع""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_604cc35281be,الشوكولاته,الشوكولاته,Treatment,"[""الشوكولاته""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_fb3321acf9db,الصدمة الكهربائية,الصدمه الكهرباييه,Treatment,"[""الصدمة الكهربائية""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_d3e084a11b62,الصيام,الصيام,Treatment,"[""الصوم"", ""الصيام""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_c0535c998148,الضغط,الضغط,Treatment,"[""الضغط""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_450cbdcb87da,الطبيب,الطبيب,Treatment,"[""الطبيب"", ""طبيب""]",5,5,2,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_60ce765ad441,الطعام,الطعام,Treatment,"[""الطعام""]",2,2,2,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_612c88f2b060,العدس,العدس,Treatment,"[""العدس""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_a0a8ee46502f,العقاقير,العقاقير,Treatment,"[""العقاقير"", ""المهدئات""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_b5d6db6d8c42,العقاقير المضادة للذهان,العقاقير المضاده للذهان,Treatment,"[""العقاقير المضادة للذهان"", ""عقاقير"", ""عقاقير مضادة للذهان""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_90baddc0bf15,العلاج,العلاج,Treatment,"[""العلاج""]",2,2,2,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_a8870316e46d,العلاج الجيني,العلاج الجيني,Treatment,"[""العلاج الجيني""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_afbe4f3ae93f,العلاج الطبيعي,العلاج الطبيعي,Treatment,"[""العلاج الطبيعي""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_d4579cc2811c,العلاج المبكر,العلاج المبكر,Treatment,"[""العلاج المبكر""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_e7f992c031a2,العلاج بالإبر الصينية,العلاج بالابر الصينيه,Treatment,"[""العلاج بالإبر الصينية""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_f4382c9333bb,العلاج بالجراحة,العلاج بالجراحه,Treatment,"[""العلاج بالجراحة""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_f5d29134c577,العلاج بالليزر,العلاج بالليزر,Treatment,"[""العلاج بالليزر""]",1,1,1,0.950,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_4cc673f6d801,العمليات,العمليات,Treatment,"[""العمليات"", ""عملية""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_2223a55c026b,العمليات القلبية المفتوحة,العمليات القلبيه المفتوحه,Treatment,"[""العمليات القلبية المفتوحة"", ""عمليات قلبية مفتوحة""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_b1d4f97c9093,الغذاء,الغذاء,Treatment,"[""الغذاء""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_903a54038c7e,الفواكة,الفواكه,Treatment,"[""الفواكة""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_3142ddcc1955,الفياغرا,الفياغرا,Treatment,"[""الفياغرا""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_fe7b9cfab843,القات,القات,Treatment,"[""القات"", ""نبتة القات""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_895d0d591838,القرفة,القرفه,Treatment,"[""القرفة""]",1,1,1,0.850,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_249018a21aa8,القهوة,القهوه,Treatment,"[""القهوة""]",2,2,2,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_9faa6531b364,الكحول,الكحول,Treatment,"[""الكحول""]",2,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_2cb98decc0ee,الكرفس,الكرفس,Treatment,"[""الكرفس""]",1,1,1,0.850,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_550808b4296e,الكركم,الكركم,Treatment,"[""الكركم""]",1,1,1,0.850,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_72d8094a3b43,الكورتيزون,الكورتيزون,Treatment,"[""الكورتيزون""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_acb8b834aff2,الكورتيزونات,الكورتيزونات,Treatment,"[""الكورتيزونات""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_ebd1b1d25da4,اللبانة,اللبانه,Treatment,"[""العلكة"", ""اللبانة""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_c8e54783a44f,اللحوم,اللحوم,Treatment,"[""اللحوم""]",2,2,2,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_6066173509fd,اللحوم الحمراء,اللحوم الحمراء,Treatment,"[""اللحوم الحمراء""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_df23e36cac5c,اللعب,اللعب,Treatment,"[""اللعب"", ""لعب""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_d5946e76d323,اللقاح,اللقاح,Treatment,"[""اللقاح"", ""لقاح""]",2,2,2,0.900,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_328b48423699,الماء,الماء,Treatment,"[""الماء"", ""ماء""]",2,2,2,0.900,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_546f9d2d4ff7,الماء المالح,الماء المالح,Treatment,"[""الماء المالح""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_7c53cf82f3c0,المخدر,المخدر,Treatment,"[""المخدر""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_f4876b0a4ac8,المراجعة الطبيب الأسنان,المراجعه الطبيب الاسنان,Treatment,"[""المراجعة الطبيب الأسنان"", ""المراجعة الطبيب الأسنان وطبيب أذنية""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_78a1987f97dc,المراجعة الطبيب المختص,المراجعه الطبيب المختص,Treatment,"[""المراجعة الطبيب المختص"", ""المراجعة الطبية""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_1623092039ad,المراجعة الطبية,المراجعه الطبيه,Treatment,"[""المراجعة الطبية""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_330cd62c6e95,المركز العلاجي,المركز العلاجي,Treatment,"[""المركز العلاجي"", ""مركز علاجي""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_e0aa28e35dcf,المسبكات,المسبكات,Treatment,"[""المسبكات""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_6d11b359c485,المضادات الحيوية,المضادات الحيويه,Treatment,"[""المضادات الحيوية""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_19641abdb8c6,المطاعيم,المطاعيم,Treatment,"[""المطاعيم""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_ba7ecc903fef,المنشط,المنشط,Treatment,"[""المنشط"", ""منشط""]",1,1,1,0.900,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_b11ac938c370,المنشطات,المنشطات,Treatment,"[""المنشطات"", ""منشطات""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_b792fc31b8bb,الميرمية,الميرميه,Treatment,"[""الميرمية""]",3,2,2,0.850,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_a863bdbee4a8,الناسور,الناسور,Treatment,"[""الناسور"", ""عملية الناسور""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_ab5802cc2c0c,النضاد الحيوي,النضاد الحيوي,Treatment,"[""النضاد الحيوي""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_3e73a7fa5fd8,النظافة,النظافه,Treatment,"[""النظافة""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_948c17b9713d,النظافة اليومية,النظافه اليوميه,Treatment,"[""النظافة اليومية"", ""نظافة يومية""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_2b7b9daf7857,النظام الغذائي,النظام الغذايي,Treatment,"[""النظام الغذائي"", ""نظام غذائي"", ""نظام غذائي صحي""]",1,1,1,0.800,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_328642ab84d2,النواقل,النواقل,Treatment,"[""النواقل""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_df97f5e24856,النوم جيداً,النوم جيدا,Treatment,"[""النوم جيداً""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_600c6e3d0578,النيكوتين,النيكوتين,Treatment,"[""النيكوتين""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_2c9d8c42194b,الوجبة الإفطار,الوجبه الافطار,Treatment,"[""الوجبة الإفطار""]",1,1,1,0.800,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_af639c3497d5,الورقيات,الورقيات,Treatment,"[""الورقيات""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_3dc810b3a199,انسلوين,انسلوين,Treatment,"[""انسلوين""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_60057f719d6c,اورليستات,اورليستات,Treatment,"[""اورليستات""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_c97970fb458a,اوميبرازول,اوميبرازول,Treatment,"[""اوميبرازول""]",1,1,1,0.950,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_7ec3afb9f532,أوميغا 3,اوميغا 3,Treatment,"[""أوميغا 3""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_90996a0e2d01,ايزومبرازول,ايزومبرازول,Treatment,"[""ايزومبرازول""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_91cb532e35c6,بابونج,بابونج,Treatment,"[""بابونج""]",2,1,1,0.950,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_b64e6c3b8015,باراسيتامول,باراسيتامول,Treatment,"[""باراسيتامول""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_60ca8543b432,باريت,باريت,Treatment,"[""باريت"", ""ميتلوم""]",2,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_2466e618d2bf,باندول فولت فاست,باندول فولت فاست,Treatment,"[""باندول فولت فاست""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_34b849dbecc0,بخاخات الماء والملح,بخاخات الماء والملح,Treatment,"[""بخاخات الماء والملح""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_53d2565c0b22,برامج رقية,برامج رقيه,Treatment,"[""برامج رقية""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_d440760c4700,بروبايوتيك,بروبايوتيك,Treatment,"[""بروبايوتيك""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_8b9727a6ed45,بروفين,بروفين,Treatment,"[""بروفين""]",2,2,2,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_aca93e94c9d7,بريمارين,بريمارين,Treatment,"[""بريمارين""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_02841a5b9786,بريمولوت ن,بريمولوت ن,Treatment,"[""بريمولوت ن""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_c2daec36c810,بكتيفلوكس,بكتيفلوكس,Treatment,"[""بكتيفلوكس""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_af4d4bb1722f,بلافكس,بلافكس,Treatment,"[""بلافكس""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_70be4452db30,بنسلين,بنسلين,Treatment,"[""بنسلين""]",1,1,1,0.850,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_46930d71ed57,بنسيلين,بنسيلين,Treatment,"[""بنسيلين""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_5ea001fbe018,بيفاسيزوماب,بيفاسيزوماب,Treatment,"[""بيفاسيزوماب""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_b071e4a333a9,بيكربونات الصوديوم,بيكربونات الصوديوم,Treatment,"[""بيكربونات الصوديوم""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_8ace7e7f99fb,تاخدي,تاخدي,Treatment,"[""تاخدي""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_9a36b616695e,تبديل الصمامات,تبديل الصمامات,Treatment,"[""تبديل الصمامات"", ""تبديل صمام""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_07c97c044791,تبييض,تبييض,Treatment,"[""تبييض"", ""لصقات""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_cbf0b7b10d4f,تجنب المنتجات التي تحوي جلوتين,تجنب المنتجات التي تحوي جلوتين,Treatment,"[""تجنب المنتجات التي تحوي جلوتين""]",1,1,1,0.950,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_3ad47c2cd3e0,تخدير,تخدير,Treatment,"[""تخدير""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_57dc56a67c59,تدليك القلب,تدليك القلب,Treatment,"[""تدليك القلب""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_bda1067a70d1,تستيرون,تستيرون,Treatment,"[""تستيرون""]",1,1,1,0.900,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_026f10d47b4b,تطعيم,تطعيم,Treatment,"[""تطعيم""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_5947f4c8a22d,تطويل العظم,تطويل العظم,Treatment,"[""تطويل العظم""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_e341edad55d8,تقوية المناعة,تقويه المناعه,Treatment,"[""تقوية المناعة""]",1,1,1,0.900,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_a743c2a67433,تكميم المعدة,تكميم المعده,Treatment,"[""تكميم المعدة""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_a3fdf405330a,تمارين رياضية,تمارين رياضيه,Treatment,"[""تمارين رياضية""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_fca1a888ae57,تنظيف اللثة,تنظيف اللثه,Treatment,"[""تنظيف اللثة"", ""نظافة اللثة""]",1,1,1,0.900,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_07bda7f8e857,توبيراميت,توبيراميت,Treatment,"[""اسبرين"", ""توبيراميت"", ""كورتيزون""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_104bb0a91d5a,تيليفاست,تيليفاست,Treatment,"[""تيليفاست"", ""مضاد للهيستامين""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_e77b8748ec09,ثلج,ثلج,Treatment,"[""ثلج""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_08325dd63292,ثيروكسين,ثيروكسين,Treatment,"[""levothyrox25"", ""ثيروكسين""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_b8cee9c1b337,جراح التجميل,جراح التجميل,Treatment,"[""جراح"", ""جراح التجميل""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_469e39fc5835,جراح عظام,جراح عظام,Treatment,"[""جراح"", ""جراح عظام""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_17f3d904a460,جراحة عامة,جراحه عامه,Treatment,"[""جراح"", ""جراحة عامة""]",2,2,2,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_72992721d87a,جرعة,جرعه,Treatment,"[""الجرعة"", ""الجعة"", ""جرعة"", ""جرعة تيروكسين"", ""علاج""]",10,10,6,0.870,"[""llama-3.1-8b-instant"", ""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_dcc37cc6936c,جهاز هولتر,جهاز هولتر,Treatment,"[""جهاز هولتر""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_5ceca1d872a8,حبه امادول,حبه امادول,Treatment,"[""حبه امادول""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_470ecec01368,حبوب الأسبرين,حبوب الاسبرين,Treatment,"[""حبوب الأسبرين""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_b5bc09534a26,حبوب الفاصوليا,حبوب الفاصوليا,Treatment,"[""حبوب الفاصوليا""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_62b0f0db0c20,حبوب اوميجا 3,حبوب اوميجا 3,Treatment,"[""حبوب اوميجا 3""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_6e2eca7e0846,حبوب تخسيس الوزن,حبوب تخسيس الوزن,Treatment,"[""حبوب تخسيس الوزن"", ""ماجريم""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_ad1d7aa378fb,حبوب حامض الفوليك,حبوب حامض الفوليك,Treatment,"[""حبوب حامض الفوليك""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_e1617eb3cec1,حبوب ديفلوكان,حبوب ديفلوكان,Treatment,"[""حبوب ديفلوكان""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_75408e11fdcc,حبوب مانعه للحمل,حبوب مانعه للحمل,Treatment,"[""حبوب مانعه للحمل""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_25ad5edaca54,حبوب مغنيسيوم,حبوب مغنيسيوم,Treatment,"[""حبوب مغنيسيوم""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_b67abf88ef76,حجامة,حجامه,Treatment,"[""حجامة""]",1,1,1,0.950,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_50c663144e67,حديد,حديد,Treatment,"[""حبوب حديد"", ""حديد""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_a8aa599914fd,حرمل,حرمل,Treatment,"[""بيغانوم"", ""حرمل""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_b16a545c0e9c,حشوة,حشوه,Treatment,"[""حشوة"", ""حشوة الأسنان""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_c2ead061e2d0,حشيشة الملاك,حشيشه الملاك,Treatment,"[""حشيشة الملاك""]",1,1,1,0.850,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_f484b8bb62d4,حليب الام,حليب الام,Treatment,"[""حليب الام""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_3278b7c5cc1b,حليب الصويا,حليب الصويا,Treatment,"[""حليب الصويا""]",1,1,1,0.850,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_0311bc90ba75,حليب مكسر بروتين الحليب,حليب مكسر بروتين الحليب,Treatment,"[""حليب مكسر بروتين الحليب""]",1,1,1,0.850,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_1510eb56f9c4,حمض الفوليك,حمض الفوليك,Treatment,"[""Folic acid"", ""حمض الفوليك""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_be514bea14bc,خافض حراره,خافض حراره,Treatment,"[""خافض حرارة""]",2,2,2,0.875,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_48712ae621b5,خلطة الريحان و الروزماري,خلطه الريحان و الروزماري,Treatment,"[""خلطة الريحان و الروزماري""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_982172163039,خلطة العسل والفوقص الحوصلي والغذاء الملكي والعكبر والقسط الهندي,خلطه العسل والفوقص الحوصلي والغذاء الملكي والعكبر والقسط الهندي,Treatment,"[""خلطة العسل والفوقص الحوصلي والغذاء الملكي والعكبر والقسط الهندي""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_709142d48a0c,دافلون,دافلون,Treatment,"[""دافلون""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_85b33c000a00,دكتور جهاز هضمي,دكتور جهاز هضمي,Treatment,"[""دكتور جهاز هضمي""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_f53e37e03bcf,دواء اخر,دواء اخر,Treatment,"[""دواء اخر""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_fe1881a70477,دواء الpradaxa,دواء الpradaxa,Treatment,"[""دواء الpradaxa""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_9b5bfe80cea0,دواء تلفاست أ سيرين,دواء تلفاست ا سيرين,Treatment,"[""دواء تلفاست أ سيرين""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
