relation_id,chunk_id,qa_id,source_row_number,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,candidate_relation_type,validated_relation_type,keep,confidence,evidence,reason,provider,model,prompt_version,edge_id,source_relation_id,graph_relation_type,direction
rel_seed_38854b43d3c501de,chunk_00008,ahd5k_01190,785346,ent_merge_001715,الجلد المترهل,DiseaseCondition,ent_merge_001209,الرياضة,Treatment,TREATED_BY,TREATED_BY,true,0.850,يمكن شده بممارسة الرياضة,QA explicitly states الرياضة treats الجلد المترهل,groq,qwen/qwen3-32b,colleague_validation,rel_seed_38854b43d3c501de,rel_seed_38854b43d3c501de,TREATED_BY,original
rel_seed_38854b43d3c501de,chunk_00008,ahd5k_01190,785346,ent_merge_001209,الرياضة,Treatment,ent_merge_001715,الجلد المترهل,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.850,يمكن شده بممارسة الرياضة,QA explicitly states الرياضة treats الجلد المترهل,groq,qwen/qwen3-32b,colleague_validation,rel_seed_38854b43d3c501de__inverse,rel_seed_38854b43d3c501de,TREATS,inverse
rel_seed_aeaf0ff43a2b985d,chunk_00009,ahd10k_05772,559566,ent_merge_000034,إكزيما,DiseaseCondition,ent_merge_000870,قشرة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,"قد تكون فطريات او اكزما, ظهور قشرة البشرة",إكزيما (eczema) directly linked to قشرة (scaling) as a symptom in the evidence.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_aeaf0ff43a2b985d,rel_seed_aeaf0ff43a2b985d,HAS_SYMPTOM,original
rel_seed_aeaf0ff43a2b985d,chunk_00009,ahd10k_05772,559566,ent_merge_000870,قشرة,Symptom,ent_merge_000034,إكزيما,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,"قد تكون فطريات او اكزما, ظهور قشرة البشرة",إكزيما (eczema) directly linked to قشرة (scaling) as a symptom in the evidence.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_aeaf0ff43a2b985d__inverse,rel_seed_aeaf0ff43a2b985d,SYMPTOM_OF,inverse
rel_seed_73e4c7cc83676d17,chunk_00009,ahd10k_05772,559566,ent_merge_000402,صدفية,DiseaseCondition,ent_merge_000870,قشرة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,"ان كنت ارجح حالتك بالصدفية, ظهور قشرة البشرة",صدفية (psoriasis) directly linked to قشرة (scaling) as a symptom in the evidence.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_73e4c7cc83676d17,rel_seed_73e4c7cc83676d17,HAS_SYMPTOM,original
rel_seed_73e4c7cc83676d17,chunk_00009,ahd10k_05772,559566,ent_merge_000870,قشرة,Symptom,ent_merge_000402,صدفية,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,"ان كنت ارجح حالتك بالصدفية, ظهور قشرة البشرة",صدفية (psoriasis) directly linked to قشرة (scaling) as a symptom in the evidence.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_73e4c7cc83676d17__inverse,rel_seed_73e4c7cc83676d17,SYMPTOM_OF,inverse
rel_seed_046282ca71cd2437,chunk_00010,ahd5k_04473,22465,ent_merge_000098,التهاب المفاصل,DiseaseCondition,ent_merge_001889,ألم المفاصل,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.920,الحد من التهاب المفاصل والتخفيف من ألم المفاصل,العلاقة مباشرة بين المرض وعَرَضه المذكور في السياق,groq,qwen/qwen3-32b,colleague_validation,rel_seed_046282ca71cd2437,rel_seed_046282ca71cd2437,HAS_SYMPTOM,original
rel_seed_046282ca71cd2437,chunk_00010,ahd5k_04473,22465,ent_merge_001889,ألم المفاصل,Symptom,ent_merge_000098,التهاب المفاصل,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.920,الحد من التهاب المفاصل والتخفيف من ألم المفاصل,العلاقة مباشرة بين المرض وعَرَضه المذكور في السياق,groq,qwen/qwen3-32b,colleague_validation,rel_seed_046282ca71cd2437__inverse,rel_seed_046282ca71cd2437,SYMPTOM_OF,inverse
rel_seed_115220b1e3dca413,chunk_00011,ahd10k_00989,338332,ent_merge_000471,كتلة دهنية,DiseaseCondition,ent_merge_001144,إستشارة طبيب,Treatment,TREATED_BY,TREATED_BY,true,0.900,أنصحك بإستشارة طبيب,Direct medical advice to consult a doctor for the fatty lump.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_115220b1e3dca413,rel_seed_115220b1e3dca413,TREATED_BY,original
rel_seed_115220b1e3dca413,chunk_00011,ahd10k_00989,338332,ent_merge_001144,إستشارة طبيب,Treatment,ent_merge_000471,كتلة دهنية,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.900,أنصحك بإستشارة طبيب,Direct medical advice to consult a doctor for the fatty lump.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_115220b1e3dca413__inverse,rel_seed_115220b1e3dca413,TREATS,inverse
rel_seed_cab902f083ea276c,chunk_00011,ahd5k_03104,767363,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001427,زيت الحلبة,Treatment,TREATED_BY,TREATED_BY,true,0.700,لا ينبغي استخدام زيت الحلبة... أثناء فترة الحمل,Direct advice to avoid fenugreek oil during pregnancy as a precaution.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_cab902f083ea276c,rel_seed_cab902f083ea276c,TREATED_BY,original
rel_seed_cab902f083ea276c,chunk_00011,ahd5k_03104,767363,ent_merge_001427,زيت الحلبة,Treatment,ent_merge_000117,الحمل,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.700,لا ينبغي استخدام زيت الحلبة... أثناء فترة الحمل,Direct advice to avoid fenugreek oil during pregnancy as a precaution.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_cab902f083ea276c__inverse,rel_seed_cab902f083ea276c,TREATS,inverse
rel_seed_2331b9bbdc21e85a,chunk_00011,ahd5k_04697,767175,ent_merge_000367,دوالي الساقين,DiseaseCondition,ent_merge_001516,فينوروتون,Treatment,TREATED_BY,TREATED_BY,true,0.850,دوالي الساقين is treated by فينوروتون as stated in the treatment section,Direct evidence supports treatment of varicose veins with Venoruton,groq,qwen/qwen3-32b,colleague_validation,rel_seed_2331b9bbdc21e85a,rel_seed_2331b9bbdc21e85a,TREATED_BY,original
rel_seed_2331b9bbdc21e85a,chunk_00011,ahd5k_04697,767175,ent_merge_001516,فينوروتون,Treatment,ent_merge_000367,دوالي الساقين,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.850,دوالي الساقين is treated by فينوروتون as stated in the treatment section,Direct evidence supports treatment of varicose veins with Venoruton,groq,qwen/qwen3-32b,colleague_validation,rel_seed_2331b9bbdc21e85a__inverse,rel_seed_2331b9bbdc21e85a,TREATS,inverse
rel_seed_621214519c4c5635,chunk_00011,ahd5k_04697,767175,ent_merge_000367,دوالي الساقين,DiseaseCondition,ent_merge_001226,العلاج بالليزر,Treatment,TREATED_BY,TREATED_BY,true,0.850,دوالي الساقين is treated by العلاج بالليزر as stated in the treatment section,Direct evidence supports treatment of varicose veins with Laser,groq,qwen/qwen3-32b,colleague_validation,rel_seed_621214519c4c5635,rel_seed_621214519c4c5635,TREATED_BY,original
rel_seed_621214519c4c5635,chunk_00011,ahd5k_04697,767175,ent_merge_001226,العلاج بالليزر,Treatment,ent_merge_000367,دوالي الساقين,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.850,دوالي الساقين is treated by العلاج بالليزر as stated in the treatment section,Direct evidence supports treatment of varicose veins with Laser,groq,qwen/qwen3-32b,colleague_validation,rel_seed_621214519c4c5635__inverse,rel_seed_621214519c4c5635,TREATS,inverse
rel_seed_a65ab04ecf81716a,chunk_00012,ahd10k_00041,752957,ent_merge_000311,جفاف البشرة,DiseaseCondition,ent_merge_000756,تيبس,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,السلام عليكم عمري 27 سنة اعاني من جفاف جلد الجفون والمنطقة حول العين وتيبسها,تيبس الجلد مذكور مباشرة كأعراض مرتبطة بجفاف البشرة في النص,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_a65ab04ecf81716a,rel_seed_a65ab04ecf81716a,HAS_SYMPTOM,original
rel_seed_a65ab04ecf81716a,chunk_00012,ahd10k_00041,752957,ent_merge_000756,تيبس,Symptom,ent_merge_000311,جفاف البشرة,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,السلام عليكم عمري 27 سنة اعاني من جفاف جلد الجفون والمنطقة حول العين وتيبسها,تيبس الجلد مذكور مباشرة كأعراض مرتبطة بجفاف البشرة في النص,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_a65ab04ecf81716a__inverse,rel_seed_a65ab04ecf81716a,SYMPTOM_OF,inverse
rel_seed_76209bbcaf736ffc,chunk_00012,ahd10k_00466,789877,ent_merge_000311,جفاف البشرة,DiseaseCondition,ent_merge_000715,تجاعيد,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.800,Dry skin description explicitly mentions small wrinkles as a characteristic,The text directly links dry skin types with the appearance of small wrinkles,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_76209bbcaf736ffc,rel_seed_76209bbcaf736ffc,HAS_SYMPTOM,original
rel_seed_76209bbcaf736ffc,chunk_00012,ahd10k_00466,789877,ent_merge_000715,تجاعيد,Symptom,ent_merge_000311,جفاف البشرة,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.800,Dry skin description explicitly mentions small wrinkles as a characteristic,The text directly links dry skin types with the appearance of small wrinkles,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_76209bbcaf736ffc__inverse,rel_seed_76209bbcaf736ffc,SYMPTOM_OF,inverse
rel_seed_b330d6109c62a2c1,chunk_00012,ahd10k_01004,271562,ent_merge_000038,الأسمرار,DiseaseCondition,ent_merge_001528,كريم الحماية من الشمس,Treatment,TREATED_BY,TREATED_BY,true,1.000,استخدام كريم الحماية من الشمس باستمرار يجنبك الأثر الضار المسبب للاسمرار.,الكريم مرتبط مباشرة بمنع الأسمرار كما في الأدلة.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_b330d6109c62a2c1,rel_seed_b330d6109c62a2c1,TREATED_BY,original
rel_seed_b330d6109c62a2c1,chunk_00012,ahd10k_01004,271562,ent_merge_001528,كريم الحماية من الشمس,Treatment,ent_merge_000038,الأسمرار,DiseaseCondition,TREATED_BY,TREATED_BY,true,1.000,استخدام كريم الحماية من الشمس باستمرار يجنبك الأثر الضار المسبب للاسمرار.,الكريم مرتبط مباشرة بمنع الأسمرار كما في الأدلة.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_b330d6109c62a2c1__inverse,rel_seed_b330d6109c62a2c1,TREATS,inverse
rel_seed_7010c39294511b88,chunk_00012,ahd10k_02107,781914,ent_merge_000318,حب الشباب,DiseaseCondition,ent_merge_001413,روكتان,Treatment,TREATED_BY,TREATED_BY,true,1.000,عالجت بشرتي بحبوب الروكتان.,الروكتان مذكور كعلاج مباشر لحب الشباب في الأدلة.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_7010c39294511b88,rel_seed_7010c39294511b88,TREATED_BY,original
rel_seed_7010c39294511b88,chunk_00012,ahd10k_02107,781914,ent_merge_001413,روكتان,Treatment,ent_merge_000318,حب الشباب,DiseaseCondition,TREATED_BY,TREATED_BY,true,1.000,عالجت بشرتي بحبوب الروكتان.,الروكتان مذكور كعلاج مباشر لحب الشباب في الأدلة.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_7010c39294511b88__inverse,rel_seed_7010c39294511b88,TREATS,inverse
rel_seed_1783ebd0e47e2a1d,chunk_00013,ahd10k_03598,772607,ent_merge_000318,حب الشباب,DiseaseCondition,ent_merge_001116,Neostrata Facial cleanser,Treatment,TREATED_BY,TREATED_BY,true,1.000,النص يذكر استخدام Neostrata Facial cleanser لعلاج أثار حب الشباب.,العلاقة مدعومة مباشرة بالدليل.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_1783ebd0e47e2a1d,rel_seed_1783ebd0e47e2a1d,TREATED_BY,original
rel_seed_1783ebd0e47e2a1d,chunk_00013,ahd10k_03598,772607,ent_merge_001116,Neostrata Facial cleanser,Treatment,ent_merge_000318,حب الشباب,DiseaseCondition,TREATED_BY,TREATED_BY,true,1.000,النص يذكر استخدام Neostrata Facial cleanser لعلاج أثار حب الشباب.,العلاقة مدعومة مباشرة بالدليل.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_1783ebd0e47e2a1d__inverse,rel_seed_1783ebd0e47e2a1d,TREATS,inverse
rel_seed_b4443ccc8abc0b37,chunk_00013,ahd10k_03598,772607,ent_merge_000318,حب الشباب,DiseaseCondition,ent_merge_001278,بензويل بيراوكسيد,Treatment,TREATED_BY,TREATED_BY,true,1.000,Use benzoyl peroxide 5% once morning,Direct treatment recommendation in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_b4443ccc8abc0b37,rel_seed_b4443ccc8abc0b37,TREATED_BY,original
rel_seed_b4443ccc8abc0b37,chunk_00013,ahd10k_03598,772607,ent_merge_001278,بензويل بيراوكسيد,Treatment,ent_merge_000318,حب الشباب,DiseaseCondition,TREATED_BY,TREATED_BY,true,1.000,Use benzoyl peroxide 5% once morning,Direct treatment recommendation in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_b4443ccc8abc0b37__inverse,rel_seed_b4443ccc8abc0b37,TREATS,inverse
rel_seed_291ff57404e8d044,chunk_00013,ahd10k_03598,772607,ent_merge_000318,حب الشباب,DiseaseCondition,ent_merge_001542,كليندامايسين,Treatment,TREATED_BY,TREATED_BY,true,1.000,Use the solution Clindacint clindamycin phosphate once evening,Direct treatment recommendation in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_291ff57404e8d044,rel_seed_291ff57404e8d044,TREATED_BY,original
rel_seed_291ff57404e8d044,chunk_00013,ahd10k_03598,772607,ent_merge_001542,كليندامايسين,Treatment,ent_merge_000318,حب الشباب,DiseaseCondition,TREATED_BY,TREATED_BY,true,1.000,Use the solution Clindacint clindamycin phosphate once evening,Direct treatment recommendation in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_291ff57404e8d044__inverse,rel_seed_291ff57404e8d044,TREATS,inverse
rel_seed_49926f1b963bb45d,chunk_00014,ahd10k_08330,742589,ent_merge_000145,الشامات,DiseaseCondition,ent_merge_001428,زيت الخروع,Treatment,TREATED_BY,TREATED_BY,true,0.900,دهن الشامات بزيت الخروع,Direct treatment action stated in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_49926f1b963bb45d,rel_seed_49926f1b963bb45d,TREATED_BY,original
rel_seed_49926f1b963bb45d,chunk_00014,ahd10k_08330,742589,ent_merge_001428,زيت الخروع,Treatment,ent_merge_000145,الشامات,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.900,دهن الشامات بزيت الخروع,Direct treatment action stated in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_49926f1b963bb45d__inverse,rel_seed_49926f1b963bb45d,TREATS,inverse
rel_seed_46539704e0386ecf,chunk_00014,ahd5k_00887,25538,ent_merge_000326,حساسية,DiseaseCondition,ent_merge_002182,زيت الحبة السوداء,Treatment,TREATED_BY,TREATED_BY,true,0.850,علاج حساسية الأنف والتهاب الجيوب الأنفية,Direct treatment of nasal allergies by black seed oil,groq,qwen/qwen3-32b,colleague_validation,rel_seed_46539704e0386ecf,rel_seed_46539704e0386ecf,TREATED_BY,original
rel_seed_46539704e0386ecf,chunk_00014,ahd5k_00887,25538,ent_merge_002182,زيت الحبة السوداء,Treatment,ent_merge_000326,حساسية,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.850,علاج حساسية الأنف والتهاب الجيوب الأنفية,Direct treatment of nasal allergies by black seed oil,groq,qwen/qwen3-32b,colleague_validation,rel_seed_46539704e0386ecf__inverse,rel_seed_46539704e0386ecf,TREATS,inverse
rel_seed_dd2fb355283430e7,chunk_00014,ahd5k_00887,25538,ent_merge_000830,صداع,Symptom,ent_merge_002182,زيت الحبة السوداء,Treatment,TREATED_BY,TREATED_BY,true,0.850,التخفيف من أعراض الصداع والصداع النصفي,Direct treatment of headache symptoms by black seed oil,groq,qwen/qwen3-32b,colleague_validation,rel_seed_dd2fb355283430e7,rel_seed_dd2fb355283430e7,TREATED_BY,original
rel_seed_dd2fb355283430e7,chunk_00014,ahd5k_00887,25538,ent_merge_002182,زيت الحبة السوداء,Treatment,ent_merge_000830,صداع,Symptom,TREATED_BY,TREATED_BY,true,0.850,التخفيف من أعراض الصداع والصداع النصفي,Direct treatment of headache symptoms by black seed oil,groq,qwen/qwen3-32b,colleague_validation,rel_seed_dd2fb355283430e7__inverse,rel_seed_dd2fb355283430e7,TREATS,inverse
rel_seed_607592fa0a091d03,chunk_00016,ahd10k_00540,325346,ent_merge_000035,أكلة الأظافر,DiseaseCondition,ent_merge_001559,مادة لإيقاف العادة,Treatment,TREATED_BY,TREATED_BY,true,0.900,توضع ماده مره على الاصابع لإيقاف العاده,"The evidence explicitly states that a bitter substance is applied to fingers to stop the habit, directly supporting the treatment relation.",groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_607592fa0a091d03,rel_seed_607592fa0a091d03,TREATED_BY,original
rel_seed_607592fa0a091d03,chunk_00016,ahd10k_00540,325346,ent_merge_001559,مادة لإيقاف العادة,Treatment,ent_merge_000035,أكلة الأظافر,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.900,توضع ماده مره على الاصابع لإيقاف العاده,"The evidence explicitly states that a bitter substance is applied to fingers to stop the habit, directly supporting the treatment relation.",groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_607592fa0a091d03__inverse,rel_seed_607592fa0a091d03,TREATS,inverse
rel_seed_470073ee4028257d,chunk_00016,ahd5k_02823,808060,ent_merge_000403,صرع,DiseaseCondition,ent_merge_001937,نوبة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.850,الصرع نوعان : 1- نوبات عامة تصيب جميع اجزاء الجسم,العلاقة مدعومة بشكل مباشر من النص حيث يُذكر أن الصَّرَع يتضمن 'نوبات عامة' كنوع من الأعراض المرتبطة به.,groq,qwen/qwen3-32b,colleague_validation,rel_seed_470073ee4028257d,rel_seed_470073ee4028257d,HAS_SYMPTOM,original
rel_seed_470073ee4028257d,chunk_00016,ahd5k_02823,808060,ent_merge_001937,نوبة,Symptom,ent_merge_000403,صرع,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.850,الصرع نوعان : 1- نوبات عامة تصيب جميع اجزاء الجسم,العلاقة مدعومة بشكل مباشر من النص حيث يُذكر أن الصَّرَع يتضمن 'نوبات عامة' كنوع من الأعراض المرتبطة به.,groq,qwen/qwen3-32b,colleague_validation,rel_seed_470073ee4028257d__inverse,rel_seed_470073ee4028257d,SYMPTOM_OF,inverse
