mention_id,entity_id,canonical_name,entity_type,chunk_id,qa_id,source_row_number,surface_form,field,evidence,extraction_method,provider,model,confidence,llm_confidence,prompt_version
men_merge_0000107,ent_merge_001366,جهاز لتصغير الصدر,Treatment,chunk_00019,ahd10k_03050,783171,جهاز لتصغير الصدر,answer,جهاز لتصغير الصدر,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000108,ent_merge_000483,كيس ماء تحت الجلد,DiseaseCondition,chunk_00020,ahd10k_04480,774246,كيس ماء تحت الجلد,answer,هذا في الغالب كيس ماء تحت الجلد,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000109,ent_merge_000801,دوار,Symptom,chunk_00020,ahd10k_04480,774246,الدوار,question,يسبب لها أغلب الأحيان الدوار,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000110,ent_merge_000698,إنتفاخ تحت جلد الرأس,Symptom,chunk_00020,ahd10k_04480,774246,إنتفاخ تحت جلد الرأس,question,إنتفاخ تحت جلد الرأس من الخلف,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000111,ent_merge_000396,شعيرات عنكبوتية,DiseaseCondition,chunk_00020,ahd10k_06009,784269,شعيرات عنكبوتية,answer,الاسم العلمي هو شعيرات عنكبوتية,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000112,ent_merge_001572,مراجعة اختصاصي جراحة عامة,Treatment,chunk_00020,ahd10k_04480,774246,مراجعة اختصاصي جراحة عامة,answer,يجب مراجعة اختصاصي جراحة عامة,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000113,ent_merge_001145,استئصال,Treatment,chunk_00020,ahd10k_04480,774246,استئصاله,answer,إذ يمكن استئصاله بسهولة,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000114,ent_merge_000924,آشعة,Test,chunk_00020,ahd10k_04480,774246,الآشعة,question,يظهر في الآشعة كأنه ماء,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000115,ent_merge_000558,نيوفيبروما,DiseaseCondition,chunk_00021,ahd10k_05235,758077,نيوفيبروما,question,تشخيصها نيوفيبروما,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000116,ent_merge_000572,ورم عصب السمع,DiseaseCondition,chunk_00021,ahd10k_01513,770680,ورم عصب السمع,question,ورم عصب السمع الثنائي,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000117,ent_merge_000048,الأورام الليفية العصبية,DiseaseCondition,chunk_00021,ahd10k_05235,758077,الأورام الليفية العصبية,answer,التعامل مع الأورام الليفية العصبية,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000118,ent_merge_001139,إزالة جراحية,Treatment,chunk_00021,ahd10k_05235,758077,إزالتها جراحيا,answer,لا تحتاج عادة إلى ازالتها جراحيا,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.800,,
men_merge_0000119,ent_merge_000928,الاستكشاف الجراحي,Test,chunk_00021,ahd10k_05235,758077,الاستكشاف الجراحي,answer,هناك حاجة للاستكشاف الجراحي,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000120,ent_merge_000059,التهاب,DiseaseCondition,chunk_00022,ahd10k_05459,746497,التهاب,answer,التهاب,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000121,ent_merge_000395,شعيرات دموية,DiseaseCondition,chunk_00022,ahd10k_05459,746497,شعيرات دموية,question,شعيرات دموية,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000122,ent_merge_000766,حرقان,Symptom,chunk_00022,ahd10k_05459,746497,حرقان,question,حرقان,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000123,ent_merge_000849,طيف احمر,Symptom,chunk_00022,ahd10k_05459,746497,طيف احمر,question,طيف احمر,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000124,ent_merge_000413,ضعف فى الدورة,DiseaseCondition,chunk_00022,ahd10k_05459,746497,ضعف فى الدورة,question,ضعف فى الدورة,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000125,ent_merge_000398,شق,DiseaseCondition,chunk_00023,ahd10k_07422,765349,شق,question,يوجد لدي شق اصفل القضيب,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000126,ent_merge_000106,التهابات,DiseaseCondition,chunk_00023,ahd10k_07422,765349,التهابات,answer,بعض الكريمات المضاده للالتهابات,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000127,ent_merge_001538,كريمات مضاده للالتهابات,Treatment,chunk_00023,ahd10k_07422,765349,كريمات مضاده للالتهابات,answer,بعض الكريمات المضاده للالتهابات,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000128,ent_merge_000326,حساسية,DiseaseCondition,chunk_00024,ahd10k_00924,669036,حساسية,question,السلام عليكم ممكن استفسار بسيط هو انو الجلد اذا فقد عدد من طبقاته وعلى مساحات واسعة منه فكيف يمكن تعويضها وبنائها ونموها من جديد فهل تنفع الكريمات في علاج هذه...,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000131,ent_merge_000790,خشونة الجلد,Symptom,chunk_00024,ahd10k_03977,761402,خشونة الجلد,question,السلام عليكم اختي عملت عملية شد لمنطقة البطن وشفط دهون من منطقة الارداف والافخذ منذ سبعة اشهر ولاكنها تعاني الان من ترهل منطقة البطن والاداف وخشونة الجلد بلاضافة يوجد عندها...,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000132,ent_merge_001240,الكريمات,Treatment,chunk_00024,ahd10k_00924,669036,الكريمات,question,السلام عليكم ممكن استفسار بسيط هو انو الجلد اذا فقد عدد من طبقاته وعلى مساحات واسعة منه فكيف يمكن تعويضها وبنائها ونموها من جديد فهل تنفع الكريمات في علاج هذه...,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000133,ent_merge_001250,الليزر,Treatment,chunk_00024,ahd10k_03969,246765,الليزر,answer,لا يوجد افضل حسب الجرح و نوع الندبة من الممكن ان تحتاج جراحه ثم الانتظام على بعض الكريمات او استخدام الليزر بعدها او من الممكن استخدام الليزر من البدايه مع الانتظام للجلسات و قد تصل الى ٦ أشهر,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000134,ent_merge_001356,جراحة التجميل,Treatment,chunk_00024,ahd10k_03969,246765,جراحة التجميل,question,عندي جرح في الرقبه طبقه حمراء من بعد عمليه اصتءصال نصف غده الدرقيه فهل يفضل ازالته باليزر ام بعمليه تجميليه ايه الافضل .....علما بانني اخذت حقن كيناكورت تحت الجلد ولم...,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000135,ent_merge_001452,شفط الدهون,Treatment,chunk_00024,ahd10k_03977,761402,شفط دهون,question,السلام عليكم اختي عملت عملية شد لمنطقة البطن وشفط دهون من منطقة الارداف والافخذ منذ سبعة اشهر ولاكنها تعاني الان من ترهل منطقة البطن والاداف وخشونة الجلد بلاضافة يوجد عندها...,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000136,ent_merge_001382,حقن الكيناكورت,Treatment,chunk_00024,ahd10k_03969,246765,حقن كيناكورت,question,عندي جرح في الرقبه طبقه حمراء من بعد عمليه اصتءصال نصف غده الدرقيه فهل يفضل ازالته باليزر ام بعمليه تجميليه ايه الافضل .....علما بانني اخذت حقن كيناكورت تحت الجلد ولم...,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000137,ent_merge_000362,دمل,DiseaseCondition,chunk_00025,ahd10k_00879,282101,دمل,answer,احتمال يكون تجمع صديدى ويتوجب فتحه وتنظيفه بالمستشفى,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000138,ent_merge_000479,كيس دهني,DiseaseCondition,chunk_00025,ahd10k_07213,184855,كيس دهنية,answer,قد تكون كيسة دهنية او ماشابه.. وجود الالم يدل على التهابها.,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000139,ent_merge_000527,ناسور,DiseaseCondition,chunk_00025,ahd10k_07852,174813,ناسور,question,اعاني من كيس رطب ومنفوخ بعدعمليه الناسور,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000140,ent_merge_000344,خراج,DiseaseCondition,chunk_00025,ahd10k_07852,174813,خراج,answer,الناسور عباره عن قناه اتصال بين المستقيم او الشرج و بين الجلد ، يحدث عند انسداد قنوات الغدد الشرجيه و ثم تكوين الخراج الذي يمتد من الداخل الى سطح الجلد و يفتح و تظهر الافرازات و القيح ..,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000141,ent_merge_000237,تجمع صديدى,DiseaseCondition,chunk_00025,ahd10k_00879,282101,تجمع صديدى,answer,احتمال يكون تجمع صديدى ويتوجب فتحه وتنظيفه بالمستشفى,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000142,ent_merge_000296,تهاب,DiseaseCondition,chunk_00025,ahd10k_07213,184855,تهابها,answer,قد تكون كيسة دهنية او ماشابه.. وجود الالم يدل على التهابها.,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000143,ent_merge_000480,كيس رطب,DiseaseCondition,chunk_00025,ahd10k_07852,174813,كيس رطب,question,اعاني من كيس رطب ومنفوخ بعدعمليه الناسور,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000144,ent_merge_000485,كيس منفوخ,DiseaseCondition,chunk_00025,ahd10k_07852,174813,كيس منفوخ,question,اعاني من كيس رطب ومنفوخ بعدعمليه الناسور,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000145,ent_merge_000470,كتله,DiseaseCondition,chunk_00025,ahd10k_07957,255086,كتله,question,عندي كتله في ثدري الايسر وهي كتله صغير تحت جلد ومتحركه انا عندي18سنه وخايفه ممكن حد يرد عليا,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000146,ent_merge_000573,ورم ليفي,DiseaseCondition,chunk_00025,ahd10k_07957,255086,ورم ليفي,answer,لربما ورم ليفي ، فيبروادينوما . لا داعي للقلق.,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000147,ent_merge_001484,فتح,Treatment,chunk_00025,ahd10k_00879,282101,فتحه,answer,احتمال يكون تجمع صديدى ويتوجب فتحه وتنظيفه بالمستشفى,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000148,ent_merge_001347,تنظيف,Treatment,chunk_00025,ahd10k_00879,282101,تنظيفه,answer,احتمال يكون تجمع صديدى ويتوجب فتحه وتنظيفه بالمستشفى,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000149,ent_merge_001571,مراجعة إختصاصي الجراحة العامة,Treatment,chunk_00025,ahd10k_02781,730106,مراجعة إختصاصي الجراحة العامة,answer,أنصحك بمراجعة إختصاصي الجراحة العامة,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000150,ent_merge_001617,معالجه بالمستشفى,Treatment,chunk_00025,ahd10k_00879,282101,المستشفى,answer,احتمال يكون تجمع صديدى ويتوجب فتحه وتنظيفه بالمستشفى,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000151,ent_merge_000309,جروح,DiseaseCondition,chunk_00026,ahd10k_04200,758869,جروح,question,انواع الجروح,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000152,ent_merge_000309,جروح,DiseaseCondition,chunk_00026,ahd10k_04200,758869,الجروح,answer,تفرق الاتصال والاستمرار الطبيعي للسطح الخارجي لأي جسم، أو عضو داخلي، ناتج عن سبب خارجي، ويختلف عمقه حسب المسبب ويجوز أن يصيب الأنسجة الرخوة التي تلي الجلد، أو الغشاء المخاطي، وكذلك العضلات والمفاصل، أو التجاويف الصدرية والبطنية والجمجمية. تقسم الجروح,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000153,ent_merge_000058,التسلخات,DiseaseCondition,chunk_00026,ahd10k_04200,758869,التسلخات,answer,التسلخات والسحجات: وهي كشوط بالجلد، أو الغشاء المخاطي من احتكاك بجسم غريب.,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000154,ent_merge_000110,الجروح القطعية,DiseaseCondition,chunk_00026,ahd10k_04200,758869,الجروح القطعية,answer,2- الجروح القطعية: وتنتج,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000155,ent_merge_000776,حكة,Symptom,chunk_00026,ahd10k_04200,758869,حكة,answer,كشوط بالجلد,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.800,,
men_merge_0000156,ent_merge_000376,زوائد لحمية,DiseaseCondition,chunk_00027,ahd10k_00230,441620,زوائد لحمية,answer,زوائد لحمية ناتجة من عدوى فيروسية,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000157,ent_merge_000422,عدوى فيروسية,DiseaseCondition,chunk_00027,ahd10k_00230,441620,عدوى فيروسية,answer,زوائد لحمية ناتجة من عدوى فيروسية,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
