entity_id,canonical_name,canonical_name_norm,entity_type,aliases,confidence,mention_count,provider,model
ent_merge_000194,أمراض الجيوب,امراض الجيوب,DiseaseCondition,"[""أمراض الجيوب""]",0.900,1,,
ent_merge_000195,امراض العظام,امراض العظام,DiseaseCondition,"[""امراض العظام""]",0.900,1,,
ent_merge_000196,أمراض القلب,امراض القلب,DiseaseCondition,"[""أمراض القلب"", ""صحة القلب""]",0.890,5,,
ent_merge_000197,أمراض القلب الوعائية,امراض القلب الوعاييه,DiseaseCondition,"[""أمراض القلب الوعائية""]",0.900,1,,
ent_merge_000198,امراض الكبد,امراض الكبد,DiseaseCondition,"[""امراض الكبد""]",0.950,1,,
ent_merge_000199,أمراض الكلى,امراض الكلي,DiseaseCondition,"[""أمراض الكلى""]",0.850,1,,
ent_merge_000200,أمراض باطنية,امراض باطنيه,DiseaseCondition,"[""أمراض باطنية""]",0.800,1,,
ent_merge_000202,املاح,املاح,DiseaseCondition,"[""املاح""]",0.850,1,,
ent_merge_000204,انحسار,انحسار,DiseaseCondition,"[""انحسار""]",0.850,1,,
ent_merge_000205,انحلال الدم,انحلال الدم,DiseaseCondition,"[""انحلال الدم""]",0.900,1,,
ent_merge_000206,انخفاض السكر,انخفاض السكر,DiseaseCondition,"[""انخفاض السكر""]",0.850,1,,
ent_merge_000207,انخفاض ضغط الدم,انخفاض ضغط الدم,DiseaseCondition,"[""انخفاض ضغط الدم"", ""انخفاض الضغط الدموي"", ""انخفاض شديد فى ضغط الدم"", ""ضغط الدم منخفض للغاية"", ""هبوط ظغط الدم"", ""انخفاض الضغط"", ""انخفاض ضغط""]",0.895,11,,
ent_merge_000208,انخفاض مستويات هرمون الاستروجين,انخفاض مستويات هرمون الاستروجين,DiseaseCondition,"[""انخفاض مستويات هرمون الاستروجين""]",0.850,1,,
ent_merge_000209,انخفاض هرمون البروجسترون,انخفاض هرمون البروجسترون,DiseaseCondition,"[""انخفاض هرمون البروجسترون""]",0.950,1,,
ent_merge_000210,انزلاق غضروفي,انزلاق غضروفي,DiseaseCondition,"[""انزلاق غضروفي""]",0.900,1,,
ent_merge_000211,انزلاق غضروفي عنقي,انزلاق غضروفي عنقي,DiseaseCondition,"[""انزلاق غضروفي عنقي""]",0.900,2,,
ent_merge_000212,انزلاق غضروفي قطني,انزلاق غضروفي قطني,DiseaseCondition,"[""انزلاق غضروفي قطني""]",0.900,1,,
ent_merge_000213,انسداد الاقنية اللمفاوية,انسداد الاقنيه اللمفاويه,DiseaseCondition,"[""انسداد الاقنية اللمفاوية""]",0.950,1,,
ent_merge_000214,انسداد الاوعية الدموية,انسداد الاوعيه الدمويه,DiseaseCondition,"[""انسداد الاوعية الدموية""]",0.900,1,,
ent_merge_000215,انضغاط العصب البصري,انضغاط العصب البصري,DiseaseCondition,"[""انضغاط العصب البصري"", ""انضغاط العصب البصری""]",0.950,1,,
ent_merge_000216,انضغاط عصب الكوع,انضغاط عصب الكوع,DiseaseCondition,"[""انضغاط عصب الكوع""]",0.850,1,,
ent_merge_000217,انعدام النظر,انعدام النظر,DiseaseCondition,"[""انعدام النظر""]",0.950,1,,
ent_merge_000218,انفصام الشخصية,انفصام الشخصيه,DiseaseCondition,"[""انفصام الشخصية"", ""الانفصام الشخصية""]",0.950,1,,
ent_merge_000219,انفلونزا,انفلونزا,DiseaseCondition,"[""انفلونزا"", ""الانفلونزا""]",0.850,2,,
ent_merge_000221,انقطاع الطمث,انقطاع الطمث,DiseaseCondition,"[""انقطاع الطمث""]",0.900,2,,
ent_merge_000222,أوبئة الكوليرا,اوبيه الكوليرا,DiseaseCondition,"[""أوبئة الكوليرا""]",0.900,1,,
ent_merge_000223,أورام الجهاز الهضمي,اورام الجهاز الهضمي,DiseaseCondition,"[""أورام الجهاز الهضمي""]",0.900,1,,
ent_merge_000224,أورام ليفية,اورام ليفيه,DiseaseCondition,"[""أورام ليفية""]",0.900,1,,
ent_merge_000225,إيدز,ايدز,DiseaseCondition,"[""إيدز"", ""الايدز""]",0.950,3,,
ent_merge_000226,باسور,باسور,DiseaseCondition,"[""باسور""]",0.933,3,,
ent_merge_000227,برص,برص,DiseaseCondition,"[""برص""]",0.850,1,,
ent_merge_000228,بقع بنيه,بقع بنيه,DiseaseCondition,"[""بقع بنيه""]",0.950,2,,
ent_merge_000229,بكتيريا,بكتيريا,DiseaseCondition,"[""بكتيريا"", ""بكتيريا حلزونيه""]",0.833,3,,
ent_merge_000230,بكتيريا الهيليكوباكتر بيلوري,بكتيريا الهيليكوباكتر بيلوري,DiseaseCondition,"[""بكتيريا الهيليكوباكتر بيلوري""]",0.950,1,,
ent_merge_000231,بهاق,بهاق,DiseaseCondition,"[""بهاق""]",0.850,2,,
ent_merge_000232,بواسير,بواسير,DiseaseCondition,"[""بواسير""]",0.875,8,,
ent_merge_000233,بيلة الميوغلوبين,بيله الميوغلوبين,DiseaseCondition,"[""بيلة الميوغلوبين"", ""مرض بيلة الميوغلوبين""]",0.950,3,,
ent_merge_000234,تاخر الحمل,تاخر الحمل,DiseaseCondition,"[""تاخر الحمل""]",0.900,1,,
ent_merge_000236,تجلط الدم,تجلط الدم,DiseaseCondition,"[""تجلط الدم""]",0.900,1,,
ent_merge_000237,تجمع صديدى,تجمع صديدي,DiseaseCondition,"[""تجمع صديدى""]",0.850,1,,
ent_merge_000238,تجمع ماء في الرئه,تجمع ماء في الريه,DiseaseCondition,"[""تجمع ماء في الرئه""]",0.900,1,,
ent_merge_000240,تخثر الدم,تخثر الدم,DiseaseCondition,"[""تخثر الدم""]",0.950,1,,
ent_merge_000241,تخر في الدم,تخر في الدم,DiseaseCondition,"[""تخر في الدم""]",0.900,1,,
ent_merge_000242,تخلف,تخلف,DiseaseCondition,"[""تخلف""]",0.900,2,,
ent_merge_000243,تدخين,تدخين,DiseaseCondition,"[""تدخين"", ""التدخين""]",0.917,3,,
ent_merge_000244,تدلي المستقيم,تدلي المستقيم,DiseaseCondition,"[""تدلي المستقيم"", ""تدلي القولون""]",0.900,2,,
ent_merge_000245,تراكم الدهون في الكبد,تراكم الدهون في الكبد,DiseaseCondition,"[""تراكم الدهون في الكبد""]",0.850,1,,
ent_merge_000246,ترسب الدهون في الجلد,ترسب الدهون في الجلد,DiseaseCondition,"[""ترسب الدهون في الجلد""]",0.800,1,,
ent_merge_000247,ترهل,ترهل,DiseaseCondition,"[""ترهل"", ""ترهل جلدى""]",0.917,3,,
ent_merge_000248,ترهل البطن,ترهل البطن,DiseaseCondition,"[""ترهل البطن"", ""ترهلات""]",0.900,2,,
ent_merge_000249,تسارع ضربات القلب,تسارع ضربات القلب,DiseaseCondition,"[""تسارع ضربات القلب"", ""تسارع في ضربات القلب"", ""SVT""]",0.950,3,,
ent_merge_000250,تسارع قلبي,تسارع قلبي,DiseaseCondition,"[""تسارع قلبي""]",0.900,1,,
ent_merge_000251,تساقط الشعر,تساقط الشعر,DiseaseCondition,"[""تساقط الشعر""]",0.850,2,,
ent_merge_000252,تستو سيترون,تستو سيترون,DiseaseCondition,"[""تستو سيترون""]",0.950,1,,
ent_merge_000253,تسرطن للجلد,تسرطن للجلد,DiseaseCondition,"[""تسرطن للجلد""]",0.800,1,,
ent_merge_000255,تسمم,تسمم,DiseaseCondition,"[""تسمم""]",0.900,1,,
ent_merge_000256,تسمم الجسم,تسمم الجسم,DiseaseCondition,"[""تسمم الجسم""]",0.950,2,,
ent_merge_000257,تسمم العصب البصري,تسمم العصب البصري,DiseaseCondition,"[""تسمم العصب البصري""]",0.850,1,,
ent_merge_000258,تسمم غذائي,تسمم غذايي,DiseaseCondition,"[""تسمم غذائي"", ""التسمم الغذائي""]",0.850,1,,
ent_merge_000259,تشقق,تشقق,DiseaseCondition,"[""تشقق"", ""تشقق في زوايا فمي"", ""التشقق""]",0.850,2,,
ent_merge_000260,تشقق الجلد,تشقق الجلد,DiseaseCondition,"[""تشقق الجلد""]",0.900,1,,
ent_merge_000261,تشقق القدمين,تشقق القدمين,DiseaseCondition,"[""تشقق القدمين""]",0.950,1,,
ent_merge_000262,تشمع الكبد,تشمع الكبد,DiseaseCondition,"[""تشمع الكبد""]",0.875,2,,
ent_merge_000263,تشوه,تشوه,DiseaseCondition,"[""تشوه"", ""تشوهات في اليدين و رجلين""]",0.875,2,,
ent_merge_000264,تشوه خلقي,تشوه خلقي,DiseaseCondition,"[""تشوه خلقي""]",0.900,3,,
ent_merge_000265,تشوهات,تشوهات,DiseaseCondition,"[""تشوهات"", ""تشوهات في اليدين و رجلين""]",0.900,2,,
ent_merge_000266,تشوهات جينية,تشوهات جينيه,DiseaseCondition,"[""تشوهات جينية""]",0.800,1,,
ent_merge_000267,تشوهات شرايين المخ,تشوهات شرايين المخ,DiseaseCondition,"[""تشوهات شرايين المخ"", ""تشوهات فى شرايين المخ""]",0.900,1,,
ent_merge_000268,تصلب الجلد,تصلب الجلد,DiseaseCondition,"[""تصلب الجلد""]",0.850,1,,
ent_merge_000269,تصلب الشرايين,تصلب الشرايين,DiseaseCondition,"[""تصلب الشرايين""]",0.850,2,,
ent_merge_000270,تضخم,تضخم,DiseaseCondition,"[""تضخم"", ""تضخم في الارداف""]",0.825,2,,
ent_merge_000271,تضخم الطحال,تضخم الطحال,DiseaseCondition,"[""تضخم الطحال"", ""تضخم ف الطحال"", ""تضخم بالطحال""]",0.933,3,,
ent_merge_000272,تضخم القلب,تضخم القلب,DiseaseCondition,"[""تضخم القلب"", ""تضخم فى القلب""]",0.900,2,,
ent_merge_000273,تضخم الكبد,تضخم الكبد,DiseaseCondition,"[""تضخم الكبد""]",0.900,1,,
ent_merge_000274,تضخم المبيض,تضخم المبيض,DiseaseCondition,"[""تضخم المبيض"", ""تضخم مبيض""]",0.900,1,,
ent_merge_000275,تضخم عضلة القلب,تضخم عضله القلب,DiseaseCondition,"[""تضخم عضلة القلب"", ""تضخم في عضلة القلب""]",0.850,1,,
ent_merge_000276,تضخم في جدار القلب,تضخم في جدار القلب,DiseaseCondition,"[""تضخم في جدار القلب""]",0.850,1,,
ent_merge_000277,تضيق الأبهر,تضيق الابهر,DiseaseCondition,"[""تضيق الأبهر""]",0.800,1,,
ent_merge_000278,تضيق الأوعية,تضيق الاوعيه,DiseaseCondition,"[""تضيق الأوعية"", ""تضيق""]",0.850,1,,
ent_merge_000279,تضيق الحالب,تضيق الحالب,DiseaseCondition,"[""تضيق الحالب""]",0.900,1,,
ent_merge_000280,تضيق الشرايين,تضيق الشرايين,DiseaseCondition,"[""تضيق الشرايين"", ""انسداد في ٣ شرايين"", ""تصلب 3 من شرايين القلب""]",0.883,3,,
ent_merge_000281,تضيق فتحة البواب,تضيق فتحه البواب,DiseaseCondition,"[""تضيق فتحة البواب""]",0.850,1,,
ent_merge_000282,تعجر الأظافر,تعجر الاظافر,DiseaseCondition,"[""تعجر الأظافر"", ""تعجر الأظافرو""]",0.950,1,,
ent_merge_000283,تقرح القولون,تقرح القولون,DiseaseCondition,"[""تقرح القولون"", ""القولون التقرحي"", ""تقرح القولون المزمن""]",0.867,3,,
ent_merge_000284,تقرحات الفم,تقرحات الفم,DiseaseCondition,"[""تقرحات الفم"", ""بثرة""]",0.900,4,,
ent_merge_000285,تقلص في الشرايين,تقلص في الشرايين,DiseaseCondition,"[""تقلص في الشرايين""]",0.900,1,,
ent_merge_000286,تقوس فى القفص الصدرى,تقوس في القفص الصدري,DiseaseCondition,"[""تقوس فى القفص الصدرى""]",0.950,1,,
ent_merge_000287,تكبير الصدر,تكبير الصدر,DiseaseCondition,"[""تكبير الصدر""]",0.900,1,,
ent_merge_000288,تكسير الصفائح الدموية,تكسير الصفايح الدمويه,DiseaseCondition,"[""تكسير الصفائح الدموية"", ""تكسر الصفائح الدمويه"", ""تكسر في الصفائح الدمويه""]",0.950,2,,
ent_merge_000289,تكيس المبايض,تكيس المبايض,DiseaseCondition,"[""تكيس المبايض"", ""تكيس على المبايض""]",0.900,9,,
ent_merge_000290,تلف الانابيب,تلف الانابيب,DiseaseCondition,"[""تلف الانابيب""]",0.850,1,,
ent_merge_000291,تلف كلوي,تلف كلوي,DiseaseCondition,"[""تلف كلوي"", ""تلف""]",0.850,1,,
ent_merge_000292,تليف الرئتين,تليف الريتين,DiseaseCondition,"[""تليف الرئتين""]",0.850,1,,
ent_merge_000293,تليف الكبد,تليف الكبد,DiseaseCondition,"[""تليف الكبد"", ""تليف في الكبد"", ""التليف الكبد""]",0.950,3,,
ent_merge_000294,تليف كبدي,تليف كبدي,DiseaseCondition,"[""تليف كبدي"", ""تليفالكبد""]",0.950,1,,
ent_merge_000295,تمدد الشريان الاورطى,تمدد الشريان الاورطي,DiseaseCondition,"[""تمدد الشريان الاورطى"", ""تمدد فى الشريان الاورطى""]",0.900,1,,
ent_merge_000296,تهاب,تهاب,DiseaseCondition,"[""تهاب"", ""تهابها"", ""التهاب الاذن"", ""التهاب الجيوب"", ""التهاب"", ""التهاب جلدي"", ""التحليل طبيعي . إذا كانت تأخد تيروكسين عليها أن تستمر بنفس الجرعة . وإذا لم تكن تأخذ فالغدة طبيعية ولاتحتاج لشيء"", ""عزيزتي غالباً عن استخدام هرمون الثايروكسين بالجرعة المطلوبة يتحسن النوم لدى الأغلبية ولذلك يجب التأكد ان الجرعة كافية عن طريق تحليل الدم لمستوى هرمون الغدة tsh والأمر الآخر يتطلب استقصاء الأسباب الاخرى لكثرة النوم او الخمول والكسل بشكل عام العضوية والنفسية"", ""عمري ٢٥سنة واعاني من نشاط زائد في الغده الدرقية وقمت بأخذ جرعه من اليود النووي المشع وعندي طفل عمره سنه فما المده الزمنيه المحدده اللتي سأتمكن بعدها"", ""زدت جرعه الثيروكسبن من ٧٥ الى ١٠٠ وبعدها ب ٣ اسابيع احس بالم بالحلق مثل الاحتقان بس مو احتفان لي اسبوع كذا هل ارجع لجرعتي السابقه وماذا افعل"", ""عندكسل غده واخذت علاج اثيروكس 25 رجعت بعدها وحللت الحمدلله نزلت ورجعت للمعدل الطبيعي بعدها بشهرين قاعده اشوفها وصلت 3:11 وبعد 4شهور وصلت3:92 هل هذايعني خلاص استمرعلى الحبوب؟"", ""آلام حادة في المعدة""]",0.847,33,,
