annotation_version,query_id,query,query_group,reference_answer,primary_intent,candidate_type,candidate_rank,candidate_id,qa_id,source_quality,retrieval_channel,candidate_question,candidate_answer_or_evidence,relation_type,source_entity_name,target_entity_name,retrieval_score,answer_relevance,query_concept_coverage,query_constraint_coverage,entity_identity,intent_support,source_reliability,vector_similarity,graph_support,anatomy_mismatch,unrelated_condition_mismatch,matched_query_concepts,missing_query_concepts,relevance_label,error_reason,secondary_error_reason,annotator_id,annotation_status,annotation_notes
candidate_relevance_v1,evalv1_032,ما هو المطهر الطبيعى الأمن الذى لا يؤثر على مناعة الإنسان أو الأطفال على المدى الطويل؟,symptoms,من بين المطهرات الخارجية الفعالة صبغة اليود ، السبيرتو ، الديتول والركسول والسافلون,prevention_request,evidence,2,qa::ahd10k_04616,ahd10k_04616,preprocessed_source_row,vector,ما هي مضار الصوف الصخري عند لمسه و استنشاقه؟,يستخدم الصوف الصخري في عزل البناء، ويتم انتاجه عن طريق أكاسيد معدنية وطبيعية. يتعرض العمال والأشخاص الذين يتعاملون معه بشكل كبير إلى أضراره والتي تحدث خلال فترة زمنية قصيرة (بالإنجليزية: Acute) أو فترة زمينة طويلة (بالإنجليزية: Chronic). فمن أضرار الصوف الصخري على الإنسان والتي تحدث عند ملامسته مباشرة ما يلي: تهيج واحمرار في الجلد والعينين: يؤدي تعرض للصوف الصخري في بعض الأحيان إلى التهاب الجلد والعينين، حيث تظهر الأعراض التالية: حكة، واحمرار، وتقشر، وظهور فقاعات مائية، وغيرها من التغيرات الجلدية. تهيج الجهاز التنفسي: يمكن أن تظهر بعض أعراض تهيج الجهاز التنفسي بعد استنشاق الصوف الصخري، مثل السعال، والتهاب الحلق، وحكة الأنف، واحتقان الأنف. الإصابة بالعدوى: قد تجرح الألياف الحادة من الصوف الصخري الجلد، وبالتالي يزيد من خطر دخول الجراثيم المسببة للعدوى. ومن أضرار الصوف الصخري على الإنسان والتي تحدث عند التعرض لفترات طويلة: زيادة من خطر الإصابة تليف الرئتين (بالإنجليزية: Lung fibrosis). زيادة من خطر الإصابة بالتهاب الرئوي والتهاب الجنبي (بالإنجليزية: Pleural inflammation). صنفت الوكالة الدولية لبحوث السرطان (IARC) الصوف الصخري كمادة غير مسببة للسرطان. لا توجد دراسات كافية على تأثير الصوف الصخري على صحة الإنجاب. لذا لمنع تعرض الجلد والجهاز التنفسي للصوف الصخري، وللتقليل من أضراره ينصح بأن يرتدي أولئك الذين يتعاملون مع الصوف الصخري قفازات واقية، وكمامة أو قناع مانع للاستنشاق، ونظارات واقية. للمزيد: أسباب وعلاج احمرار الجلد تقشر الجلد: أسباب وعلاجات طبيعية أشياء غير متوقعة تسبب حساسية الجلد المراجع: Carcinogenicity of the insulation wools: Reassessment of the IARC evaluation Health Hazards of Rockwool Lung Cancer among Rock and Slag Wool Production Workers,,,,0.610368,0.579009,0.5,0.5,0.0,0.0,0.9,0.901229,0.0,false,false,انسان,مناعه,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_032,ما هو المطهر الطبيعى الأمن الذى لا يؤثر على مناعة الإنسان أو الأطفال على المدى الطويل؟,symptoms,من بين المطهرات الخارجية الفعالة صبغة اليود ، السبيرتو ، الديتول والركسول والسافلون,prevention_request,evidence,3,qa::ahdqa_0192090,ahdqa_0192090,ahd_heldout_safe_corpus,fts_qa,انا فتاه متزوجه ولا نرغب بانجاب الاطفال لمدة عام هل تناول حبوب منع الحمل يؤثر على الانجاب مع المدى الطويل,نعم..يؤثر.ولا انصحك بها,,,,0.596042,0.541667,0.0,0.0,0.5,1.0,0.95,0.0,0.0,false,true,,انسان|مناعه,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_032,ما هو المطهر الطبيعى الأمن الذى لا يؤثر على مناعة الإنسان أو الأطفال على المدى الطويل؟,symptoms,من بين المطهرات الخارجية الفعالة صبغة اليود ، السبيرتو ، الديتول والركسول والسافلون,prevention_request,evidence,4,qa::ahd10k_02724,ahd10k_02724,preprocessed_source_row,vector,السلام عليكم ورحمة الله وبركاته يا دكتر انا العب قوى جري يوميا وقليل العب حديد لو استخدم عقاقير او ابر بناء جسم هل تاثر على الكبد وتسبب امراض اريد ابني...,"من الافضل الاعتماد على الغذاء الطبيعي والحصول على كمية من البروتينات الطبيعية من خلال الغذاء يحددها اخصائي التغذية وبالتنسيق مع الخبير الرياضي لاحتساب حاجتك منها , يمكنك بناء جسمك من خلال السباحة وكمال الاجسام وما تحصل عليه من خلال مدة طويلة وتدريب متواصل وليس في المناسبات يمكنه الثبات وليس الزوال بمجرد التوقف عن التدريب",,,,0.595815,0.528149,0.0,0.5,0.1,0.0,0.9,0.899665,0.0,false,true,,انسان|مناعه,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_032,ما هو المطهر الطبيعى الأمن الذى لا يؤثر على مناعة الإنسان أو الأطفال على المدى الطويل؟,symptoms,من بين المطهرات الخارجية الفعالة صبغة اليود ، السبيرتو ، الديتول والركسول والسافلون,prevention_request,evidence,5,qa::ahdqa_0799605,ahdqa_0799605,ahd_heldout_safe_corpus,fts_qa,ماهى المطهرات الطبيعية التى لا تضر بمناعة الإنسان على المدى الطويل؟ وكيف اتأكد من أن المظهر الذى استخدمة أمن أم غير أمن؟ وهل صابون الديتول أو غيره من المركات المعروفة...,المطهرات الطبيعية الخارجية عادة غير ضارة ويمكنك مشاهدة لونها الطبيعي المألوف وأي تغيير في اللون أو وجود ترسبات أو وجود شائب عالفة به تدل على عدم صلاحيتها ن واليتول والريكسول وغيرها من المطهرات لا تستخدم بتركيزها الموجود في العبوات بل يجب تخفيفها بالماء,,,,0.583252,0.388333,0.5,1.0,0.5,0.0,0.95,0.0,0.0,false,false,انسان,مناعه,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_033,عندي ضيق نفس تخطيط وايكو وفحص جخد القلب سليم ووظائف الرئه والدم كلها سليمه مالسبب اتعب كثيرا من اقل مجهود لايوجد وزن زائد,tests_diagnosis,هل جربت أخذ استشارة نفسية لأن بعض الضغوط النفسية يمكن ان تنعكس في صورة أعراض حسية ولابأس من استشارة طبيب نفسي حتى لمن لايعاني من أي أعراض,test_request,evidence,1,mention::men_merge_0000254,ahd10k_01083,preprocessed_source_row,vector,عدم انتظام نبضات القلب والم الصدر وضيق تنفس,السلام عليكم اسباب هذه الاعراض متعددة منها نقص الهيوغلوبين او الحديد او خلل في الغدة الدرقية او نقص الفيتامينات وخاصة فيتامين د او غير ذلك ، يفضل زيارة الطبيب لاجراء فحص سريري وفحوصات للدم لتحديد السبب والعلاج,,,,0.573212,0.540241,0.0,1.0,0.125,0.0,0.9,0.925438,0.0,false,false,,ضيق|نفس,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_033,عندي ضيق نفس تخطيط وايكو وفحص جخد القلب سليم ووظائف الرئه والدم كلها سليمه مالسبب اتعب كثيرا من اقل مجهود لايوجد وزن زائد,tests_diagnosis,هل جربت أخذ استشارة نفسية لأن بعض الضغوط النفسية يمكن ان تنعكس في صورة أعراض حسية ولابأس من استشارة طبيب نفسي حتى لمن لايعاني من أي أعراض,test_request,evidence,2,relation::rel_seed_c94900272aac3790,ahd5k_00823,preprocessed_id,graph,اجريت عمليه استبدال صمام ميترالي في 89ثم الاورطي في 2013 والان اعاني من ارتفاع الضغط وضيق تنفس وخفقان احيتنا,تحتاج الى تقييم سريري كامل مع اجراء بعض الفحوصات,,,,0.555198,0.566667,0.5,1.0,0.333333,1.0,1.0,0.0,1.0,false,false,ضيق,نفس,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_033,عندي ضيق نفس تخطيط وايكو وفحص جخد القلب سليم ووظائف الرئه والدم كلها سليمه مالسبب اتعب كثيرا من اقل مجهود لايوجد وزن زائد,tests_diagnosis,هل جربت أخذ استشارة نفسية لأن بعض الضغوط النفسية يمكن ان تنعكس في صورة أعراض حسية ولابأس من استشارة طبيب نفسي حتى لمن لايعاني من أي أعراض,test_request,evidence,3,qa::ahdqa_0567820,ahdqa_0567820,ahd_heldout_safe_corpus,fts_qa,فحص سكر وكولسترول ودهون والحديد والدم والغدد والادن ورنين الراس وتخطيط وايكو وجهد القلب ووظائف الكلى والكبد والجيوب كلها سليمه ماسبب الدوخه المستمرة عندي,يرجة فحص تخطيط الدماف والبصر رجاء,,,,0.533114,0.410227,0.0,1.0,0.272727,1.0,0.95,0.0,0.0,false,true,,ضيق|نفس,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_033,عندي ضيق نفس تخطيط وايكو وفحص جخد القلب سليم ووظائف الرئه والدم كلها سليمه مالسبب اتعب كثيرا من اقل مجهود لايوجد وزن زائد,tests_diagnosis,هل جربت أخذ استشارة نفسية لأن بعض الضغوط النفسية يمكن ان تنعكس في صورة أعراض حسية ولابأس من استشارة طبيب نفسي حتى لمن لايعاني من أي أعراض,test_request,evidence,4,qa::ahd5k_03958,ahd5k_03958,preprocessed_id,vector,اعاني من الام في القلب مع اضطرابات خفيفة في الدقات احيانا و قد قمت العام الماضي ب تخطيط كهربائية القلب و قال الطبيب انه عادي . هل هو فعلا من...,هناك أسباب كثيرة محتملة لهكذا ألم والقلق كاف لكي يسببه وبما ان الفحص الطبي كان سليما فالمتابعة مع طبيبك وباستخدام مضدات القلق ستتحسن,,,,0.528456,0.255,0.0,1.0,0.066667,1.0,1.0,0.937067,0.0,false,false,,ضيق|نفس,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_033,عندي ضيق نفس تخطيط وايكو وفحص جخد القلب سليم ووظائف الرئه والدم كلها سليمه مالسبب اتعب كثيرا من اقل مجهود لايوجد وزن زائد,tests_diagnosis,هل جربت أخذ استشارة نفسية لأن بعض الضغوط النفسية يمكن ان تنعكس في صورة أعراض حسية ولابأس من استشارة طبيب نفسي حتى لمن لايعاني من أي أعراض,test_request,evidence,5,qa::ahd5k_01574,ahd5k_01574,preprocessed_id,vector,اعاني من ضربات القلب السريعه والقويه وتزدادأثناء النوم ذهبت منذ سنين الى مشفى واستخدمت دواء ينظم الدقات وتركته بعد فتره ولم اتحسن ذهبت لمشافي اخرى ولكن يقولون لي لا توجد...,بما ان الفحص الطبي كان سليما فلا داعي للقلق فقد يكون السبب القلق والإجهاد النفسي ليس اكثر,,,,0.526495,0.244565,0.0,1.0,0.043478,1.0,1.0,0.933832,0.0,false,false,,ضيق|نفس,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_033,عندي ضيق نفس تخطيط وايكو وفحص جخد القلب سليم ووظائف الرئه والدم كلها سليمه مالسبب اتعب كثيرا من اقل مجهود لايوجد وزن زائد,tests_diagnosis,هل جربت أخذ استشارة نفسية لأن بعض الضغوط النفسية يمكن ان تنعكس في صورة أعراض حسية ولابأس من استشارة طبيب نفسي حتى لمن لايعاني من أي أعراض,test_request,relation,1,rel_seed_c14646e0bf44057a,ahd10k_03048,preprocessed_source_row,graph_relation,,ننصح باجراء فحص طبي للوقوف على تفاصيل أكثر اشعر باعراض لم اشعر بها من قبل فالبارحة احسست بوخز في قلبي و اليوم عندما اتنفس اتنفس بصعوبة مع الم شديد في الصدر من جهة القلب كالسكين الحاد مع العلم... تحسس يُسبب ضيق التنفس ننصح باجراء فحص طبي للوقوف على تفاصيل أكثر لتوضيح اذا ما كان هناك سبب عضوي يتعلق بالتهاب القصبات أو تحسس يُسبب ضيق التنفس والأجهاد الناجم عنه يؤدي إلى تشنج العضلات الوربية وبالتالي الألم اشعر باعراض لم اشعر بها من قبل فالبارحة احسست بوخز في قلبي و اليوم عندما اتنفس اتنفس بصعوبة مع الم شديد في الصدر من جهة القلب كالسكين الحاد مع العلم... ننصح باجراء فحص طبي للوقوف على تفاصيل أكثر ننصح باجراء فحص طبي للوقوف على تفاصيل أكثر لتوضيح اذا ما كان هناك سبب عضوي يتعلق بالتهاب القصبات أو تحسس يُسبب ضيق التنفس والأجهاد الناجم عنه يؤدي إلى تشنج العضلات الوربية وبالتالي الألم اشعر باعراض لم اشعر بها من قبل فالبارحة احسست بوخز في قلبي و اليوم عندما اتنفس اتنفس بصعوبة مع الم شديد في الصدر من جهة القلب كالسكين الحاد مع العلم... احسست بوخز في قلبي و اليوم عندما اتنفس اتنفس بصعوبة ننصح باجراء فحص طبي للوقوف على تفاصيل أكثر لتوضيح اذا ما كان هناك سبب عضوي يتعلق بالتهاب القصبات أو تحسس يُسبب ضيق التنفس والأجهاد الناجم عنه يؤدي إلى تشنج العضلات الوربية وبالتالي الألم,INVESTIGATED_BY,ضيق تنفس,فحص طبي,0.706498,0.142857,0.5,1.0,0.5,1.0,0.9,0.929428,1.0,false,false,ضيق,نفس,,,,,pending_human_annotation,
