annotation_version,query_id,query,query_group,candidate_type,candidate_id,qa_id,source_quality,retrieval_channel,candidate_question,candidate_answer_or_evidence,relation_type,source_entity_name,target_entity_name,relevance_label,error_reason,secondary_error_reason,annotator_id,annotation_status,annotation_notes
final_v2_independent_relevance_v1,evalv1_004,ماهي مسكنات الولاده الآمنه لمريضه مصابه بربو اوحساسيه بالصدر,causes_safety,evidence,relation::rel_seed_7ee6e4b1c0a97f10,ahd10k_09701,raw_ahd_source_row,graph,أسباب و علاج السعال الليلي عند الأطفال؟!,تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية: السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص. الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية. السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوية تحت إشراف الطبيب والإكثار من شرب السوائل. الربو، وقد تظهر أعراض السعال في هذه الحالة يرافقها الأزيز أي صوت الصفير الذي يخرج من الصدر ويجب أن يتم تحديد علاج من قبل الطبيب للتخفيف من النوبات بالإضافة للعلاج طويل الأمد. الإصابة بعدوى فيروس كورونا (كوفيد 19)، حيث يعاني الأطفال في هذه الحالة من السعال الذي يرافقه ارتفاع في درجة حرارة الجسم. الحساسية الموسمية أو الحساسية تجاه العث في الفراش أو نوعية الأقمشة وغيرها. ينصح باتباع النصائح التالية للتخفيف من السعال الليلي عند الأطفال: العمل على تجربة أخذ حمام ماء دافئ قبل النوم. الحصول على قسط كاف من الراحة. الحرص على حصول الطفل على الكثير من السوائل. الحرص على تجنب إعطاء العسل للأطفال دون سن 12 شهر. العمل على مراجعة الطبيب المختص بأسرع صورة ممكنة. للمزيد: أفضل طرق علاج السعال للأطفال علاج السعال بالأعشاب الطبية,,,,0,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_004,ماهي مسكنات الولاده الآمنه لمريضه مصابه بربو اوحساسيه بالصدر,causes_safety,relation,rel_seed_ef6c1ed70d6610e8,ahd10k_04355,raw_ahd_source_row,graph_relation,,السعال مرتبط بالربو كأعراض ممكن أن يستمر بعد الكورونا ممكن الاستعانة ببخاخ يحتوي ستيرويد أو رذاذ مثل pulmicort سعلة من اسبوع بدأت بالبداية أخذت Rapicod بس ما فادني أخذت صورة أشعة لصدري اليوم,HAS_SYMPTOM,ربو,سعال,0,generic medical overlap,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_004,ماهي مسكنات الولاده الآمنه لمريضه مصابه بربو اوحساسيه بالصدر,causes_safety,evidence,qa::ahdqa_0703023,ahdqa_0703023,ahd_heldout_safe_corpus,conditional_fts,انتفاخ دائم بالبطن مع احساس بكتله فوق السره وحموضه باستمرار ووجود ماده مخاطيه بالبراز والم بالصدر,يجب اجراء فحص للبراز اولا وايضا يجب اجراء فحص الجرثومة الحلزونية واعلمينا بالنتائج,,,,0,wrong disease,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_004,ماهي مسكنات الولاده الآمنه لمريضه مصابه بربو اوحساسيه بالصدر,causes_safety,evidence,qa::ahdqa_0631574,ahdqa_0631574,ahd_heldout_safe_corpus,conditional_fts,ابني عنده ٦ سنوات يعاني من طرف ربو. ياخد دوائين معاً و هم ازملات مع هيستاميد اف. أخذ الدواء منذ ساعتين و لم يتحسن و السعال دائم و خرخره بالصدر....,ينصح بمراجة المشفى قد تحتاجين اتغيير جرعة الدواء او تغييرة بالكامل,,,,0,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_004,ماهي مسكنات الولاده الآمنه لمريضه مصابه بربو اوحساسيه بالصدر,causes_safety,relation,rel_seed_7ee6e4b1c0a97f10,ahd10k_09701,raw_ahd_source_row,graph_relation,,أسباب و علاج السعال الليلي... الحساسية الموسمية أسباب و علاج السعال الليلي عند الأطفال؟! الحساسية الموسمية أو الحساسية تجاه العث في الفراش أو نوعية الأقمشة وغيرها,HAS_SYMPTOM,حساسية,سعال,0,generic medical overlap,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_004,ماهي مسكنات الولاده الآمنه لمريضه مصابه بربو اوحساسيه بالصدر,causes_safety,evidence,qa::ahdqa_0373273,ahdqa_0373273,ahd_heldout_safe_corpus,conditional_fts,عمري 26 سنة أعاني من ضيق تنفس مستمر ومتككر وغالباً من حساسية بالحنجرة وأحياناً حموضة ألم بالصدر منذ 3 أشهر ما إحتمالية أن يكون ربو علماً لا تاريخ مرضي له...,الحموضه والارتاجاع نفسها ممكن تسبب اعراض تشبه الربو وضيق نفس اثناء النوم راجع طبيب جهاز هضمي,,,,0,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_004,ماهي مسكنات الولاده الآمنه لمريضه مصابه بربو اوحساسيه بالصدر,causes_safety,evidence,qa::ahdqa_0202923,ahdqa_0202923,ahd_heldout_safe_corpus,conditional_fts,السلام عليكم أنا مريضة ربو وأستعمل بخاخ سيمبيكورت ولكن ألاحظ بعد إستعماله مباشرة أو بعد فترة بتسارع ضربات القلب ورعشة بالصدر وصداع فما العلاج ومتى أستطيع التوقف عن إستعماله,نعم كثيرا ما يتسبب بهكذا اثار جانبية وتقليل الجرعة أو تغيره هو الحل,,,,0,wrong intent,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_004,ماهي مسكنات الولاده الآمنه لمريضه مصابه بربو اوحساسيه بالصدر,causes_safety,evidence,qa::ahdqa_0148250,ahdqa_0148250,ahd_heldout_safe_corpus,conditional_fts,احساس بقصر في النفس خصوصا بعد الاكل و ضيق بالصدر و دوخة مع الم بالراس و احساس ببرودة في الدماغ و الم اسفل الظهر و ارهاق و ضعف و احساس...,بحاجة لفحوصات للدم وللفيتامينات والهرمونات.,,,,0,wrong disease,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_005,عندي ظعف في النظر اليسرى 7/10 واليمنى 10/10ولما زرت الطبيب قالي عندك حول لانو لما اكون بعيد ة الاشخاص مايظهرون لي خاصة من الوجه لا اعرف منهم غير لما احط...,general_medical,evidence,qa::ahdqa_0792932,ahdqa_0792932,ahd_heldout_safe_corpus,conditional_fts,كان عندي ضعف بعين و حول و لا استطيع النظر بتركيز بالعينين معاً اخبرني الطبيب بعمل عملية ليزك و عملتها بنجاح واصبحت العينين بنفس الوضوح تقريباً ولكن لا استطيع النظر...,"بسبب الحول لم تتطور لديك وظيفة هامة من وظائف الدماغ المرتبطة بعملية الإبصار ألا وهي \""\""Binocular Vision أي قدرة الدماغ على دمج الصورتين الواردتين من العينين – رغم اختلافهما- في صورة واحدة مما يعطينا الشعور بالبعد الثالث. ويجب أن أذكر أن عملية الليزك لا تغير شيء في هذه الوظيفة وأن الإنسان يتأقلم بدونها. أنصحك بمراجعة الطبيب لتقييم حالتك.",,,,2,,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_005,عندي ظعف في النظر اليسرى 7/10 واليمنى 10/10ولما زرت الطبيب قالي عندك حول لانو لما اكون بعيد ة الاشخاص مايظهرون لي خاصة من الوجه لا اعرف منهم غير لما احط...,general_medical,evidence,qa::ahdqa_0480063,ahdqa_0480063,ahd_heldout_safe_corpus,conditional_fts,ابنى عندة سنه وشهرين بلاحظ فى عينه نسبه حول بسيط وفى ضعف فى النظر موجب 3 والدكتور قال مش لازم نظارة هل الضعف دة يزيد بالوقت ام لا مع العلم...,يحتاج نظاره برئي ولكن طبيب عيون افضل,,,,0,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_005,عندي ظعف في النظر اليسرى 7/10 واليمنى 10/10ولما زرت الطبيب قالي عندك حول لانو لما اكون بعيد ة الاشخاص مايظهرون لي خاصة من الوجه لا اعرف منهم غير لما احط...,general_medical,evidence,mention::men_merge_0003882,ahd10k_06586,raw_ahd_source_row,vector,ماهو الدوائ المناسب لانضغاط العصب البصری بعد القیام بعملیه جراحیه واستئصالکتله سلیمه کانت تضغط علیهوادت الی انعدام النظر,انضغاط العصب البصري بعد العملية يحدث نتيجة وجود نزيف من العملية، وسيزول الضغط حالما يزول الدم الذي يجري امتصاصه من الجسم خلال فترة وحيزة قد تمتد عدة أشهر، ولكنه يزول بالتأكيد.,,,,0,wrong disease,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_005,عندي ظعف في النظر اليسرى 7/10 واليمنى 10/10ولما زرت الطبيب قالي عندك حول لانو لما اكون بعيد ة الاشخاص مايظهرون لي خاصة من الوجه لا اعرف منهم غير لما احط...,general_medical,evidence,qa::ahdqa_0369444,ahdqa_0369444,ahd_heldout_safe_corpus,conditional_fts,اناعندي حول ولمااالبس النظره ابد من7سنين واناعاني من ضعف النظر وش الحل هل اراجع كي افصل نظاره اواقدراسوي عمليه تصحيح نظربرغم لماالبس نظاره,يلزمك فحص لتقييم وضعك,,,,1,missing key constraint,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_005,عندي ظعف في النظر اليسرى 7/10 واليمنى 10/10ولما زرت الطبيب قالي عندك حول لانو لما اكون بعيد ة الاشخاص مايظهرون لي خاصة من الوجه لا اعرف منهم غير لما احط...,general_medical,evidence,qa::ahdqa_0279179,ahdqa_0279179,ahd_heldout_safe_corpus,conditional_fts,مريضة كانت تعاني من حول في العين اليسرى ثم أجرت عملية تعديل الحول في عمر 4 سنوات الآن بعد 16 ضعف البصر فاجرت عملية تعديل النظر بالليزر لكن لا فائدة...,الغالب انها تعاني من كسل بالعين ولا يوجد علاج فعال في مثل عمرك لهذه الحالة ولكن يجب الفحص لاستبعاد وجود سبب اخر بالعين,,,,1,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_005,عندي ظعف في النظر اليسرى 7/10 واليمنى 10/10ولما زرت الطبيب قالي عندك حول لانو لما اكون بعيد ة الاشخاص مايظهرون لي خاصة من الوجه لا اعرف منهم غير لما احط...,general_medical,evidence,qa::ahdqa_0650509,ahdqa_0650509,ahd_heldout_safe_corpus,conditional_fts,بالنسبة للعيون ماهى اسباب الزغللة والضبابية والهالات حول الضوء بشكل داءم ؟وصعوبة الرؤية ف الضوء الخافت ؟وهل ضعف عصب العين ام الاستجماتزم الذى ىؤدى لتلك الاعراض؟,ضعف النظر له عدة اسباب الأخطاء الانكسارية. ..قصر النظر ..طول النظر...الماء الأبيض. ..ضعف العصب البصري نتيجة للجلوكوما أو أي سبب آخر. ..أنصح بتشخيصك من قبل مختص...حتي تعالج وتستفيد. .,,,,1,generic medical overlap,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_005,عندي ظعف في النظر اليسرى 7/10 واليمنى 10/10ولما زرت الطبيب قالي عندك حول لانو لما اكون بعيد ة الاشخاص مايظهرون لي خاصة من الوجه لا اعرف منهم غير لما احط...,general_medical,evidence,qa::ahdqa_0132705,ahdqa_0132705,ahd_heldout_safe_corpus,conditional_fts,اعاني من ضعف النظر و حول و انكسار في الرؤيا و هذا كله في العين اليسرى 2012 تعرض لاصابة في عيني اليسار و عملت عملية جراحية لاستخراج جسم غريب من...,غالبا لديك اذية شبكية زجاجية بسبب دخول الجسم الاجنبي وهذا سبب ضعف النظر الشديد والحول الوحشي يجب اجراء ايكو للعين وتصوير طبقي للقرنية الشبكية لتقييم الوضع راجع طبيبك واطلب معلومات عن وضع الشبكية رغم انني اعتقد في هذه المرحلة لا يمكن تقديم الشيء الكثير .,,,,0,different clinical scenario,,GPT-5.6 Thinking,annotated,
