entity_id,canonical_name,canonical_name_norm,entity_type,entity_quality,is_actionable_medical_entity,aliases,mention_count,source_chunk_count,qa_count,avg_confidence,source_chunks,source_models,qa_ids
ent_treatment_90baddc0bf15,العلاج,العلاج,Treatment,medium,true,"[""العلاج""]",2,2,2,0.850,"[""chunk_00117"", ""chunk_00172""]","[""llama-3.1-8b-instant""]","[""ahd5k_00666"", ""ahd5k_04490""]"
ent_treatment_afbe4f3ae93f,العلاج الطبيعي,العلاج الطبيعي,Treatment,high,true,"[""العلاج الطبيعي""]",1,1,1,0.850,"[""chunk_00033""]","[""llama-3.1-8b-instant""]","[""ahd5k_01221""]"
ent_treatment_e7f992c031a2,العلاج بالإبر الصينية,العلاج بالابر الصينيه,Treatment,high,true,"[""العلاج بالإبر الصينية""]",1,1,1,0.850,"[""chunk_00033""]","[""llama-3.1-8b-instant""]","[""ahd5k_01221""]"
ent_treatment_f4382c9333bb,العلاج بالجراحة,العلاج بالجراحه,Treatment,high,true,"[""العلاج بالجراحة""]",1,1,1,0.850,"[""chunk_00033""]","[""llama-3.1-8b-instant""]","[""ahd5k_00261""]"
ent_treatment_f5d29134c577,العلاج بالليزر,العلاج بالليزر,Treatment,high,true,"[""العلاج بالليزر""]",1,1,1,0.950,"[""chunk_00011""]","[""llama-3.3-70b-versatile""]","[""ahd5k_04697""]"
ent_treatment_2223a55c026b,العمليات القلبية المفتوحة,العمليات القلبيه المفتوحه,Treatment,high,true,"[""العمليات القلبية المفتوحة"", ""عمليات قلبية مفتوحة""]",1,1,1,0.850,"[""chunk_00081""]","[""llama-3.1-8b-instant""]","[""ahd5k_02957""]"
ent_treatment_903a54038c7e,الفواكة,الفواكه,Treatment,medium,true,"[""الفواكة""]",1,1,1,0.850,"[""chunk_00137""]","[""llama-3.1-8b-instant""]","[""ahd5k_04817""]"
ent_treatment_3142ddcc1955,الفياغرا,الفياغرا,Treatment,medium,true,"[""الفياغرا""]",1,1,1,0.850,"[""chunk_00035""]","[""llama-3.1-8b-instant""]","[""ahd5k_04451""]"
ent_treatment_fe7b9cfab843,القات,القات,Treatment,medium,true,"[""القات"", ""نبتة القات""]",1,1,1,0.850,"[""chunk_00061""]","[""llama-3.1-8b-instant""]","[""ahd5k_01551""]"
ent_treatment_895d0d591838,القرفة,القرفه,Treatment,medium,true,"[""القرفة""]",1,1,1,0.850,"[""chunk_00012""]","[""llama-3.3-70b-versatile""]","[""ahd5k_04015""]"
ent_treatment_249018a21aa8,القهوة,القهوه,Treatment,medium,true,"[""القهوة""]",2,2,2,0.850,"[""chunk_00051"", ""chunk_00119""]","[""llama-3.1-8b-instant""]","[""ahd5k_00315"", ""ahd5k_01761""]"
ent_treatment_9faa6531b364,الكحول,الكحول,Treatment,medium,true,"[""الكحول""]",2,1,1,0.850,"[""chunk_00045""]","[""llama-3.1-8b-instant""]","[""ahd5k_04509""]"
ent_treatment_2cb98decc0ee,الكرفس,الكرفس,Treatment,medium,true,"[""الكرفس""]",1,1,1,0.850,"[""chunk_00012""]","[""llama-3.3-70b-versatile""]","[""ahd5k_04015""]"
ent_treatment_550808b4296e,الكركم,الكركم,Treatment,medium,true,"[""الكركم""]",1,1,1,0.850,"[""chunk_00008""]","[""llama-3.3-70b-versatile""]","[""ahd5k_03805""]"
ent_treatment_acb8b834aff2,الكورتيزونات,الكورتيزونات,Treatment,medium,true,"[""الكورتيزونات""]",1,1,1,0.850,"[""chunk_00033""]","[""llama-3.1-8b-instant""]","[""ahd5k_01221""]"
ent_treatment_c8e54783a44f,اللحوم,اللحوم,Treatment,medium,true,"[""اللحوم""]",2,2,2,0.850,"[""chunk_00137"", ""chunk_00145""]","[""llama-3.1-8b-instant""]","[""ahd5k_04616"", ""ahd5k_04817""]"
ent_treatment_6066173509fd,اللحوم الحمراء,اللحوم الحمراء,Treatment,high,true,"[""اللحوم الحمراء""]",1,1,1,0.850,"[""chunk_00051""]","[""llama-3.1-8b-instant""]","[""ahd5k_01005""]"
ent_treatment_df23e36cac5c,اللعب,اللعب,Treatment,medium,true,"[""اللعب"", ""لعب""]",1,1,1,0.850,"[""chunk_00097""]","[""llama-3.1-8b-instant""]","[""ahd5k_01128""]"
ent_treatment_d5946e76d323,اللقاح,اللقاح,Treatment,medium,true,"[""اللقاح""]",1,1,1,0.950,"[""chunk_00050""]","[""llama-3.1-8b-instant""]","[""ahd5k_00597""]"
ent_treatment_328b48423699,الماء,الماء,Treatment,medium,true,"[""الماء"", ""ماء""]",1,1,1,0.850,"[""chunk_00199""]","[""llama-3.1-8b-instant""]","[""ahd5k_04919""]"
ent_treatment_546f9d2d4ff7,الماء المالح,الماء المالح,Treatment,high,true,"[""الماء المالح""]",1,1,1,0.850,"[""chunk_00194""]","[""llama-3.1-8b-instant""]","[""ahd5k_04623""]"
ent_treatment_f4876b0a4ac8,المراجعة الطبيب الأسنان,المراجعه الطبيب الاسنان,Treatment,high,true,"[""المراجعة الطبيب الأسنان"", ""المراجعة الطبيب الأسنان وطبيب أذنية""]",1,1,1,0.950,"[""chunk_00055""]","[""llama-3.1-8b-instant""]","[""ahd5k_04844""]"
ent_treatment_1623092039ad,المراجعة الطبية,المراجعه الطبيه,Treatment,high,true,"[""المراجعة الطبية""]",1,1,1,0.850,"[""chunk_00116""]","[""llama-3.1-8b-instant""]","[""ahd5k_04356""]"
ent_treatment_330cd62c6e95,المركز العلاجي,المركز العلاجي,Treatment,high,true,"[""المركز العلاجي"", ""مركز علاجي""]",1,1,1,0.850,"[""chunk_00092""]","[""llama-3.1-8b-instant""]","[""ahd5k_01629""]"
ent_treatment_6d11b359c485,المضادات الحيوية,المضادات الحيويه,Treatment,high,true,"[""المضادات الحيوية""]",1,1,1,0.950,"[""chunk_00198""]","[""llama-3.1-8b-instant""]","[""ahd5k_01255""]"
ent_treatment_19641abdb8c6,المطاعيم,المطاعيم,Treatment,medium,true,"[""المطاعيم""]",1,1,1,0.950,"[""chunk_00198""]","[""llama-3.1-8b-instant""]","[""ahd5k_02528""]"
ent_treatment_b792fc31b8bb,الميرمية,الميرميه,Treatment,medium,true,"[""الميرمية""]",3,2,2,0.850,"[""chunk_00012"", ""chunk_00020""]","[""llama-3.3-70b-versatile""]","[""ahd5k_01651"", ""ahd5k_04015""]"
ent_treatment_ab5802cc2c0c,النضاد الحيوي,النضاد الحيوي,Treatment,high,true,"[""النضاد الحيوي""]",1,1,1,0.850,"[""chunk_00111""]","[""llama-3.1-8b-instant""]","[""ahd5k_02569""]"
ent_treatment_948c17b9713d,النظافة اليومية,النظافه اليوميه,Treatment,high,true,"[""النظافة اليومية"", ""نظافة يومية""]",1,1,1,0.850,"[""chunk_00114""]","[""llama-3.1-8b-instant""]","[""ahd5k_02966""]"
ent_treatment_328642ab84d2,النواقل,النواقل,Treatment,medium,true,"[""النواقل""]",1,1,1,0.950,"[""chunk_00039""]","[""llama-3.1-8b-instant""]","[""ahd5k_04866""]"
ent_treatment_df97f5e24856,النوم جيداً,النوم جيدا,Treatment,high,true,"[""النوم جيداً""]",1,1,1,0.850,"[""chunk_00137""]","[""llama-3.1-8b-instant""]","[""ahd5k_04817""]"
ent_treatment_2c9d8c42194b,الوجبة الإفطار,الوجبه الافطار,Treatment,high,true,"[""الوجبة الإفطار""]",1,1,1,0.800,"[""chunk_00069""]","[""llama-3.1-8b-instant""]","[""ahd5k_04701""]"
ent_treatment_60057f719d6c,اورليستات,اورليستات,Treatment,medium,true,"[""اورليستات""]",1,1,1,0.950,"[""chunk_00141""]","[""llama-3.1-8b-instant""]","[""ahd5k_03627""]"
ent_treatment_c97970fb458a,اوميبرازول,اوميبرازول,Treatment,medium,true,"[""اوميبرازول""]",1,1,1,0.950,"[""chunk_00015""]","[""llama-3.3-70b-versatile""]","[""ahd5k_04382""]"
ent_treatment_90996a0e2d01,ايزومبرازول,ايزومبرازول,Treatment,medium,true,"[""ايزومبرازول""]",1,1,1,0.850,"[""chunk_00190""]","[""llama-3.1-8b-instant""]","[""ahd5k_01066""]"
ent_treatment_91cb532e35c6,بابونج,بابونج,Treatment,medium,true,"[""بابونج""]",2,1,1,0.950,"[""chunk_00013""]","[""llama-3.3-70b-versatile""]","[""ahd5k_02556""]"
ent_treatment_2466e618d2bf,باندول فولت فاست,باندول فولت فاست,Treatment,high,true,"[""باندول فولت فاست""]",1,1,1,0.850,"[""chunk_00124""]","[""llama-3.1-8b-instant""]","[""ahd5k_00222""]"
ent_treatment_34b849dbecc0,بخاخات الماء والملح,بخاخات الماء والملح,Treatment,high,true,"[""بخاخات الماء والملح""]",1,1,1,0.950,"[""chunk_00108""]","[""llama-3.1-8b-instant""]","[""ahd5k_04444""]"
ent_treatment_53d2565c0b22,برامج رقية,برامج رقيه,Treatment,low,false,"[""برامج رقية""]",1,1,1,0.850,"[""chunk_00022""]","[""llama-3.1-8b-instant""]","[""ahd5k_03444""]"
ent_treatment_d440760c4700,بروبايوتيك,بروبايوتيك,Treatment,medium,true,"[""بروبايوتيك""]",1,1,1,0.950,"[""chunk_00112""]","[""llama-3.1-8b-instant""]","[""ahd5k_04907""]"
ent_treatment_8b9727a6ed45,بروفين,بروفين,Treatment,medium,true,"[""بروفين""]",1,1,1,0.850,"[""chunk_00032""]","[""llama-3.1-8b-instant""]","[""ahd5k_03085""]"
ent_treatment_02841a5b9786,بريمولوت ن,بريمولوت ن,Treatment,high,true,"[""بريمولوت ن""]",1,1,1,0.850,"[""chunk_00146""]","[""llama-3.1-8b-instant""]","[""ahd5k_00439""]"
ent_treatment_c2daec36c810,بكتيفلوكس,بكتيفلوكس,Treatment,medium,true,"[""بكتيفلوكس""]",1,1,1,0.850,"[""chunk_00188""]","[""llama-3.1-8b-instant""]","[""ahd5k_03524""]"
ent_treatment_af4d4bb1722f,بلافكس,بلافكس,Treatment,medium,true,"[""بلافكس""]",1,1,1,0.850,"[""chunk_00181""]","[""llama-3.1-8b-instant""]","[""ahd5k_02732""]"
ent_treatment_70be4452db30,بنسلين,بنسلين,Treatment,medium,true,"[""بنسلين""]",1,1,1,0.850,"[""chunk_00001""]","[""llama-3.3-70b-versatile""]","[""ahd5k_03626""]"
ent_treatment_46930d71ed57,بنسيلين,بنسيلين,Treatment,medium,true,"[""بنسيلين""]",1,1,1,0.950,"[""chunk_00198""]","[""llama-3.1-8b-instant""]","[""ahd5k_01255""]"
ent_treatment_5ea001fbe018,بيفاسيزوماب,بيفاسيزوماب,Treatment,medium,true,"[""بيفاسيزوماب""]",1,1,1,0.850,"[""chunk_00032""]","[""llama-3.1-8b-instant""]","[""ahd5k_03085""]"
ent_treatment_9a36b616695e,تبديل الصمامات,تبديل الصمامات,Treatment,high,true,"[""تبديل الصمامات"", ""تبديل صمام""]",1,1,1,0.850,"[""chunk_00081""]","[""llama-3.1-8b-instant""]","[""ahd5k_02957""]"
ent_treatment_07c97c044791,تبييض,تبييض,Treatment,medium,true,"[""تبييض"", ""لصقات""]",1,1,1,0.850,"[""chunk_00120""]","[""llama-3.1-8b-instant""]","[""ahd5k_01878""]"
ent_treatment_cbf0b7b10d4f,تجنب المنتجات التي تحوي جلوتين,تجنب المنتجات التي تحوي جلوتين,Treatment,high,true,"[""تجنب المنتجات التي تحوي جلوتين""]",1,1,1,0.950,"[""chunk_00006""]","[""llama-3.3-70b-versatile""]","[""ahd5k_00812""]"
ent_treatment_57dc56a67c59,تدليك القلب,تدليك القلب,Treatment,high,true,"[""تدليك القلب""]",1,1,1,0.850,"[""chunk_00193""]","[""llama-3.1-8b-instant""]","[""ahd5k_00235""]"
ent_treatment_bda1067a70d1,تستيرون,تستيرون,Treatment,medium,true,"[""تستيرون""]",1,1,1,0.900,"[""chunk_00019""]","[""llama-3.3-70b-versatile""]","[""ahd5k_03453""]"
ent_treatment_026f10d47b4b,تطعيم,تطعيم,Treatment,medium,true,"[""تطعيم""]",1,1,1,0.850,"[""chunk_00101""]","[""llama-3.1-8b-instant""]","[""ahd5k_01611""]"
ent_treatment_5947f4c8a22d,تطويل العظم,تطويل العظم,Treatment,high,true,"[""تطويل العظم""]",1,1,1,0.850,"[""chunk_00155""]","[""llama-3.1-8b-instant""]","[""ahd5k_02487""]"
ent_treatment_e341edad55d8,تقوية المناعة,تقويه المناعه,Treatment,high,true,"[""تقوية المناعة""]",1,1,1,0.900,"[""chunk_00006""]","[""llama-3.3-70b-versatile""]","[""ahd5k_02124""]"
ent_treatment_a3fdf405330a,تمارين رياضية,تمارين رياضيه,Treatment,high,true,"[""تمارين رياضية""]",1,1,1,0.850,"[""chunk_00022""]","[""llama-3.1-8b-instant""]","[""ahd5k_04986""]"
ent_treatment_fca1a888ae57,تنظيف اللثة,تنظيف اللثه,Treatment,high,true,"[""تنظيف اللثة"", ""نظافة اللثة""]",1,1,1,0.900,"[""chunk_00114""]","[""llama-3.1-8b-instant""]","[""ahd5k_02966""]"
ent_treatment_07bda7f8e857,توبيراميت,توبيراميت,Treatment,medium,true,"[""اسبرين"", ""توبيراميت"", ""كورتيزون""]",1,1,1,0.850,"[""chunk_00154""]","[""llama-3.1-8b-instant""]","[""ahd5k_01266""]"
ent_treatment_104bb0a91d5a,تيليفاست,تيليفاست,Treatment,medium,true,"[""تيليفاست"", ""مضاد للهيستامين""]",1,1,1,0.850,"[""chunk_00127""]","[""llama-3.1-8b-instant""]","[""ahd5k_02470""]"
ent_treatment_e77b8748ec09,ثلج,ثلج,Treatment,medium,true,"[""ثلج""]",1,1,1,0.850,"[""chunk_00199""]","[""llama-3.1-8b-instant""]","[""ahd5k_04919""]"
ent_treatment_08325dd63292,ثيروكسين,ثيروكسين,Treatment,medium,true,"[""levothyrox25"", ""ثيروكسين""]",1,1,1,0.950,"[""chunk_00158""]","[""llama-3.1-8b-instant""]","[""ahd5k_03769""]"
ent_treatment_b8cee9c1b337,جراح التجميل,جراح التجميل,Treatment,high,true,"[""جراح"", ""جراح التجميل""]",1,1,1,0.850,"[""chunk_00046""]","[""llama-3.1-8b-instant""]","[""ahd5k_03031""]"
ent_treatment_469e39fc5835,جراح عظام,جراح عظام,Treatment,high,true,"[""جراح"", ""جراح عظام""]",1,1,1,0.850,"[""chunk_00046""]","[""llama-3.1-8b-instant""]","[""ahd5k_02907""]"
ent_treatment_72992721d87a,جرعة,جرعه,Treatment,low,false,"[""الجرعة"", ""الجعة"", ""جرعة"", ""جرعة تيروكسين"", ""علاج""]",8,4,8,0.900,"[""chunk_00018"", ""chunk_00106"", ""chunk_00162"", ""chunk_00167""]","[""llama-3.1-8b-instant"", ""llama-3.3-70b-versatile""]","[""ahd5k_00372"", ""ahd5k_00791"", ""ahd5k_01491"", ""ahd5k_01750"", ""ahd5k_02200"", ""ahd5k_03516"", ""ahd5k_03753"", ""ahd5k_04258""]"
ent_treatment_dcc37cc6936c,جهاز هولتر,جهاز هولتر,Treatment,high,true,"[""جهاز هولتر""]",1,1,1,0.950,"[""chunk_00066""]","[""llama-3.1-8b-instant""]","[""ahd5k_04742""]"
ent_treatment_5ceca1d872a8,حبه امادول,حبه امادول,Treatment,high,true,"[""حبه امادول""]",1,1,1,0.850,"[""chunk_00194""]","[""llama-3.1-8b-instant""]","[""ahd5k_04623""]"
ent_treatment_470ecec01368,حبوب الأسبرين,حبوب الاسبرين,Treatment,high,true,"[""حبوب الأسبرين""]",1,1,1,0.850,"[""chunk_00051""]","[""llama-3.1-8b-instant""]","[""ahd5k_01005""]"
ent_treatment_62b0f0db0c20,حبوب اوميجا 3,حبوب اوميجا 3,Treatment,high,true,"[""حبوب اوميجا 3""]",1,1,1,0.950,"[""chunk_00107""]","[""llama-3.1-8b-instant""]","[""ahd5k_03828""]"
ent_treatment_6e2eca7e0846,حبوب تخسيس الوزن,حبوب تخسيس الوزن,Treatment,high,true,"[""حبوب تخسيس الوزن"", ""ماجريم""]",1,1,1,0.850,"[""chunk_00154""]","[""llama-3.1-8b-instant""]","[""ahd5k_00127""]"
ent_treatment_ad1d7aa378fb,حبوب حامض الفوليك,حبوب حامض الفوليك,Treatment,high,true,"[""حبوب حامض الفوليك""]",1,1,1,0.850,"[""chunk_00095""]","[""llama-3.1-8b-instant""]","[""ahd5k_04038""]"
ent_treatment_25ad5edaca54,حبوب مغنيسيوم,حبوب مغنيسيوم,Treatment,high,true,"[""حبوب مغنيسيوم""]",1,1,1,0.850,"[""chunk_00032""]","[""llama-3.1-8b-instant""]","[""ahd5k_01924""]"
ent_treatment_b67abf88ef76,حجامة,حجامه,Treatment,medium,true,"[""حجامة""]",1,1,1,0.950,"[""chunk_00009""]","[""llama-3.3-70b-versatile""]","[""ahd5k_03307""]"
ent_treatment_b16a545c0e9c,حشوة,حشوه,Treatment,medium,true,"[""حشوة"", ""حشوة الأسنان""]",1,1,1,0.850,"[""chunk_00122""]","[""llama-3.1-8b-instant""]","[""ahd5k_04154""]"
ent_treatment_c2ead061e2d0,حشيشة الملاك,حشيشه الملاك,Treatment,high,true,"[""حشيشة الملاك""]",1,1,1,0.850,"[""chunk_00012""]","[""llama-3.3-70b-versatile""]","[""ahd5k_04015""]"
ent_treatment_f484b8bb62d4,حليب الام,حليب الام,Treatment,high,true,"[""حليب الام""]",1,1,1,0.950,"[""chunk_00106""]","[""llama-3.1-8b-instant""]","[""ahd5k_03516""]"
ent_treatment_3278b7c5cc1b,حليب الصويا,حليب الصويا,Treatment,high,true,"[""حليب الصويا""]",1,1,1,0.850,"[""chunk_00020""]","[""llama-3.3-70b-versatile""]","[""ahd5k_01423""]"
ent_treatment_0311bc90ba75,حليب مكسر بروتين الحليب,حليب مكسر بروتين الحليب,Treatment,high,true,"[""حليب مكسر بروتين الحليب""]",1,1,1,0.850,"[""chunk_00002""]","[""llama-3.3-70b-versatile""]","[""ahd5k_00020""]"
ent_treatment_be514bea14bc,خافض حراره,خافض حراره,Treatment,high,true,"[""خافض حرارة"", ""خافض حراره""]",2,2,2,0.875,"[""chunk_00101"", ""chunk_00102""]","[""llama-3.1-8b-instant""]","[""ahd5k_01611"", ""ahd5k_04651""]"
ent_treatment_48712ae621b5,خلطة الريحان و الروزماري,خلطه الريحان و الروزماري,Treatment,high,true,"[""خلطة الريحان و الروزماري""]",1,1,1,0.850,"[""chunk_00022""]","[""llama-3.1-8b-instant""]","[""ahd5k_04612""]"
ent_treatment_982172163039,خلطة العسل والفوقص الحوصلي والغذاء الملكي والعكبر والقسط الهندي,خلطه العسل والفوقص الحوصلي والغذاء الملكي والعكبر والقسط الهندي,Treatment,high,true,"[""خلطة العسل والفوقص الحوصلي والغذاء الملكي والعكبر والقسط الهندي""]",1,1,1,0.850,"[""chunk_00022""]","[""llama-3.1-8b-instant""]","[""ahd5k_04779""]"
ent_treatment_85b33c000a00,دكتور جهاز هضمي,دكتور جهاز هضمي,Treatment,high,true,"[""دكتور جهاز هضمي""]",1,1,1,0.950,"[""chunk_00187""]","[""llama-3.1-8b-instant""]","[""ahd5k_02673""]"
ent_treatment_f53e37e03bcf,دواء اخر,دواء اخر,Treatment,high,true,"[""دواء اخر""]",1,1,1,0.850,"[""chunk_00190""]","[""llama-3.1-8b-instant""]","[""ahd5k_04948""]"
ent_treatment_fe1881a70477,دواء الpradaxa,دواء الpradaxa,Treatment,high,true,"[""دواء الpradaxa""]",1,1,1,0.850,"[""chunk_00088""]","[""llama-3.1-8b-instant""]","[""ahd5k_03846""]"
ent_treatment_9b5bfe80cea0,دواء تلفاست أ سيرين,دواء تلفاست ا سيرين,Treatment,high,true,"[""دواء تلفاست أ سيرين""]",1,1,1,0.850,"[""chunk_00129""]","[""llama-3.1-8b-instant""]","[""ahd5k_02023""]"
ent_treatment_1a95beeb72ce,روفسوفاستاتين,روفسوفاستاتين,Treatment,medium,true,"[""روفسوفاستاتين""]",1,1,1,0.850,"[""chunk_00077""]","[""llama-3.1-8b-instant""]","[""ahd5k_01375""]"
ent_treatment_cd6803651137,زراعة,زراعه,Treatment,medium,true,"[""زراعة"", ""زراعة السن""]",1,1,1,0.850,"[""chunk_00122""]","[""llama-3.1-8b-instant""]","[""ahd5k_03032""]"
ent_treatment_677fdfb3086e,زيت الحبة السوداء,زيت الحبه السوداء,Treatment,high,true,"[""زيت الحبة السوداء""]",1,1,1,0.850,"[""chunk_00014""]","[""llama-3.3-70b-versatile""]","[""ahd5k_00887""]"
ent_treatment_24d83b12af40,زيت الحلبة,زيت الحلبه,Treatment,high,true,"[""زيت الحلبة"", ""زيت الحلبه""]",4,2,2,0.900,"[""chunk_00011"", ""chunk_00020""]","[""llama-3.3-70b-versatile""]","[""ahd5k_01292"", ""ahd5k_03104""]"
ent_treatment_b036b1170044,زيت الحنظل,زيت الحنظل,Treatment,high,true,"[""زيت الحنظل""]",1,1,1,0.850,"[""chunk_00010""]","[""llama-3.3-70b-versatile""]","[""ahd5k_04473""]"
ent_treatment_7dcc65be78f8,زيت الزيتون,زيت الزيتون,Treatment,high,true,"[""زيت الزيتون""]",2,2,2,0.850,"[""chunk_00014"", ""chunk_00147""]","[""llama-3.1-8b-instant"", ""llama-3.3-70b-versatile""]","[""ahd5k_04001"", ""ahd5k_04761""]"
ent_treatment_126db3468e93,زيت اللوز المر,زيت اللوز المر,Treatment,high,true,"[""زيت اللوز المر""]",1,1,1,0.850,"[""chunk_00146""]","[""llama-3.1-8b-instant""]","[""ahd5k_00793""]"
ent_treatment_b5f12c81a7ee,سباستال,سباستال,Treatment,medium,true,"[""سباستال""]",1,1,1,0.950,"[""chunk_00112""]","[""llama-3.1-8b-instant""]","[""ahd5k_04907""]"
ent_treatment_790302b0b1e6,سيبروفلوكساسين,سيبروفلوكساسين,Treatment,medium,true,"[""سيبروفلوكساسين""]",1,1,1,0.950,"[""chunk_00198""]","[""llama-3.1-8b-instant""]","[""ahd5k_01255""]"
ent_treatment_1e3baddafc66,سيبوترامين,سيبوترامين,Treatment,medium,true,"[""دايت ماكس"", ""سليماكس"", ""سيبوترامين"", ""سيبوترم"", ""ميريديا""]",1,1,1,0.950,"[""chunk_00141""]","[""llama-3.1-8b-instant""]","[""ahd5k_03627""]"
ent_treatment_13b8274bb134,سيلدينافيل,سيلدينافيل,Treatment,medium,true,"[""سيلدينافيل""]",1,1,1,0.900,"[""chunk_00019""]","[""llama-3.3-70b-versatile""]","[""ahd5k_03453""]"
ent_treatment_84e0992b5157,شاي الأعشاب,شاي الاعشاب,Treatment,high,true,"[""أكليل الجبل"", ""البابونج"", ""البرتقال"", ""البليلة"", ""الخردل"", ""الخزام"", ""الزعتر"", ""الزيتون"", ""الفاليريانا"", ""الكركديه"", ""الكنيدولا"", ""اللافندر"", ""المردقوش"", ""المريمية"", ""الملفوف"", ""النارنج"", ""النعناع"", ""الهندباء البرية"", ""اليانسون"", ""بقلة يوحنا"", ""جنين القمح"", ""شاي الأعشاب"", ""كافاكافا""]",23,1,1,0.950,"[""chunk_00135""]","[""llama-3.1-8b-instant""]","[""ahd5k_01394""]"
ent_treatment_c48b0529e8b1,شراب ECHINACEA,شراب echinacea,Treatment,high,true,"[""شراب ECHINACEA""]",1,1,1,0.850,"[""chunk_00006""]","[""llama-3.3-70b-versatile""]","[""ahd5k_02124""]"
ent_treatment_b9702eae5c6a,عسل,عسل,Treatment,medium,true,"[""عسل"", ""عسل طبي""]",1,1,1,0.950,"[""chunk_00197""]","[""llama-3.1-8b-instant""]","[""ahd5k_00992""]"
ent_treatment_70946505d33a,عسل ملكات النحل,عسل ملكات النحل,Treatment,high,true,"[""عسل ملكات النحل""]",1,1,1,0.850,"[""chunk_00145""]","[""llama-3.1-8b-instant""]","[""ahd5k_04616""]"
ent_treatment_6e452ff6ff8f,علاج نقص الكريات البيضاء,علاج نقص الكريات البيضاء,Treatment,high,true,"[""علاج نقص الكريات البيضاء""]",1,1,1,0.850,"[""chunk_00059""]","[""llama-3.1-8b-instant""]","[""ahd5k_02552""]"
ent_treatment_e9980cc1f2a6,عملية القلب المفتوح,عمليه القلب المفتوح,Treatment,high,true,"[""عملية القلب المفتوح"", ""عملية قلب مفتوح""]",2,1,2,0.950,"[""chunk_00084""]","[""llama-3.1-8b-instant""]","[""ahd5k_01294"", ""ahd5k_03015""]"
ent_treatment_4b104e5e7744,عمليه توسيع,عمليه توسيع,Treatment,high,true,"[""عمليه توسيع""]",1,1,1,0.850,"[""chunk_00090""]","[""llama-3.1-8b-instant""]","[""ahd5k_03671""]"
ent_treatment_d9340b6ee231,عمليه قلب مفتوح,عمليه قلب مفتوح,Treatment,high,true,"[""عمليه قلب مفتوح""]",1,1,1,0.950,"[""chunk_00083""]","[""llama-3.1-8b-instant""]","[""ahd5k_02399""]"
ent_treatment_1d3c5ceebc05,عمليه نقل شريان,عمليه نقل شريان,Treatment,high,true,"[""عمليه نقل شريان""]",1,1,1,0.850,"[""chunk_00090""]","[""llama-3.1-8b-instant""]","[""ahd5k_04900""]"
ent_treatment_842e12e5a9df,فاندسيدار,فاندسيدار,Treatment,medium,true,"[""فاندسيدار""]",1,1,1,0.850,"[""chunk_00190""]","[""llama-3.1-8b-instant""]","[""ahd5k_00916""]"
ent_treatment_77e8744fec6a,فجل أبيض,فجل ابيض,Treatment,high,true,"[""الجمل الأبيض"", ""فجل أبيض""]",2,1,1,0.850,"[""chunk_00043""]","[""llama-3.1-8b-instant""]","[""ahd5k_00643""]"
ent_treatment_1d451938e684,فروتا,فروتا,Treatment,medium,true,"[""فروتا"", ""فروتا 5 مل""]",1,1,1,0.850,"[""chunk_00109""]","[""llama-3.1-8b-instant""]","[""ahd5k_00891""]"
ent_treatment_ace11c18f4c4,فول,فول,Treatment,medium,true,"[""فول"", ""فول المخمر""]",1,1,1,0.850,"[""chunk_00053""]","[""llama-3.1-8b-instant""]","[""ahd5k_00696""]"
ent_treatment_307b31c3646d,فيتامين أ,فيتامين ا,Treatment,high,true,"[""فروتا"", ""فيتامين أ""]",1,1,1,0.850,"[""chunk_00109""]","[""llama-3.1-8b-instant""]","[""ahd5k_00891""]"
ent_treatment_2a81ae8e5fd2,فيتامين بوليفيتال,فيتامين بوليفيتال,Treatment,high,true,"[""فيتامين بوليفيتال""]",1,1,1,0.950,"[""chunk_00112""]","[""llama-3.1-8b-instant""]","[""ahd5k_04642""]"
ent_treatment_23b78e4c5546,فيتامين د,فيتامين د,Treatment,high,true,"[""فيتامين د"", ""فيتامين دي""]",2,2,2,0.900,"[""chunk_00104"", ""chunk_00110""]","[""llama-3.1-8b-instant""]","[""ahd5k_01701"", ""ahd5k_02476""]"
ent_treatment_273455224ab7,فيتامين-د-,فيتامين-د-,Treatment,medium,true,"[""فيتامين-د-""]",1,1,1,0.950,"[""chunk_00106""]","[""llama-3.1-8b-instant""]","[""ahd5k_03516""]"
ent_treatment_6528bb63fe9c,فينوروتون,فينوروتون,Treatment,medium,true,"[""فينوروتون""]",1,1,1,0.950,"[""chunk_00011""]","[""llama-3.3-70b-versatile""]","[""ahd5k_04697""]"
ent_treatment_4e4b38e6ff32,كاربيمازول,كاربيمازول,Treatment,medium,true,"[""carbimazole"", ""كاربيمازول""]",1,1,1,0.850,"[""chunk_00158""]","[""llama-3.1-8b-instant""]","[""ahd5k_02203""]"
ent_treatment_21a74567013d,كالسيوم,كالسيوم,Treatment,medium,true,"[""كالسيوم""]",1,1,1,0.850,"[""chunk_00104""]","[""llama-3.1-8b-instant""]","[""ahd5k_02476""]"
ent_treatment_e8d6fe8e2a6a,كربونات الصودا,كربونات الصودا,Treatment,high,true,"[""كربونات الصودا""]",1,1,1,0.850,"[""chunk_00154""]","[""llama-3.1-8b-instant""]","[""ahd5k_04065""]"
ent_treatment_5bbcb8e80aef,كريستور,كريستور,Treatment,medium,true,"[""كريستور""]",1,1,1,0.850,"[""chunk_00077""]","[""llama-3.1-8b-instant""]","[""ahd5k_01375""]"
