mention_id,entity_id,canonical_name,entity_type,chunk_id,qa_id,source_row_number,surface_form,field,evidence,extraction_method,provider,model,confidence
men_llm_0000096,ent_treatment_7dcc65be78f8,زيت الزيتون,Treatment,chunk_00014,ahd5k_04761,803257,زيت الزيتون,question,ما هي فوائد زيت الزيتون للصحة والجسم,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850
men_llm_0000097,ent_treatment_a9901bfb5bd5,مرهم مايكونازول,Treatment,chunk_00014,ahd5k_04864,765501,مرهم مايكونازول,answer,العلاج باستخدام مرهم مايكونازول ، ومضمضة بمطهر حسب ما يصف الطبيب,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850
men_llm_0000098,ent_treatment_c97970fb458a,اوميبرازول,Treatment,chunk_00015,ahd5k_04382,778481,اوميبرازول,answer,تناولي احد الأدوية المثبطة لافراز الحمض مثل اوميبرازول,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950
men_llm_0000099,ent_diseasecondition_1cff9c5dbe9e,صرع,DiseaseCondition,chunk_00016,ahd5k_02823,808060,كهرباء زائدة,question,طفل عمره اربع سنوات شخص مرضه على انه كهرباء زائدة,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950
men_llm_0000100,ent_diseasecondition_1cff9c5dbe9e,صرع,DiseaseCondition,chunk_00016,ahd5k_02823,808060,داء الصرع,answer,عبارة ( كهرباء زائدة ) او ( شحنات كهرباء ) يطلقها الاطباء على داء الصرع,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950
men_llm_0000101,ent_symptom_871c0c5d659d,نوبة,Symptom,chunk_00016,ahd5k_02823,808060,نوبات عامة,answer,الصرع نوعان : 1- نوبات عامة تصيب جميع اجزاء الجسم,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900
men_llm_0000102,ent_symptom_871c0c5d659d,نوبة,Symptom,chunk_00016,ahd5k_02823,808060,نوبات جزئية,answer,2- نوبات جزئية تصيب جزء او عضو من الجسم,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900
men_llm_0000103,ent_treatment_9a6b401143ed,مكمل غدائي,Treatment,chunk_00018,ahd5k_03753,747892,مكمل غدائيي اسمه MG 180 lITHOGINKGO,question,اشتريت مكمل غدائيي اسمه MG 180 lITHOGINKGO,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850
men_llm_0000104,ent_treatment_72992721d87a,جرعة,Treatment,chunk_00018,ahd5k_03753,747892,الجعة اللازمة,answer,الجعة اللازمة تكون خسب ما هو مكتوب على ورقة الإرشادات المرفقة مع عبوة الدواء,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850
men_llm_0000105,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,chunk_00019,ahd5k_03258,762430,حب الشباب,question,منذ دخول الصيف وانا اعاني من ظهور حبوب في وجهي,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850
men_llm_0000106,ent_treatment_039793a12776,الايزوتريتينوين,Treatment,chunk_00019,ahd5k_03258,762430,الايزوتريتينوين,answer,يفضل مراجعة طبيب الجلدية لوصف العلاج المناسب لانه عادة يحتاج حب الشباب الى ادوية لعلاجها منها الايزوتريتينوين,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950
men_llm_0000107,ent_treatment_13b8274bb134,سيلدينافيل,Treatment,chunk_00019,ahd5k_03453,758290,سيلدينافيل,answer,تكبير حجم القضيب تكبيرا دائما لا يحدث إلا في مرحلة البلوغ او المراهقة باخذ حقن التستيرون ولكنه لا يفيد بعد ذلك العمر اما تكبير حجمه بشكل مؤقت عند الممارسة الجنسية فيمكنك استعمال : - دواء سيلدينافيل الذي يساعد على الانتصاب,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900
men_llm_0000108,ent_treatment_bda1067a70d1,تستيرون,Treatment,chunk_00019,ahd5k_03453,758290,تستيرون,answer,تكبير حجم القضيب تكبيرا دائما لا يحدث إلا في مرحلة البلوغ او المراهقة باخذ حقن التستيرون ولكنه لا يفيد بعد ذلك العمر,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900
men_llm_0000109,ent_symptom_1489f63a8622,هيشان الشعر,Symptom,chunk_00020,ahd5k_00149,765465,هيشان الشعر,answer,علاج هيشان الشعر هو استخدام كريم التصفيف بالزيوت الطبيعية,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850
men_llm_0000110,ent_diseasecondition_99d821e71fc1,فقر دم,DiseaseCondition,chunk_00020,ahd5k_01178,755335,فقر دم,answer,عليك بالذاء الصحي المتوازن و تناول الفيتامينات و عمل فحص للكشف اذا كان هناك فقر دم او لا,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850
men_llm_0000111,ent_diseasecondition_cbcc5fb6bf54,صغر الثدي,DiseaseCondition,chunk_00020,ahd5k_01423,764662,صغر الثدي,question,عمري 18 سنة وأنا أعاني من صغر الثدي هل يوجد أي حل لتكبيره دون جراحة,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850
men_llm_0000112,ent_treatment_3278b7c5cc1b,حليب الصويا,Treatment,chunk_00020,ahd5k_01423,764662,حليب الصويا,answer,حليب الصويا له فوائد عديدة فهو يزيد من افراز هرمون الأستروجين الأنثوي الذي يثير الرغبة الجنسية عند المرأة ويزيد من حجم الأعضاء التناسلية والثديين,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850
men_llm_0000113,ent_treatment_24d83b12af40,زيت الحلبة,Treatment,chunk_00020,ahd5k_01292,773150,زيت الحلبة,question,هل تناول ملعقة يوميا من زيت الحلبة على الريق يزيد من حجم الثدي بجانب التمارين,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850
men_llm_0000114,ent_treatment_24d83b12af40,زيت الحلبة,Treatment,chunk_00020,ahd5k_01292,773150,زيت الحلبة,answer,اشربى من الحلبة كتير اما بالنسبة لزيت الحلبة ضعي منه معلقة على صدرك وادهنى صدرك بزيت الحلبة بالليل وبزيت الزيتون الصبح,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850
men_llm_0000115,ent_treatment_b792fc31b8bb,الميرمية,Treatment,chunk_00020,ahd5k_01651,796667,الميرمية,question,هل زيت نبات الميرمية له آثار جانبية عند تناوله بشكل 3 كبسولات قبل الطعام للتخلص من افراز البرولاكتين المفرز والناتج عن ورم حميد في الغدة النخامية,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850
men_llm_0000116,ent_treatment_b792fc31b8bb,الميرمية,Treatment,chunk_00020,ahd5k_01651,796667,الميرمية,answer,الميرمية لها فوائد كثيرة ومنها تخفيف ادرار الجليب ولكنها لا تعطى للمرأة الحامل لأنها تثير تقلصات الرحم فيمكن أن تسبب الاجهاض,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850
men_llm_0000117,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00021,ahd5k_02810,769792,البواسير,answer,البواسير بداية هو استخدام مرهم نيوهيلار داخل الشرج,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000118,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,chunk_00022,ahd5k_03444,123,ضيق النفس,question,ضيق النفس شديد دون سبب طبى,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000119,ent_treatment_53d2565c0b22,برامج رقية,Treatment,chunk_00022,ahd5k_03444,123,برامج رقية,answer,استخدمت برامج رقية كتير,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000120,ent_diseasecondition_7754d34e2c52,شيب,DiseaseCondition,chunk_00022,ahd5k_04612,123,شيب,question,هل يوجد حل لعلاج الشيب المبكر,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000121,ent_treatment_48712ae621b5,خلطة الريحان و الروزماري,Treatment,chunk_00022,ahd5k_04612,123,خلطة الريحان و الروزماري,question,هل خلطة الريحان و الروزماري مفيدة للتخلص من الشيب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000122,ent_diseasecondition_050f0f4f890b,كسل بالغدة الدرقية,DiseaseCondition,chunk_00022,ahd5k_04779,123,كسل بالغدة الدرقية,question,هل هناك اعشاب معينه ممكن ان آخذها للمحافظة على الغدة الدرقية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000123,ent_treatment_982172163039,خلطة العسل والفوقص الحوصلي والغذاء الملكي والعكبر والقسط الهندي,Treatment,chunk_00022,ahd5k_04779,123,خلطة العسل والفوقص الحوصلي والغذاء الملكي والعكبر والقسط الهندي,answer,هذه خلطة مفيدة ان شاء الله لمن معهم كسل بالغدة الدرقية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000124,ent_symptom_6910233b82fc,بروز في البطن,Symptom,chunk_00022,ahd5k_04986,123,بروز في البطن,question,انا بنت عمري 22 سنة بدي علاج طبيعي وسريع للبطن.. عندي بروز في البطن,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000125,ent_treatment_a3fdf405330a,تمارين رياضية,Treatment,chunk_00022,ahd5k_04986,123,تمارين,question,وجربت التمارين فترة بس ما لاحظت نتيجة كبيرة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000126,ent_diseasecondition_d2e284c27e53,اللمف,DiseaseCondition,chunk_00024,ahd5k_00291,806401,اللمف,answer,سائل شفاف، يميل لونه إلى الصفرة يشبه في تركيبه تركيب الدم إلا أنّه لا يحتوي على كرات دم حمراء بل كرات دم بيضاء.,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000127,ent_diseasecondition_a2bb8f572461,النخاع الشوكي,DiseaseCondition,chunk_00024,ahd5k_04739,808347,النخاع الشوكي,answer,تحته.ويوجد على سطحه الأمامي أخدود ناصف وعلى كل جانب إنتفاخ يدعى الهرم . وتتكون الهرمين من حزم من الألياف العصبية التي تأتي من خلايا عصبية عريضة في التلفيف قبل المركزي.,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000128,ent_diseasecondition_1d360e20e36c,الموت الدماغي,DiseaseCondition,chunk_00024,ahd5k_04739,808347,الموت الدماغي,answer,يعني عدم وجود موجات كهربائية في تخطيط الدماغ الكهربائي.,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000129,ent_diseasecondition_f12d335bd2d8,التهاب مفصل الركبة,DiseaseCondition,chunk_00025,ahd5k_00673,805608,التهاب مفصل الركبة,answer,تهاب مفصل الركبة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000130,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00025,ahd5k_00673,805608,التهاب,answer,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000131,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00025,ahd5k_03985,805114,التهاب,answer,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000132,ent_diseasecondition_f12d335bd2d8,التهاب مفصل الركبة,DiseaseCondition,chunk_00025,ahd5k_00673,805608,التهاب مفصل الركبة,question,التهاب مفصل الركبة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000133,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00025,ahd5k_00673,805608,التهاب,question,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000134,ent_diseasecondition_f12d335bd2d8,التهاب مفصل الركبة,DiseaseCondition,chunk_00025,ahd5k_00673,805608,التهاب مفصل الركبة,answer,التهاب مفصل الركبة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000135,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,chunk_00026,ahd5k_03983,668656,ارتفاع ضغط الدم,answer,ارتفاع ضغط الدم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000136,ent_diseasecondition_d570c92436e9,ارتخاء,DiseaseCondition,chunk_00027,ahd5k_01181,806613,ارتخاء في الآنسجة الضامة في الجسم,answer,ارتخاء في الآنسجة الضامة في الجسم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000137,ent_diseasecondition_d570c92436e9,ارتخاء,DiseaseCondition,chunk_00027,ahd5k_04566,806434,ارتخاء في الآنسجة الضامة في الجسم,answer,ارتخاء في الآنسجة الضامة في الجسم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000138,ent_diseasecondition_017a6d080eff,القولون,DiseaseCondition,chunk_00027,ahd5k_01181,806613,القولون,answer,القولون,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000139,ent_diseasecondition_017a6d080eff,القولون,DiseaseCondition,chunk_00027,ahd5k_04566,806434,القولون,answer,القولون,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000140,ent_diseasecondition_ca9304cd0dde,القولون العصبي,DiseaseCondition,chunk_00027,ahd5k_01181,806613,القولون العصبي,question,القولون العصبي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000141,ent_diseasecondition_ca9304cd0dde,القولون العصبي,DiseaseCondition,chunk_00027,ahd5k_04566,806434,القولون العصبي,question,القولون العصبي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
