relation_id,chunk_id,qa_id,source_row_number,candidate_relation_type,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,source_evidence,target_evidence,candidate_method,needs_llm_validation
rel_seed_1083715b507135c7,chunk_00012,ahd10k_00041,752957,HAS_SYMPTOM,ent_merge_000326,حساسية,DiseaseCondition,ent_merge_000776,حكة,Symptom,السلام عليكم عمري 27 سنة اعاني من جفاف جلد الجفون والمنطقة حول العين وتيبسها كيف ارطبها ؟؟ وهل استطيع استخدام احد الزيوت الطبيعية؟؟,السلام عليكم عمري 27 سنة اعاني من جفاف جلد الجفون والمنطقة حول العين وتيبسها كيف ارطبها ؟؟ وهل استطيع استخدام احد الزيوت الطبيعية؟؟,entity_type_cooccurrence_same_qa,true
rel_seed_4e3f7c257082d4d2,chunk_00012,ahd10k_00041,752957,HAS_SYMPTOM,ent_merge_000326,حساسية,DiseaseCondition,ent_merge_000756,تيبس,Symptom,السلام عليكم عمري 27 سنة اعاني من جفاف جلد الجفون والمنطقة حول العين وتيبسها كيف ارطبها ؟؟ وهل استطيع استخدام احد الزيوت الطبيعية؟؟,السلام عليكم عمري 27 سنة اعاني من جفاف جلد الجفون والمنطقة حول العين وتيبسها كيف ارطبها ؟؟ وهل استطيع استخدام احد الزيوت الطبيعية؟؟,entity_type_cooccurrence_same_qa,true
rel_seed_543abcc8f0cacc06,chunk_00012,ahd10k_00041,752957,TREATED_BY,ent_merge_000326,حساسية,DiseaseCondition,ent_merge_001509,فيتامين ك,Treatment,السلام عليكم عمري 27 سنة اعاني من جفاف جلد الجفون والمنطقة حول العين وتيبسها كيف ارطبها ؟؟ وهل استطيع استخدام احد الزيوت الطبيعية؟؟,فيتامين (K) هذا الفيتامين يعمل بكفاءة مع البذور المستخلصة من شجر كستناء الحصان فهو أفضل بكثير من استخدامه بمفرده,entity_type_cooccurrence_same_qa,true
rel_seed_8cabde3bd8e00de9,chunk_00012,ahd10k_00041,752957,HAS_SYMPTOM,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_000776,حكة,Symptom,مركب السيليكون المركبات التي تحتوي على السيليكون هامة لحماية الجلد ما حول منطقة العين قبل الإصابة بإجهاد من ملوثات البيئة من دخان السجائر والأتربة,السلام عليكم عمري 27 سنة اعاني من جفاف جلد الجفون والمنطقة حول العين وتيبسها كيف ارطبها ؟؟ وهل استطيع استخدام احد الزيوت الطبيعية؟؟,entity_type_cooccurrence_same_qa,true
rel_seed_b40cce5501a78620,chunk_00012,ahd10k_00041,752957,HAS_SYMPTOM,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_000756,تيبس,Symptom,مركب السيليكون المركبات التي تحتوي على السيليكون هامة لحماية الجلد ما حول منطقة العين قبل الإصابة بإجهاد من ملوثات البيئة من دخان السجائر والأتربة,السلام عليكم عمري 27 سنة اعاني من جفاف جلد الجفون والمنطقة حول العين وتيبسها كيف ارطبها ؟؟ وهل استطيع استخدام احد الزيوت الطبيعية؟؟,entity_type_cooccurrence_same_qa,true
rel_seed_d0a01d62e6d270f6,chunk_00012,ahd10k_00041,752957,TREATED_BY,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_001509,فيتامين ك,Treatment,مركب السيليكون المركبات التي تحتوي على السيليكون هامة لحماية الجلد ما حول منطقة العين قبل الإصابة بإجهاد من ملوثات البيئة من دخان السجائر والأتربة,فيتامين (K) هذا الفيتامين يعمل بكفاءة مع البذور المستخلصة من شجر كستناء الحصان فهو أفضل بكثير من استخدامه بمفرده,entity_type_cooccurrence_same_qa,true
rel_seed_790081b30e7a64f9,chunk_00012,ahd10k_00041,752957,TREATED_BY,ent_merge_000776,حكة,Symptom,ent_merge_001509,فيتامين ك,Treatment,السلام عليكم عمري 27 سنة اعاني من جفاف جلد الجفون والمنطقة حول العين وتيبسها كيف ارطبها ؟؟ وهل استطيع استخدام احد الزيوت الطبيعية؟؟,فيتامين (K) هذا الفيتامين يعمل بكفاءة مع البذور المستخلصة من شجر كستناء الحصان فهو أفضل بكثير من استخدامه بمفرده,entity_type_cooccurrence_same_qa,true
rel_seed_a7d63a7c02f5d0d2,chunk_00012,ahd10k_00041,752957,TREATED_BY,ent_merge_000756,تيبس,Symptom,ent_merge_001509,فيتامين ك,Treatment,السلام عليكم عمري 27 سنة اعاني من جفاف جلد الجفون والمنطقة حول العين وتيبسها كيف ارطبها ؟؟ وهل استطيع استخدام احد الزيوت الطبيعية؟؟,فيتامين (K) هذا الفيتامين يعمل بكفاءة مع البذور المستخلصة من شجر كستناء الحصان فهو أفضل بكثير من استخدامه بمفرده,entity_type_cooccurrence_same_qa,true
rel_seed_76209bbcaf736ffc,chunk_00012,ahd10k_00466,789877,HAS_SYMPTOM,ent_merge_000311,جفاف البشرة,DiseaseCondition,ent_merge_000715,تجاعيد,Symptom,ماالحل والكريم المناسب انا بشرتى الظاهر انها جا فه او عاديه فى الصيف لا تستحمل الشمس وتسمر وتعرق وتتعبنى لكن فى الشتاء تجف,تنقسم البشرة الجافة الى نوعين : _بشرة جافة ناقصة الماء....تبدو مشدودة جافة ناعمة الملمس تظهر بها بعض الخطوط الصغيرة الحمراء اذا كانت البشرة بيضاء وتظهر بها بعض التجاعيد الصغيرة احيانا,entity_type_cooccurrence_same_qa,true
rel_seed_4851986ad6ea721d,chunk_00012,ahd10k_00466,789877,TREATED_BY,ent_merge_000311,جفاف البشرة,DiseaseCondition,ent_merge_001430,زيت اللوز,Treatment,ماالحل والكريم المناسب انا بشرتى الظاهر انها جا فه او عاديه فى الصيف لا تستحمل الشمس وتسمر وتعرق وتتعبنى لكن فى الشتاء تجف,العناية بها: استعمال الزيوت ومرطبات البشرة الخفيفة باستمرار. الأعشاب المفيدة: البنفسج والورد والبيلسان والبابونج... ويمكن ايضا استعمال الأعشاب القابضة للبشرة الجافة ومضاف اليها الأعشاب المرطبة. وللحفاظ على التوازن القلوي للبشرة الجافة ينصح بمسحها بعصير الخيار أو الخل المخفف بالماء وذلك لتشجيع خلاياها على العمل واتزان نسب المواد الدهنية والماء بها.,entity_type_cooccurrence_same_qa,true
rel_seed_f5f50f6a10fbc955,chunk_00012,ahd10k_00466,789877,TREATED_BY,ent_merge_000715,تجاعيد,Symptom,ent_merge_001430,زيت اللوز,Treatment,تنقسم البشرة الجافة الى نوعين : _بشرة جافة ناقصة الماء....تبدو مشدودة جافة ناعمة الملمس تظهر بها بعض الخطوط الصغيرة الحمراء اذا كانت البشرة بيضاء وتظهر بها بعض التجاعيد الصغيرة احيانا,العناية بها: استعمال الزيوت ومرطبات البشرة الخفيفة باستمرار. الأعشاب المفيدة: البنفسج والورد والبيلسان والبابونج... ويمكن ايضا استعمال الأعشاب القابضة للبشرة الجافة ومضاف اليها الأعشاب المرطبة. وللحفاظ على التوازن القلوي للبشرة الجافة ينصح بمسحها بعصير الخيار أو الخل المخفف بالماء وذلك لتشجيع خلاياها على العمل واتزان نسب المواد الدهنية والماء بها.,entity_type_cooccurrence_same_qa,true
rel_seed_b330d6109c62a2c1,chunk_00012,ahd10k_01004,271562,TREATED_BY,ent_merge_000038,الأسمرار,DiseaseCondition,ent_merge_001528,كريم الحماية من الشمس,Treatment,سلام..أنا شخص نصف أسمر ممكن علاج تببيض البشرة مع العلم أن الجو في القاهرة هذاالشهر حار جداًوسكراً,استعمال كريم الحماية من الشمس باستمرار يجنبك الأثر الضار المسبب للاسمرار,entity_type_cooccurrence_same_qa,true
rel_seed_7010c39294511b88,chunk_00012,ahd10k_02107,781914,TREATED_BY,ent_merge_000318,حب الشباب,DiseaseCondition,ent_merge_001413,روكتان,Treatment,انا كنت اعاني من حب الشباب والحمد لله عالجت بشرتي بحبوب الروكتان,انا كنت اعاني من حب الشباب والحمد لله عالجت بشرتي بحبوب الروكتان,entity_type_cooccurrence_same_qa,true
rel_seed_dc7a6f811ea7a5a8,chunk_00012,ahd5k_04015,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001236,الكرفس,Treatment,تنظيم الدورة الشهرية,الكرفس,entity_type_cooccurrence_same_qa,true
rel_seed_6bac5f7f0b9f1d00,chunk_00012,ahd5k_04015,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001211,الزنجبيل,Treatment,تنظيم الدورة الشهرية,الزنجبيل,entity_type_cooccurrence_same_qa,true
rel_seed_8d00f7c68320e5a6,chunk_00012,ahd5k_04015,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001233,القرفة,Treatment,تنظيم الدورة الشهرية,القرفة,entity_type_cooccurrence_same_qa,true
rel_seed_8fa69cfee599dd9a,chunk_00012,ahd5k_04015,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001261,الميرمية,Treatment,تنظيم الدورة الشهرية,الميرمية,entity_type_cooccurrence_same_qa,true
rel_seed_49efe427b23fe3fb,chunk_00012,ahd5k_04015,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001380,حشيشة الملاك,Treatment,تنظيم الدورة الشهرية,حشيشة الملاك,entity_type_cooccurrence_same_qa,true
rel_seed_32a777f45be010a6,chunk_00012,ahd5k_04015,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001186,البقدونس,Treatment,تنظيم الدورة الشهرية,البقدونس,entity_type_cooccurrence_same_qa,true
rel_seed_a78b6993ba57ee80,chunk_00012,ahd5k_04015,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001183,البردقوش,Treatment,تنظيم الدورة الشهرية,البردقوش,entity_type_cooccurrence_same_qa,true
rel_seed_be12f420f4652ba8,chunk_00012,ahd5k_04015,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001158,اكليل الجبل,Treatment,تنظيم الدورة الشهرية,اكليل الجبل,entity_type_cooccurrence_same_qa,true
rel_seed_cc808c31cbb6a1be,chunk_00013,ahd10k_03598,772607,TREATED_BY,ent_merge_000326,حساسية,DiseaseCondition,ent_merge_001116,Neostrata Facial cleanser,Treatment,ما علاج أثار حب الشباب؟,نظفي المنطقة باستخدام Neostrata Facial cleanser,entity_type_cooccurrence_same_qa,true
rel_seed_0ff87aa291da6eea,chunk_00013,ahd10k_03598,772607,TREATED_BY,ent_merge_000326,حساسية,DiseaseCondition,ent_merge_001278,بензويل بيراوكسيد,Treatment,ما علاج أثار حب الشباب؟,Use benzoyl peroxide 5% once morning,entity_type_cooccurrence_same_qa,true
rel_seed_e88a3a81c6970bbf,chunk_00013,ahd10k_03598,772607,TREATED_BY,ent_merge_000326,حساسية,DiseaseCondition,ent_merge_001542,كليندامايسين,Treatment,ما علاج أثار حب الشباب؟,Use the solution Clindacint clindamycin phosphate once evening,entity_type_cooccurrence_same_qa,true
rel_seed_57660dc7d8271578,chunk_00013,ahd10k_03598,772607,TREATED_BY,ent_merge_000326,حساسية,DiseaseCondition,ent_merge_001494,فوسيدين,Treatment,ما علاج أثار حب الشباب؟,Use Fucidin ointment & keracnyl ointment.morning and evening,entity_type_cooccurrence_same_qa,true
rel_seed_d9618faaffebcbc1,chunk_00013,ahd10k_03598,772607,DIAGNOSED_BY,ent_merge_000326,حساسية,DiseaseCondition,ent_merge_000996,تقشير,Test,ما علاج أثار حب الشباب؟,أفضل طريقة هي التقشير العميق باستخدام جهاز أكسين,entity_type_cooccurrence_same_qa,true
rel_seed_1783ebd0e47e2a1d,chunk_00013,ahd10k_03598,772607,TREATED_BY,ent_merge_000318,حب الشباب,DiseaseCondition,ent_merge_001116,Neostrata Facial cleanser,Treatment,ما علاج أثار حب الشباب؟,نظفي المنطقة باستخدام Neostrata Facial cleanser,entity_type_cooccurrence_same_qa,true
rel_seed_b4443ccc8abc0b37,chunk_00013,ahd10k_03598,772607,TREATED_BY,ent_merge_000318,حب الشباب,DiseaseCondition,ent_merge_001278,بензويل بيراوكسيد,Treatment,ما علاج أثار حب الشباب؟,Use benzoyl peroxide 5% once morning,entity_type_cooccurrence_same_qa,true
rel_seed_291ff57404e8d044,chunk_00013,ahd10k_03598,772607,TREATED_BY,ent_merge_000318,حب الشباب,DiseaseCondition,ent_merge_001542,كليندامايسين,Treatment,ما علاج أثار حب الشباب؟,Use the solution Clindacint clindamycin phosphate once evening,entity_type_cooccurrence_same_qa,true
rel_seed_554bb896838c1b02,chunk_00013,ahd10k_03598,772607,TREATED_BY,ent_merge_000318,حب الشباب,DiseaseCondition,ent_merge_001494,فوسيدين,Treatment,ما علاج أثار حب الشباب؟,Use Fucidin ointment & keracnyl ointment.morning and evening,entity_type_cooccurrence_same_qa,true
rel_seed_cf728be4a5a66f67,chunk_00013,ahd10k_03598,772607,DIAGNOSED_BY,ent_merge_000318,حب الشباب,DiseaseCondition,ent_merge_000996,تقشير,Test,ما علاج أثار حب الشباب؟,أفضل طريقة هي التقشير العميق باستخدام جهاز أكسين,entity_type_cooccurrence_same_qa,true
rel_seed_9e37c8cf41983942,chunk_00013,ahd5k_02556,788199,TREATED_BY,ent_merge_000326,حساسية,DiseaseCondition,ent_merge_002126,بابونج,Treatment,تجبنه في حال المعاناة من حساسية تجاه البابونج,كيف يحضر شراب البابونج,entity_type_cooccurrence_same_qa,true
rel_seed_0bd5b6e991779036,chunk_00013,ahd5k_02556,788199,TREATED_BY,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_002126,بابونج,Treatment,يجب تجنب الإفراط في استخدامه في حال الحمل,كيف يحضر شراب البابونج,entity_type_cooccurrence_same_qa,true
rel_seed_49926f1b963bb45d,chunk_00014,ahd10k_08330,742589,TREATED_BY,ent_merge_000145,الشامات,DiseaseCondition,ent_merge_001428,زيت الخروع,Treatment,شامات بالوجه,دهن الشامات بزيت الخروع,entity_type_cooccurrence_same_qa,true
