entity_id,canonical_name,canonical_name_norm,entity_type,aliases,confidence,provider,model
ent_merge_000188,الولادة,الولاده,DiseaseCondition,"""الولاده""|""ولادة""]|[""الولادة""|الولادة",0.0,,
ent_merge_000189,ألياف عصبية,الياف عصبيه,DiseaseCondition,"""الألياف العصبية""]|[""ألياف عصبية""|ألياف عصبية",0.0,,
ent_merge_000190,ألياف عضلية,الياف عضليه,DiseaseCondition,"""الألياف العضلية""]|[""ألياف عضلية""|ألياف عضلية",0.0,,
ent_merge_000191,اليرقان,اليرقان,DiseaseCondition,"[""اليرقان""]|اليرقان",0.0,,
ent_merge_000192,ام الدم الشريانية,ام الدم الشريانيه,DiseaseCondition,"[""ام الدم الشريانية""]|ام الدم الشريانية",0.0,,
ent_merge_000193,أمراض الثدي,امراض الثدي,DiseaseCondition,"[""أمراض الثدي""]|أمراض الثدي",0.0,,
ent_merge_000194,أمراض الجيوب,امراض الجيوب,DiseaseCondition,"[""أمراض الجيوب""]|أمراض الجيوب",0.0,,
ent_merge_000195,امراض العظام,امراض العظام,DiseaseCondition,"[""امراض العظام""]|امراض العظام",0.0,,
ent_merge_000196,أمراض القلب,امراض القلب,DiseaseCondition,"""امراض القلب""|""مرض القلب""]|[""أمراض القلب""|أمراض القلب",0.0,,
ent_merge_000197,أمراض القلب الوعائية,امراض القلب الوعاييه,DiseaseCondition,"[""أمراض القلب الوعائية""]|أمراض القلب الوعائية",0.0,,
ent_merge_000198,امراض الكبد,امراض الكبد,DiseaseCondition,"[""امراض الكبد""]|امراض الكبد",0.0,,
ent_merge_000199,أمراض الكلى,امراض الكلي,DiseaseCondition,"[""أمراض الكلى""]|أمراض الكلى",0.0,,
ent_merge_000200,أمراض باطنية,امراض باطنيه,DiseaseCondition,"[""أمراض باطنية""]|أمراض باطنية",0.0,,
ent_merge_000201,إمساك,امساك,DiseaseCondition,"""امساك""]|[""إمساك""|[""إمساك""]|إمساك|امساك",0.0,,
ent_merge_000202,املاح,املاح,DiseaseCondition,"[""املاح""]|املاح",0.0,,
ent_merge_000203,انتفاخ,انتفاخ,DiseaseCondition,"[""انتفاخ""]|انتفاخ",0.0,,
ent_merge_000204,انحسار,انحسار,DiseaseCondition,"[""انحسار""]|انحسار",0.0,,
ent_merge_000205,انحلال الدم,انحلال الدم,DiseaseCondition,"[""انحلال الدم""]|انحلال الدم",0.0,,
ent_merge_000206,انخفاض السكر,انخفاض السكر,DiseaseCondition,"[""انخفاض السكر""]|انخفاض السكر",0.0,,
ent_merge_000207,انخفاض ضغط الدم,انخفاض ضغط الدم,DiseaseCondition,"""انخفاض ضغط الدم""|""انخفاض ضغط الدم""]|""ضغط الدم المنخفض""|""هبوط ضغط الدم""]|[""انخفاض الضغط""|[""انخفاض ضغط""|انخفاض ضغط الدم",0.0,,
ent_merge_000208,انخفاض مستويات هرمون الاستروجين,انخفاض مستويات هرمون الاستروجين,DiseaseCondition,"[""انخفاض مستويات هرمون الاستروجين""]|انخفاض مستويات هرمون الاستروجين",0.0,,
ent_merge_000209,انخفاض هرمون البروجسترون,انخفاض هرمون البروجسترون,DiseaseCondition,"[""انخفاض هرمون البروجسترون""]|انخفاض هرمون البروجسترون",0.0,,
ent_merge_000210,انزلاق غضروفي,انزلاق غضروفي,DiseaseCondition,"[""انزلاق غضروفي""]|انزلاق غضروفي",0.0,,
ent_merge_000211,انزلاق غضروفي عنقي,انزلاق غضروفي عنقي,DiseaseCondition,"[""انزلاق غضروفي عنقي""]|انزلاق غضروفي عنقي",0.0,,
ent_merge_000212,انزلاق غضروفي قطني,انزلاق غضروفي قطني,DiseaseCondition,"[""انزلاق غضروفي قطني""]|انزلاق غضروفي قطني",0.0,,
ent_merge_000213,انسداد الاقنية اللمفاوية,انسداد الاقنيه اللمفاويه,DiseaseCondition,"[""انسداد الاقنية اللمفاوية""]|انسداد الاقنية اللمفاوية",0.0,,
ent_merge_000214,انسداد الاوعية الدموية,انسداد الاوعيه الدمويه,DiseaseCondition,"[""انسداد الاوعية الدموية""]|انسداد الاوعية الدموية",0.0,,
ent_merge_000215,انضغاط العصب البصري,انضغاط العصب البصري,DiseaseCondition,"[""انضغاط العصب البصري""]|انضغاط العصب البصري",0.0,,
ent_merge_000216,انضغاط عصب الكوع,انضغاط عصب الكوع,DiseaseCondition,"[""انضغاط عصب الكوع""]|انضغاط عصب الكوع",0.0,,
ent_merge_000217,انعدام النظر,انعدام النظر,DiseaseCondition,"[""انعدام النظر""]|انعدام النظر",0.0,,
ent_merge_000218,انفصام الشخصية,انفصام الشخصيه,DiseaseCondition,"[""انفصام الشخصية""]|انفصام الشخصية",0.0,,
ent_merge_000219,انفلونزا,انفلونزا,DiseaseCondition,"""البرد""|""انفلونزا""]|[""الانفلونزا""|انفلونزا",0.0,,
ent_merge_000220,انقطاع الدورة الشهرية,انقطاع الدوره الشهريه,DiseaseCondition,"[""انقطاع الدورة الشهرية""]|انقطاع الدورة الشهرية",0.0,,
ent_merge_000221,انقطاع الطمث,انقطاع الطمث,DiseaseCondition,"[""انقطاع الطمث""]|انقطاع الطمث",0.0,,
ent_merge_000222,أوبئة الكوليرا,اوبيه الكوليرا,DiseaseCondition,"[""أوبئة الكوليرا""]|أوبئة الكوليرا",0.0,,
ent_merge_000223,أورام الجهاز الهضمي,اورام الجهاز الهضمي,DiseaseCondition,"[""أورام الجهاز الهضمي""]|أورام الجهاز الهضمي",0.0,,
ent_merge_000224,أورام ليفية,اورام ليفيه,DiseaseCondition,"[""أورام ليفية""]|أورام ليفية",0.0,,
ent_merge_000225,إيدز,ايدز,DiseaseCondition,"""الفيروس""]|[""إيدز""|إيدز",0.0,,
ent_merge_000226,باسور,باسور,DiseaseCondition,"[""باسور""]|باسور",0.0,,
ent_merge_000227,برص,برص,DiseaseCondition,"[""برص""]|برص",0.0,,
ent_merge_000228,بقع بنيه,بقع بنيه,DiseaseCondition,"[""بقع بنيه""]|بقع بنيه",0.0,,
ent_merge_000229,بكتيريا,بكتيريا,DiseaseCondition,"""بكتيريا حلزونيه""]|[""بكتيريا""|بكتيريا",0.0,,
ent_merge_000230,بكتيريا الهيليكوباكتر بيلوري,بكتيريا الهيليكوباكتر بيلوري,DiseaseCondition,"[""بكتيريا الهيليكوباكتر بيلوري""]|بكتيريا الهيليكوباكتر بيلوري",0.0,,
ent_merge_000231,بهاق,بهاق,DiseaseCondition,"[""بهاق""]|بهاق",0.0,,
ent_merge_000232,بواسير,بواسير,DiseaseCondition,"[""بواسير""]|بواسير",0.0,,
ent_merge_000233,بيلة الميوغلوبين,بيله الميوغلوبين,DiseaseCondition,"""مرض بيلة الميوغلوبين""]|[""بيلة الميوغلوبين""|[""بيلة الميوغلوبين""]|بيلة الميوغلوبين",0.0,,
ent_merge_000234,تاخر الحمل,تاخر الحمل,DiseaseCondition,"[""تاخر الحمل""]|تاخر الحمل",0.0,,
ent_merge_000235,تجاعيد,تجاعيد,DiseaseCondition,"[""تجاعيد""]|تجاعيد",0.0,,
ent_merge_000236,تجلط الدم,تجلط الدم,DiseaseCondition,"[""تجلط الدم""]|تجلط الدم",0.0,,
ent_merge_000237,تجمع صديدى,تجمع صديدي,DiseaseCondition,"[""تجمع صديدى""]|تجمع صديدى",0.0,,
ent_merge_000238,تجمع ماء في الرئه,تجمع ماء في الريه,DiseaseCondition,"[""تجمع ماء في الرئه""]|تجمع ماء في الرئه",0.0,,
ent_merge_000239,تحسس,تحسس,DiseaseCondition,"[""تحسس""]|تحسس",0.0,,
ent_merge_000240,تخثر الدم,تخثر الدم,DiseaseCondition,"[""تخثر الدم""]|تخثر الدم",0.0,,
ent_merge_000241,تخر في الدم,تخر في الدم,DiseaseCondition,"[""تخر في الدم""]|تخر في الدم",0.0,,
ent_merge_000242,تخلف,تخلف,DiseaseCondition,"[""تخلف""]|تخلف",0.0,,
ent_merge_000243,تدخين,تدخين,DiseaseCondition,"[""تدخين""]|تدخين",0.0,,
ent_merge_000244,تدلي المستقيم,تدلي المستقيم,DiseaseCondition,"""تدلي المستقيم""]|[""تدلي القولون""|تدلي المستقيم",0.0,,
ent_merge_000245,تراكم الدهون في الكبد,تراكم الدهون في الكبد,DiseaseCondition,"[""تراكم الدهون في الكبد""]|تراكم الدهون في الكبد",0.0,,
ent_merge_000246,ترسب الدهون في الجلد,ترسب الدهون في الجلد,DiseaseCondition,"[""ترسب الدهون في الجلد""]|ترسب الدهون في الجلد",0.0,,
ent_merge_000247,ترهل,ترهل,DiseaseCondition,"""ترهل جلدى""]|[""ترهل""|ترهل",0.0,,
ent_merge_000248,ترهل البطن,ترهل البطن,DiseaseCondition,"""ترهلات البطن""]|[""ترهل البطن""|ترهل البطن",0.0,,
ent_merge_000249,تسارع ضربات القلب,تسارع ضربات القلب,DiseaseCondition,"""تسارع ضربات القلب""|""تسارع في ضربات القلب""]|[""SVT""|تسارع ضربات القلب",0.0,,
ent_merge_000250,تسارع قلبي,تسارع قلبي,DiseaseCondition,"[""تسارع قلبي""]|تسارع قلبي",0.0,,
ent_merge_000251,تساقط الشعر,تساقط الشعر,DiseaseCondition,"""سقوط الشعر""]|[""تساقط الشعر""|[""تساقط الشعر""]|تساقط الشعر",0.0,,
ent_merge_000252,تستو سيترون,تستو سيترون,DiseaseCondition,"[""تستو سيترون""]|تستو سيترون",0.0,,
ent_merge_000253,تسرطن للجلد,تسرطن للجلد,DiseaseCondition,"[""تسرطن للجلد""]|تسرطن للجلد",0.0,,
ent_merge_000254,تسرع القلب,تسرع القلب,DiseaseCondition,"""تسرع بالقلب""]|[""تسرع القلب""|تسرع القلب",0.0,,
ent_merge_000255,تسمم,تسمم,DiseaseCondition,"[""تسمم""]|تسمم",0.0,,
ent_merge_000256,تسمم الجسم,تسمم الجسم,DiseaseCondition,"[""تسمم الجسم""]|تسمم الجسم",0.0,,
ent_merge_000257,تسمم العصب البصري,تسمم العصب البصري,DiseaseCondition,"[""تسمم العصب البصري""]|تسمم العصب البصري",0.0,,
ent_merge_000258,تسمم غذائي,تسمم غذايي,DiseaseCondition,"[""تسمم غذائي""]|تسمم غذائي",0.0,,
ent_merge_000259,تشقق,تشقق,DiseaseCondition,"[""تشقق""]|تشقق",0.0,,
ent_merge_000260,تشقق الجلد,تشقق الجلد,DiseaseCondition,"[""تشقق الجلد""]|تشقق الجلد",0.0,,
ent_merge_000261,تشقق القدمين,تشقق القدمين,DiseaseCondition,"[""تشقق القدمين""]|تشقق القدمين",0.0,,
ent_merge_000262,تشمع الكبد,تشمع الكبد,DiseaseCondition,"""تشمع الكبد""]|[""تشمع الكبد""]|[""تشمع""|تشمع الكبد",0.0,,
ent_merge_000263,تشوه,تشوه,DiseaseCondition,"""تشوهات""]|[""تشوه""|[""تشوه""]|تشوه",0.0,,
ent_merge_000264,تشوه خلقي,تشوه خلقي,DiseaseCondition,"[""تشوه خلقي""]|تشوه خلقي",0.0,,
ent_merge_000265,تشوهات,تشوهات,DiseaseCondition,"""تشوهات""]|[""تشوه""|[""تشوهات""]|تشوهات",0.0,,
ent_merge_000266,تشوهات جينية,تشوهات جينيه,DiseaseCondition,"[""تشوهات جينية""]|تشوهات جينية",0.0,,
ent_merge_000267,تشوهات شرايين المخ,تشوهات شرايين المخ,DiseaseCondition,"[""تشوهات شرايين المخ""]|تشوهات شرايين المخ",0.0,,
ent_merge_000268,تصلب الجلد,تصلب الجلد,DiseaseCondition,"[""تصلب الجلد""]|تصلب الجلد",0.0,,
ent_merge_000269,تصلب الشرايين,تصلب الشرايين,DiseaseCondition,"[""تصلب الشرايين""]|تصلب الشرايين",0.0,,
ent_merge_000270,تضخم,تضخم,DiseaseCondition,"""تضخم في الارداف""]|[""تضخم""|[""تضخم""]|تضخم",0.0,,
ent_merge_000271,تضخم الطحال,تضخم الطحال,DiseaseCondition,"""تضخم الطحال""|""تضخم بالطحال""]|[""Hyperspleenism""|تضخم الطحال",0.0,,
ent_merge_000272,تضخم القلب,تضخم القلب,DiseaseCondition,"""تضخم فى القلب""]|[""تضخم القلب""|تضخم القلب",0.0,,
ent_merge_000273,تضخم الكبد,تضخم الكبد,DiseaseCondition,"[""تضخم الكبد""]|تضخم الكبد",0.0,,
ent_merge_000274,تضخم المبيض,تضخم المبيض,DiseaseCondition,"""تضخم مبيض""]|[""تضخم المبيض""|تضخم المبيض",0.0,,
ent_merge_000275,تضخم عضلة القلب,تضخم عضله القلب,DiseaseCondition,"""تضخم في عضلة القلب""]|[""تضخم عضلة القلب""|تضخم عضلة القلب",0.0,,
ent_merge_000276,تضخم في جدار القلب,تضخم في جدار القلب,DiseaseCondition,"[""تضخم في جدار القلب""]|تضخم في جدار القلب",0.0,,
