query_id,query,doc_type,rank,final_score,raw_similarity,boost,score_reason,title,doc_id,source_id,entity_id,qa_id,text_preview
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,evidence,13,0.232987,0.112987,0.12,evidence_for_hard_entity_seed,حساسية,mention::men_llm_0000048,men_llm_0000048,ent_diseasecondition_2f75d3dabe0b,ahd5k_01418,"Evidence: هل هناك اسباب للحساسية من الباراسيتمول
Entity: حساسية
Surface form: حساسية
Field: question
Relation context: "
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,evidence,14,0.226127,0.046127,0.18,evidence_for_hard_entity_seed,ضغط,mention::men_llm_0000438,men_llm_0000438,ent_symptom_d713f64368d3,ahd5k_00436,"Evidence: ضغط والم
Entity: ضغط
Surface form: ضغط والم
Field: question
Relation context: "
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,evidence,15,0.223142,0.103142,0.12,evidence_for_hard_entity_seed,حساسية,mention::men_llm_0000035,men_llm_0000035,ent_diseasecondition_2f75d3dabe0b,ahd5k_04144,"Evidence: ما هي ادويت الحساسيه التي لا تزيد من الوزن
Entity: حساسية
Surface form: حساسيه
Field: question
Relation context: "
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,evidence,16,0.218623,0.098623,0.12,evidence_for_hard_entity_seed,حساسية,mention::men_llm_0000041,men_llm_0000041,ent_diseasecondition_2f75d3dabe0b,ahd5k_00812,"Evidence: طفلتي تتحسس من الجلوتين وعمرها سنة ونصف هل توجد أدوية تساعد على الشفاء من هذا المرض ام لا ؟؟
Entity: حساسية
Surface form: حساسية
Field: question
Relation context: حساسية TREATED_BY تجنب المنتجات التي تحوي جلوتين. Evidence: للاسف اهم علاج تجنب المنتجات التي تحوي جلوتين"
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,evidence,17,0.217849,0.097849,0.12,evidence_for_hard_entity_seed,حساسية,mention::men_llm_0000056,men_llm_0000056,ent_diseasecondition_2f75d3dabe0b,ahd5k_00614,"Evidence: هل عشبة الزعرور تتعارض مع مميعات الدم كالأسبرين وتؤدي لنتيجة سلبية ؟
Entity: حساسية
Surface form: حساسية
Field: question
Relation context: "
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,evidence,18,0.217849,0.097849,0.12,evidence_for_hard_entity_seed,ضغط الدم,mention::men_llm_0000482,men_llm_0000482,ent_symptom_724e59ded899,ahd5k_04912,"Evidence: ضغط الدم
Entity: ضغط الدم
Surface form: ضغط
Field: answer
Relation context: مرض السكري HAS_SYMPTOM ضغط الدم. Evidence: مع العلم أن المريض يعاني من مرض السكر"
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,evidence,19,0.217662,0.037662,0.18,evidence_for_hard_entity_seed,ضغط,mention::men_llm_0000717,men_llm_0000717,ent_symptom_d713f64368d3,ahd5k_02662,"Evidence: ضغط
Entity: ضغط
Surface form: ضغط
Field: question
Relation context: التهاب السحايا HAS_SYMPTOM صداع. Evidence: صداع | التهاب الجيوب الأنفية HAS_SYMPTOM صداع. Evidence: صداع | التهاب الجيوب الأنفية HAS_SYMPTOM ضغط. Evidence: ضغط"
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,evidence,20,0.217662,0.037662,0.18,evidence_for_hard_entity_seed,الكوليسترول,mention::men_llm_0000817,men_llm_0000817,ent_diseasecondition_1cda0b09f82c,ahd5k_00171,"Evidence: فحص الدهون لتحديد نوع الزيادة ومقدارها
Entity: الكوليسترول
Surface form: الكوليسترول
Field: answer
Relation context: "
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,evidence,21,0.215491,0.095491,0.12,evidence_for_hard_entity_seed,حساسية,mention::men_llm_0000105,men_llm_0000105,ent_diseasecondition_2f75d3dabe0b,ahd5k_03258,"Evidence: منذ دخول الصيف وانا اعاني من ظهور حبوب في وجهي
Entity: حساسية
Surface form: حب الشباب
Field: question
Relation context: "
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,evidence,22,0.215432,0.135432,0.08,evidence_for_semantic_candidate_entity,ربو,mention::men_llm_0000089,men_llm_0000089,ent_diseasecondition_1c50bd11c45a,ahd5k_00887,"Evidence: التخفيف من أعراض الربو وأمراض الجهاز التنفسي.
Entity: ربو
Surface form: ربو
Field: answer
Relation context: ربو TREATED_BY زيت الحبة السوداء. Evidence: التخفيف من أعراض الربو وأمراض الجهاز التنفسي. ما هي فوائد زيت حبة السوداء | حساسية TREATED_BY زيت الحبة السوداء. Evidence: علاج حساسية الأنف. ما هي فوائد زيت حبة السوداء | صداع TREATED_BY "
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,evidence,23,0.212253,0.092253,0.12,evidence_for_hard_entity_seed,ضغط الدم,mention::men_llm_0000341,men_llm_0000341,ent_symptom_724e59ded899,ahd5k_00085,"Evidence: ضغط الدم
Entity: ضغط الدم
Surface form: ضغط الدم
Field: question
Relation context: "
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,evidence,24,0.212253,0.092253,0.12,evidence_for_hard_entity_seed,ضغط الدم,mention::men_llm_0000342,men_llm_0000342,ent_symptom_724e59ded899,ahd5k_00691,"Evidence: ضغط الدم
Entity: ضغط الدم
Surface form: ضغط الدم
Field: question
Relation context: "
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,evidence,25,0.212253,0.092253,0.12,evidence_for_hard_entity_seed,ضغط الدم,mention::men_llm_0000343,men_llm_0000343,ent_symptom_724e59ded899,ahd5k_00756,"Evidence: ضغط الدم
Entity: ضغط الدم
Surface form: ضغط الدم
Field: question
Relation context: "
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,qa,1,0.431731,0.431731,0.0,semantic_similarity_only,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ,qa::ahd5k_00970,ahd5k_00970,,ahd5k_00970,"Category: أرجية حساسية (Allergic allergy)
Question: ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...
Answer: اذا كنت مدخنا يجب الاقلاع عن التدخين نهائياً وقطعياً علما بأنك لا تدخن كما قلت لكن جلوسك في مكان فيه مدخنين يجعلك مدخناً ايضاً اذا كنت"
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,qa,2,0.144739,0.144739,0.0,semantic_similarity_only,هل لدغة العقرب أو مربعانية بعد 12ساعة من لدغة تبين أن لا توجد اعراض ك احمرار وانتفاخ أو حرارة تكون لدغة غير قاتلة,qa::ahd5k_03242,ahd5k_03242,,ahd5k_03242,"Category: إسعاف أولي (First aid)
Question: هل لدغة العقرب أو مربعانية بعد 12ساعة من لدغة تبين أن لا توجد اعراض ك احمرار وانتفاخ أو حرارة تكون لدغة غير قاتلة
Answer: معظم لسعات العقرب لا تحتاج إلى علاج طبي. ولكن إذا كانت الأعراض شديدة ، فقد تحتاج إلى تلقي الرعاية في المستشفى. قد يعطى لك المهدئات لتقلصات العضلات والعقاقير من خلال الوريد (عن طريق الور"
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,qa,3,0.133156,0.133156,0.0,semantic_similarity_only,هل هناك اسباب للحساسية من الباراسيتمول وما الاغذية التى امتنع عنها وما هى الاغذية التى ااكلها,qa::ahd5k_01418,ahd5k_01418,,ahd5k_01418,"Category: أرجية حساسية (Allergic allergy)
Question: هل هناك اسباب للحساسية من الباراسيتمول وما الاغذية التى امتنع عنها وما هى الاغذية التى ااكلها
Answer: يسمح لك بتناول ما تشاء الممنوع هو الباندول
Relation context: "
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,qa,4,0.130991,0.130991,0.0,semantic_similarity_only,إبني عمر 6 سنوات و يعاني من حساسية الصدر أعطيه بخار الفنتولين و الأتروفين و شراب الزيلون .هل الفيس يفيد أم لا,qa::ahd5k_03243,ahd5k_03243,,ahd5k_03243,"Category: أرجية حساسية (Allergic allergy)
Question: إبني عمر 6 سنوات و يعاني من حساسية الصدر أعطيه بخار الفنتولين و الأتروفين و شراب الزيلون .هل الفيس يفيد أم لا
Answer: غير واضح السؤال
Relation context: "
trial_query_076,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ هل امتنع عن طعام معين يزيد البلغم وانا غير مدخن واخذ علاج للضغط والكوليسترول عمرى 55...,qa,5,0.126959,0.126959,0.0,semantic_similarity_only,هل يمكن مواجهة حساسية الارتيكاريا بادوية المناعة بعيدا عن مضادات الهيستامين و الكورتيزون؟ و ما فعالية هذه الادوية؟ و اضر,qa::ahd5k_04819,ahd5k_04819,,ahd5k_04819,"Category: أرجية حساسية (Allergic allergy)
Question: هل يمكن مواجهة حساسية الارتيكاريا بادوية المناعة بعيدا عن مضادات الهيستامين و الكورتيزون؟ و ما فعالية هذه الادوية؟ و اضرارها ؟؟
Answer: نعم ممكن مضاد ًige يخفف من الارتكاريا
Relation context: "
